GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,0.00023529411764705883,1.0,1.0,0.050509803921568626,1.0,0.9960588235294118,0.0,0.37512605042016806,1.0,1.0,0.01016470588235294,1.0,0.0,1.0
2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0019999999999999996,1.0,1.0,1.0,1.0
3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4491428571428572,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
10,1.0,0.32225,0.0,0.002,0.1214,0.11933333333333333,1.0,1.0,1.0,1.0,0.2585714285714286,0.47044444444444444,0.06875,0.0,1.0,1.0,0.9975294117647059
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8098823529411765,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,0.6260294117647058,0.0,0.1733823529411765,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22647058823529412
13,1.0,1.0,1.0,1.0,0.7834,0.7949999999999999,1.0,0.9520000000000001,0.3145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2645,1.0,1.0,0.186
15,0.8905523854344374,1.0,1.0,1.0,0.50802988411083,0.5308312253661981,0.19451144184952057,1.0,1.0,0.25534835382473475,1.0,1.0,0.9838703747279253,1.0,0.07200423554326726,1.0,1.0
16,0.9849402906053297,1.0,1.0,1.0,0.3325685824656352,1.0,0.3835519736455086,1.0,1.0,1.0,0.33107829872345435,0.0,1.0,0.4867737317881444,1.0,1.0,0.33376080945937997
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09400552973704336,0.9977057473969057,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,0.9056002238322436,1.0,0.2733698533309772,0.22363589955037205,1.0,1.0,1.0,1.0,0.22355245331919654,0.962301937916004,1.0,1.0,1.0,0.38051481416033456,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,0.651,0.5854999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993,1.0,0.077
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.38
21,1.0,0.974875,1.0,0.06242857142857143,0.00225,0.028799999999999996,0.0013333333333333333,0.7974166666666667,0.2039,0.001,0.17577777777777778,0.0005,0.057499999999999996,0.535,0.9829411764705882,1.0,0.071875
22,1.0,1.0,1.0,0.485228542855462,1.0,0.977998705806224,0.42252485440320015,1.0,0.7371862210382123,1.0,0.4530266486263898,0.22101300076475086,0.5146969429574288,1.0,1.0,1.0,0.18501088299311724
23,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.9948162111215835,1.0,0.007540056550424128,1.0,0.9918944392082941,0.9383246936852027,1.0,1.0,1.0,1.0
24,0.991660777385159,1.0,0.9244444444444445,0.3129956811935611,0.2446800157047507,0.1,0.2789163722025913,0.9838502813767831,0.3395995288574794,0.6409893992932862,0.314050143025408,0.028268551236749116,0.35571260306242636,0.960702430667095,0.8686690223792697,0.9858476035154481,0.9662460037018341
25,1.0,0.9959982214317475,1.0,0.9596555385159844,0.2593370296095317,0.10869565217391304,0.1833982147772404,0.4087924187015847,0.4150053084817742,1.0,0.3119027958004011,0.009437300931933467,0.1948802642444261,0.44544060398725965,1.0,1.0,0.9454827347949915
26,0.9524176406872453,1.0,1.0,0.9146880339362518,0.38134095327873685,0.48148148148148145,0.4698639014906027,1.0,0.3859491124559174,0.2962962962962963,0.7835606551581924,0.3681729806162729,0.4816473222176398,0.39607022918753315,0.896659400223885,1.0,0.41006304130088966
27,0.9413996790081242,0.9305587575077352,0.9086028028878238,0.6961920362393578,0.6905222437137332,0.302796820967057,0.5841392649903289,0.6923982284778256,0.5602135533580053,0.6063829787234043,0.6973245161681733,0.5798297235535602,0.04926287690347631,0.8395923072256264,0.7587969423041923,0.8633417180404986,0.9835588181763028
28,0.8367003367003367,0.7791245791245791,0.733910533910534,0.9312457912457913,0.6915824915824915,0.983459595959596,0.06767676767676768,0.7920314253647587,0.7972451790633609,0.5267676767676768,0.6762626262626263,0.393939393939394,0.5579797979797979,0.9051948051948052,0.7134343434343433,0.8235431235431236,0.9787878787878788
29,0.9560147803476118,1.0,1.0,1.0,1.0,1.0,0.8382229673093042,1.0,1.0,0.9823847973567421,1.0,1.0,0.977692623511701,0.9970628796412291,1.0,1.0,0.9320514575065006
