GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.0,0.0,0.0,0.091125,1.0,0.010833333333333334,1.0,1.0,1.0,0.019714285714285715,1.0,1.0,0.011,0.9960588235294118,0.0,1.0
3,1.0,0.021333333333333333,0.0,0.0006666666666666666,0.0224,0.1025,0.048285714285714286,1.0,1.0,1.0,0.053750000000000006,1.0,0.024,0.0,1.0,0.10955555555555556,0.9995882352941177
4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,0.0,1.0,1.0,1.0,0.002,0.045599999999999995,0.05533333333333333,1.0,1.0,0.09557142857142858,0.00425,1.0,0.005333333333333333,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001
7,1.0,1.0,1.0,0.9981176470588236,1.0,0.0,0.0004411764705882353,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2585,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11,1.0,1.0,1.0,0.4266,1.0,0.106,0.738625,0.0,0.06599999999999999,1.0,0.0105,1.0,0.7092857142857143,1.0,1.0,1.0,0.43699999999999994
12,1.0,1.0,1.0,0.001,0.021666666666666667,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998823529411764,1.0,0.002
13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9991176470588236,1.0,1.0,0.0035294117647058825
14,0.0,0.7686999999999999,1.0,0.09642857142857143,0.0,0.0,0.0,0.9953125,1.0,1.0,0.0025,1.0,0.0002,0.7535555555555555,1.0,0.964764705882353,0.528375
15,1.0,1.0,1.0,1.0,0.34333333333333327,0.9946666666666667,0.8970000000000001,1.0,0.8224999999999999,0.177,0.5434,1.0,0.2615,1.0,0.004999999999999999,1.0,1.0
16,1.0,1.0,1.0,0.0,0.75675,0.05366666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997647058823529,1.0,0.0024999999999999996
17,1.0,0.9864117647058823,1.0,1.0,0.017333333333333333,1.0,0.11720000000000001,1.0,0.8078571428571428,0.014,0.045750000000000006,1.0,0.519,1.0,0.009,1.0,1.0
18,1.0,1.0,0.9997647058823529,1.0,0.008,0.09116666666666666,0.024399999999999998,0.821,0.8647,0.091,0.0,0.0,0.005333333333333333,0.754,1.0,1.0,1.0
19,1.0,1.0,1.0,0.9943529411764706,0.5827500000000001,0.7867999999999999,1.0,0.0,0.5863333333333333,0.852857142857143,1.0,0.6626666666666666,0.4675,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9902352941176471,1.0,1.0
21,1.0,1.0,0.9912352941176471,1.0,1.0,1.0,0.632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6719999999999999
