GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8047058823529413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,0.0003333333333333333,0.00025,1.0,0.9997647058823529,0.016999999999999998,1.0,1.0,1.0,0.3127142857142857,1.0,1.0,0.012199999999999999,1.0,0.0,1.0
4,1.0,0.01675,0.0,0.0003333333333333333,0.13237500000000002,0.1777,0.13971428571428574,1.0,1.0,1.0,0.12799999999999997,1.0,0.19544444444444445,0.0,1.0,0.13583333333333333,1.0
5,0.0,1.0,1.0,1.0,0.0033333333333333327,0.0035,0.23759999999999998,1.0,1.0,1.0,1.0,1.0,0.11725,1.0,1.0,0.9998235294117647,1.0
6,1.0,0.0,0.0,0.0,0.008294117647058825,0.007058823529411765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1.0,1.0,1.0,1.0,0.010147058823529412,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9988823529411764
8,1.0,1.0,1.0,0.9906666666666666,1.0,1.0,1.0,0.0,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5556363636363636,0.03175,0.0,0.0,0.5363,0.0155,0.014285714285714287,0.9999411764705882,1.0,0.11388888888888889
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012,0.9997647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.024666666666666663
11,1.0,1.0,1.0,1.0,0.0,0.0012000000000000001,0.003833333333333333,1.0,0.1732857142857143,0.00025,0.0,1.0,0.0,1.0,1.0,1.0,0.9981176470588236
12,0.0,1.0,1.0,0.15885714285714286,0.0,0.0048000000000000004,0.0003333333333333333,1.0,1.0,0.9794117647058823,0.17149999999999999,1.0,0.0045,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,0.7865000000000001,1.0,1.0,1.0,1.0,0.9837058823529412,1.0,1.0,1.0,1.0,0.0,1.0,1.0
14,1.0,1.0,1.0,1.0,0.2653333333333333,1.0,0.126,1.0,0.37125,1.0,0.318,0.0,0.33816666666666667,1.0,0.9993529411764706,1.0,0.9588571428571429
15,1.0,1.0,1.0,1.0,1.0,0.254,0.5095,1.0,0.24899999999999997,0.9958235294117647,1.0,1.0,0.6729999999999999,1.0,0.414,1.0,1.0
16,1.0,1.0,1.0,0.2462,0.11425,0.9348571428571429,0.5831666666666666,1.0,0.11699999999999999,0.0,1.0,1.0,1.0,0.9801176470588235,0.060500000000000005,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976470588235294,1.0,0.33699999999999997
18,1.0,1.0,1.0,1.0,0.04066666666666666,1.0,0.0015,0.38299999999999995,0.21614285714285714,0.9933529411764705,0.16424999999999998,0.0,0.25775000000000003,0.16999999999999998,1.0,1.0,0.1394
19,1.0,1.0,1.0,1.0,1.0,1.0,0.073,1.0,1.0,1.0,1.0,0.97975,0.36133333333333334,1.0,0.9899411764705882,1.0,0.4545
