k_parent,k_child,parent_gep,child_gep,raw_sim,kl_div,penalty,gated_sim,parent_celltype,child_celltype,celltype_match
12,13,7,8,0.45833333333333337,0.07544839141587782,0.9629784978715142,0.4413651448577774,Fibroblasts/Stromal,Mac_C1Q_ZEB2,False
12,13,7,9,0.8088235294117647,0.04224692314476357,0.9790980761190804,0.7919175615669033,Fibroblasts/Stromal,Tumor/Epithelials,False
12,13,7,10,0.7034313725490197,0.07038548936852172,0.9654193188817054,0.6791062365662978,Fibroblasts/Stromal,CD8+Tcells_Ki67,False
12,13,7,11,0.6813725490196079,0.5925988096700596,0.7435647678024322,0.5066446211987161,Fibroblasts/Stromal,Endothelials,False
12,13,7,12,0.948529411764706,0.01216523016838322,0.9939358465682652,0.9427773838772516,Fibroblasts/Stromal,Fibroblasts/Stromal,True
12,13,7,13,0.7916666666666667,0.04618946362371408,0.9771699103124244,0.7735928456640028,Fibroblasts/Stromal,Tumor/Epithelials,False
12,13,8,1,0.3580941554236914,4.067574826230497,0.1308390400561784,0.04685269554536373,Tumor/Epithelials,Tumor/Epithelials,True
12,13,8,2,-0.286764705882353,0.4697762971989573,0.7906592810309738,-0.22673317617799987,Tumor/Epithelials,CD4+Tcells,False
12,13,8,3,0.45968114987012865,4.2065519593771175,0.12205591986814797,0.05610680559344654,Tumor/Epithelials,Tumor/Epithelials,True
12,13,8,4,-0.46813725490196084,1.204001679752231,0.5477146497010819,-0.2564056325806536,Tumor/Epithelials,Bcells_CD19,False
12,13,8,5,-0.1936274509803922,0.6593393096795277,0.7191612656394918,-0.1392493627096075,Tumor/Epithelials,Plasma_XBP1,False
12,13,8,6,0.2622549019607843,0.53651800519228,0.7647096936554396,0.20054886573806874,Tumor/Epithelials,Tumor/Epithelials,True
12,13,8,7,0.22303921568627455,0.5186518716313853,0.7715714992696473,0.1720907020429851,Tumor/Epithelials,Fibroblasts/Stromal,False
12,13,8,8,-0.2524509803921569,0.6470318341428304,0.7236004402308353,-0.1826736405484707,Tumor/Epithelials,Mac_C1Q_ZEB2,False
12,13,8,9,0.16421568627450983,0.5244058087894036,0.7693549023784816,0.12634014328274087,Tumor/Epithelials,Tumor/Epithelials,True
12,13,8,10,0.06372549019607844,0.44374336954351995,0.8010181405661715,0.051045273663530545,Tumor/Epithelials,CD8+Tcells_Ki67,False
12,13,8,11,0.10294117647058824,1.0137275479462522,0.6023818249766373,0.06200989374759502,Tumor/Epithelials,Endothelials,False
12,13,8,12,0.35294117647058826,0.5106208433244159,0.7746759844259485,0.2734150533268054,Tumor/Epithelials,Fibroblasts/Stromal,False
12,13,8,13,0.05392156862745098,0.5352057571587128,0.7652116026905944,0.04126140994900264,Tumor/Epithelials,Tumor/Epithelials,True
12,13,9,1,0.594283917511658,2.7125315254149314,0.2576210009346641,0.1531000176687267,Tumor/Epithelials,Tumor/Epithelials,True
12,13,9,2,-0.41421568627450983,0.12783407918073658,0.938082820037693,-0.3885686190842405,Tumor/Epithelials,CD4+Tcells,False
12,13,9,3,0.6476170895960376,2.761979496587112,0.2513296767989142,0.1627653938176256,Tumor/Epithelials,Tumor/Epithelials,True
12,13,9,4,-0.07352941176470588,0.6030660699128311,0.7396833905424559,-0.05438848459870999,Tumor/Epithelials,Bcells_CD19,False
12,13,9,5,0.21568627450980393,0.09219351642356087,0.9549495585087574,0.20596951261953592,Tumor/Epithelials,Plasma_XBP1,False
12,13,9,6,0.8848039215686275,0.008086596487494175,0.9959648648809083,0.8812336181911959,Tumor/Epithelials,Tumor/Epithelials,True
12,13,9,7,0.6421568627450981,0.0455441033929764,0.9774852744899571,0.6276988772460019,Tumor/Epithelials,Fibroblasts/Stromal,False
12,13,9,8,0.4558823529411765,0.07034335022746495,0.9654396600664233,0.4401269038538107,Tumor/Epithelials,Mac_C1Q_ZEB2,False
12,13,9,9,0.8112745098039217,0.011155632288317332,0.9944377109897304,0.8067619665137276,Tumor/Epithelials,Tumor/Epithelials,True
12,13,9,10,0.661764705882353,0.039047118368951333,0.9806657912302275,0.6489700089023565,Tumor/Epithelials,CD8+Tcells_Ki67,False
12,13,9,11,0.6127450980392157,0.531504667566967,0.7666289720879924,0.46974814466176007,Tumor/Epithelials,Endothelials,False
12,13,9,12,0.7107843137254903,0.04511745506482609,0.9776938179619236,0.6949294294337203,Tumor/Epithelials,Fibroblasts/Stromal,False
12,13,9,13,0.9754901960784315,0.018586960893009864,0.9907495704753788,0.9664664927676491,Tumor/Epithelials,Tumor/Epithelials,True
12,13,10,1,0.5663474940388878,2.9566418754077284,0.22802022730702615,0.12913868432551184,Tumor/Epithelials,Tumor/Epithelials,True
12,13,10,2,-0.4852941176470589,0.09390408335913746,0.9541331551167225,-0.4630352076301742,Tumor/Epithelials,CD4+Tcells,False
12,13,10,3,0.6298393655679111,2.9467946455356406,0.22914567947687323,0.14432496938434175,Tumor/Epithelials,Tumor/Epithelials,True
12,13,10,4,-0.05147058823529412,0.554397568724441,0.7579038227071256,-0.039009755580513825,Tumor/Epithelials,Bcells_CD19,False
12,13,10,5,0.17892156862745098,0.06891093095300545,0.966131364928403,0.17286173931317014,Tumor/Epithelials,Plasma_XBP1,False
12,13,10,6,0.8480392156862745,0.003601516732191789,0.9982008620264595,0.8465134761302818,Tumor/Epithelials,Tumor/Epithelials,True
12,13,10,7,0.7598039215686275,0.02772676807379678,0.986232270131226,0.7493431464232355,Tumor/Epithelials,Fibroblasts/Stromal,False
12,13,10,8,0.4803921568627451,0.05027395238021556,0.9751763269416056,0.4684670590209674,Tumor/Epithelials,Mac_C1Q_ZEB2,False
12,13,10,9,0.9730392156862747,0.0006733087047060679,0.9996634023093648,0.9727116929333772,Tumor/Epithelials,Tumor/Epithelials,True
12,13,10,10,0.6691176470588236,0.024836858858736446,0.9876583610642522,0.6608596386532865,Tumor/Epithelials,CD8+Tcells_Ki67,False
12,13,10,11,0.661764705882353,0.4997100288056346,0.7789137061539373,0.5154575996606938,Tumor/Epithelials,Endothelials,False
12,13,10,12,0.8333333333333335,0.025831417697857437,0.9871673409849466,0.822639450820789,Tumor/Epithelials,Fibroblasts/Stromal,False
12,13,10,13,0.8529411764705884,0.006890401103543288,0.9965607273421009,0.8500076792035568,Tumor/Epithelials,Tumor/Epithelials,True
12,13,11,1,0.20571366375403546,4.171307233151115,0.12422589751870505,0.02555496451170616,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,11,2,-0.5980392156862745,0.5859940316707716,0.7460243669534169,-0.4461518272956709,Mac_C1Q_ZEB2,CD4+Tcells,False
12,13,11,3,0.01269837430580466,4.533486602530672,0.10364918519345169,0.0013161761500781158,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,11,4,0.12745098039215688,1.3512794078727022,0.5088308153976391,0.0648509862761697,Mac_C1Q_ZEB2,Bcells_CD19,False
12,13,11,5,0.23529411764705882,0.4623196642717264,0.7936126110990852,0.1867323790821377,Mac_C1Q_ZEB2,Plasma_XBP1,False
12,13,11,6,0.5955882352941178,0.4735844101149479,0.7891552534519609,0.47001158477653565,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,11,7,0.5759803921568628,0.5207700034843494,0.7707547867374702,0.44393964432182725,Mac_C1Q_ZEB2,Fibroblasts/Stromal,False
12,13,11,8,0.806372549019608,0.5851241150732489,0.7463489270228323,0.6018352867414506,Mac_C1Q_ZEB2,Mac_C1Q_ZEB2,True
12,13,11,9,0.573529411764706,0.4968828760113711,0.7800155387631706,0.4473618531141715,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,11,10,0.5269607843137256,0.4159704615914922,0.8122190324521442,0.4280075783755173,Mac_C1Q_ZEB2,CD8+Tcells_Ki67,False
12,13,11,11,0.12254901960784316,1.3404271620427246,0.5115992982162955,0.06269599242846759,Mac_C1Q_ZEB2,Endothelials,False
12,13,11,12,0.3872549019607844,0.7251253834209431,0.6958906857337112,0.2694870792792313,Mac_C1Q_ZEB2,Fibroblasts/Stromal,False
12,13,11,13,0.4754901960784314,0.49217298683919397,0.781854596723124,0.3717641955007011,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,12,1,0.13968211736385125,3.343846062669043,0.187885408483365,0.02624423167872852,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,12,2,-0.07843137254901962,0.043340751989847194,0.9785627396651256,-0.07675001879726477,Mac_C1Q_ZEB2,CD4+Tcells,False
12,13,12,3,0.07365057097366702,3.3643624419429528,0.18596789625021282,0.013696641741599845,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,12,4,0.3823529411764707,0.5265481816550828,0.7685312210818905,0.29385017276660524,Mac_C1Q_ZEB2,Bcells_CD19,False
12,13,12,5,-0.06372549019607844,0.04097526686943091,0.9797208121809873,-0.06243318901153351,Mac_C1Q_ZEB2,Plasma_XBP1,False
12,13,12,6,0.3823529411764707,0.028622093148955276,0.9857908696971273,0.37692003841360755,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,12,7,0.5416666666666667,0.02735313215408028,0.9864165332431718,0.5343089555067181,Mac_C1Q_ZEB2,Fibroblasts/Stromal,False
12,13,12,8,0.911764705882353,0.021676046860182006,0.9892204963421536,0.901936334900199,Mac_C1Q_ZEB2,Mac_C1Q_ZEB2,True
12,13,12,9,0.4534313725490197,0.024855445786162916,0.9876491823397637,0.4478311243452361,Mac_C1Q_ZEB2,Tumor/Epithelials,False
12,13,12,10,0.2916666666666667,0.035589770325056565,0.9823625088210235,0.28652239840613186,Mac_C1Q_ZEB2,CD8+Tcells_Ki67,False
12,13,12,11,0.42892156862745107,0.5151460524145773,0.7729251804580483,0.33152428083372176,Mac_C1Q_ZEB2,Endothelials,False
12,13,12,12,0.4754901960784314,0.023597069466186935,0.9882707950466845,0.4699130741153353,Mac_C1Q_ZEB2,Fibroblasts/Stromal,False
12,13,12,13,0.4754901960784314,0.008773212078901499,0.9956230010641621,0.47340897599619475,Mac_C1Q_ZEB2,Tumor/Epithelials,False
13,14,1,1,0.9973684210526318,0.0006367477527868778,0.9996816767991911,0.9970509355444566,Tumor/Epithelials,Tumor/Epithelials,True
13,14,1,2,-0.4647604995924505,3.8146471515065055,0.14847724337426835,-0.06900635780873482,Tumor/Epithelials,CD4+Tcells,False
13,14,1,3,0.8371964951917956,1.5364250108355817,0.46384144179832265,0.388326429398265,Tumor/Epithelials,Tumor/Epithelials,True
13,14,1,4,0.033015773195092114,3.1055514334129946,0.2116596504670942,0.006988107014374055,Tumor/Epithelials,Bcells_CD19,False
13,14,1,5,0.1676185408366215,3.486387924310696,0.1749606894239384,0.029326655465009868,Tumor/Epithelials,Plasma_XBP1,False
13,14,1,6,0.7034899365415781,2.8173357030215733,0.24446873498619576,0.17198129486183872,Tumor/Epithelials,Tumor/Epithelials,True
13,14,1,7,0.6450774147348767,2.8908823735839686,0.23564209144074133,0.15200739114931283,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,1,8,0.15999951625313868,3.3626512354299196,0.18612707907681356,0.02978024261389986,Tumor/Epithelials,Mac_C1Q_SPP1,False
13,14,1,9,0.4723795241759333,3.034872469595276,0.21927333227679227,0.10358023236538245,Tumor/Epithelials,Tumor/Epithelials,True
13,14,1,10,0.6526964393183595,2.8998888226700084,0.23458332790538997,0.1531117028472992,Tumor/Epithelials,CD8+Tcells_Ki67,False
13,14,1,11,0.7415850594589921,2.658162057351236,0.26472042002974716,0.1963127084277694,Tumor/Epithelials,Endothelials,False
13,14,1,12,0.5434904202884394,2.9606030649757686,0.22756905857287696,0.12368160328841739,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,1,13,0.5231730213991519,3.135492288011841,0.2085146150564456,0.10908922116496174,Tumor/Epithelials,Tumor/Epithelials,True
13,14,1,14,0.3301577319509212,3.1711367692593013,0.20483133704036605,0.06762664966972197,Tumor/Epithelials,Mast,False
13,14,2,1,-0.4190463520915538,3.797999532504304,0.14971829764742742,-0.06273890647051192,CD4+Tcells,Tumor/Epithelials,False
13,14,2,2,0.9754901960784315,0.0005279675919130338,0.9997360510446999,0.975232716460271,CD4+Tcells,CD4+Tcells,True
13,14,2,3,-0.31566755355667575,3.2725877464968818,0.19470029075654116,-0.061460564459890794,CD4+Tcells,Tumor/Epithelials,False
13,14,2,4,0.05147058823529412,0.40546214295500244,0.8164977914473327,0.042025621618612716,CD4+Tcells,Bcells_CD19,False
13,14,2,5,-0.5539215686274511,0.10052597702523425,0.9509792949812437,-0.526767942808238,CD4+Tcells,Plasma_XBP1,False
13,14,2,6,-0.5612745098039216,0.1023942068868314,0.9500913857921004,-0.5332620768293896,CD4+Tcells,Tumor/Epithelials,False
13,14,2,7,-0.5416666666666667,0.10054265989711286,0.9509713624814593,-0.5151094880107905,CD4+Tcells,Fibroblasts/Stromal,False
13,14,2,8,-0.44117647058823534,0.10501761157404149,0.9488459656835242,-0.4186085142721431,CD4+Tcells,Mac_C1Q_SPP1,False
13,14,2,9,-0.5612745098039216,0.09659807385440557,0.9528488074904375,-0.5348097473414466,CD4+Tcells,Tumor/Epithelials,False
13,14,2,10,-0.49509803921568635,0.09849911892819915,0.9519435335344704,-0.4713053768969682,CD4+Tcells,CD8+Tcells_Ki67,False
13,14,2,11,-0.08578431372549021,0.3949745739369725,0.8207905752978464,-0.07041095621427605,CD4+Tcells,Endothelials,False
13,14,2,12,-0.5392156862745099,0.08380223023422251,0.9589646029866165,-0.5170887565123913,CD4+Tcells,Fibroblasts/Stromal,False
13,14,2,13,-0.42156862745098045,0.059917753896791895,0.9704854420508373,-0.4091262157665295,CD4+Tcells,Tumor/Epithelials,False
13,14,2,14,0.10049019607843139,0.04948798231430113,0.9755596319542214,0.09803417870128206,CD4+Tcells,Mast,False
13,14,3,1,0.8657894736842108,1.0696065815154099,0.5857845080389344,0.5071660609073934,Tumor/Epithelials,Tumor/Epithelials,True
13,14,3,2,-0.3580941554236914,3.7724601324856772,0.1516424144451256,-0.054302262327136634,Tumor/Epithelials,CD4+Tcells,False
13,14,3,3,0.9345449248652601,0.46941995543924653,0.7908001660411713,0.7390382817563816,Tumor/Epithelials,Tumor/Epithelials,True
13,14,3,4,-0.010158699444643728,3.1137463903305846,0.21079415399620713,-0.0021413944551354138,Tumor/Epithelials,Bcells_CD19,False
13,14,3,5,0.15999951625313868,3.475936991413015,0.1758773334970295,0.028140288279416663,Tumor/Epithelials,Plasma_XBP1,False
13,14,3,6,0.7288866851531874,2.795081172081538,0.2472041943664397,0.18018384578771848,Tumor/Epithelials,Tumor/Epithelials,True
13,14,3,7,0.5028556225098645,2.903205419680821,0.2341946410917848,0.11776609203468374,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,3,8,0.03555544805625305,3.4510697896323737,0.1780777734153424,0.006331635022642407,Tumor/Epithelials,Mac_C1Q_SPP1,False
13,14,3,9,0.5053952973710254,2.989390887533597,0.22431691144198215,0.11336871216357054,Tumor/Epithelials,Tumor/Epithelials,True
13,14,3,10,0.558728469455405,2.924534843011208,0.23171029374170493,0.1294631377793651,Tumor/Epithelials,CD8+Tcells_Ki67,False
13,14,3,11,0.7187279857085437,2.661289132631836,0.2643068430946814,0.18996472494642447,Tumor/Epithelials,Endothelials,False
13,14,3,12,0.5460300951496004,2.9622411088959795,0.22738275082194948,0.12415782506668696,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,3,13,0.6044426169563019,3.1482725578204622,0.20718642670765913,0.12523230595700252,Tumor/Epithelials,Tumor/Epithelials,True
13,14,3,14,0.3403164313955649,3.2375594454225407,0.1981403377746941,0.06743041266699573,Tumor/Epithelials,Mast,False
13,14,4,1,0.020317398889287453,3.0185918319396974,0.22106557191614276,0.004491477405308734,Bcells_CD19,Tumor/Epithelials,False
13,14,4,2,0.10784313725490197,0.4161929297224436,0.8121286910517216,0.08758250589773468,Bcells_CD19,CD4+Tcells,False
13,14,4,3,-0.04634801381586112,2.4377558776429984,0.2955616191531059,-0.013698694007946436,Bcells_CD19,Tumor/Epithelials,False
13,14,4,4,0.9803921568627453,0.003643865020483559,0.9981797262012877,0.978607574707145,Bcells_CD19,Bcells_CD19,True
13,14,4,5,0.26470588235294124,0.4960392790933813,0.7803446175129888,0.20656181051814412,Bcells_CD19,Plasma_XBP1,False
13,14,4,6,-0.1593137254901961,0.568995918608295,0.7523918908654376,-0.1198663551623859,Bcells_CD19,Tumor/Epithelials,False
13,14,4,7,0.12745098039215688,0.5542088702129332,0.7579753337421845,0.09660469939851372,Bcells_CD19,Fibroblasts/Stromal,False
13,14,4,8,0.20833333333333337,0.6846229948799818,0.7101269675211059,0.14794311823356376,Bcells_CD19,Mac_C1Q_SPP1,False
13,14,4,9,-0.06617647058823531,0.5865908737599689,0.7458017707978751,-0.049354528949859394,Bcells_CD19,Tumor/Epithelials,False
13,14,4,10,0.1519607843137255,0.5063709645033908,0.7763238741684929,0.11797078480011414,Bcells_CD19,CD8+Tcells_Ki67,False
13,14,4,11,0.1519607843137255,0.06764166310437128,0.9667446992687374,0.14690728273201403,Bcells_CD19,Endothelials,False
13,14,4,12,-0.06862745098039216,0.577793514432273,0.749089539499928,-0.051408105651955846,Bcells_CD19,Fibroblasts/Stromal,False
13,14,4,13,0.03921568627450981,0.5461414930836958,0.7610389448508018,0.029844664503953018,Bcells_CD19,Tumor/Epithelials,False
13,14,4,14,0.5490196078431373,0.4070387382279945,0.8158544017927202,0.4479200637293366,Bcells_CD19,Mast,False
13,14,5,1,0.1371424425026903,3.482633781235977,0.17528941157519154,0.024039618048281124,Plasma_XBP1,Tumor/Epithelials,False
13,14,5,2,-0.49509803921568635,0.09741141983623888,0.952461388397784,-0.47156176582439313,Plasma_XBP1,CD4+Tcells,False
13,14,5,3,0.23174006907930558,3.0410403246916706,0.21859815084721967,0.05065795057794315,Plasma_XBP1,Tumor/Epithelials,False
13,14,5,4,0.3504901960784314,0.49175430259766384,0.7820182889557736,0.27408974343302855,Plasma_XBP1,Bcells_CD19,False
13,14,5,5,0.9926470588235295,3.564089346773337e-05,0.9999821797120494,0.992629369567108,Plasma_XBP1,Plasma_XBP1,True
13,14,5,6,0.2573529411764706,0.06660199698204743,0.9672473757677323,0.2489239569990488,Plasma_XBP1,Tumor/Epithelials,False
13,14,5,7,0.2058823529411765,0.06466510888410382,0.9681845544619957,0.1993321141539403,Plasma_XBP1,Fibroblasts/Stromal,False
13,14,5,8,0.09313725490196079,0.07229659278596176,0.9644972514136491,0.0898306263571536,Plasma_XBP1,Mac_C1Q_SPP1,False
13,14,5,9,0.17647058823529413,0.0704389888488475,0.9653934945111763,0.17036355785491347,Plasma_XBP1,Tumor/Epithelials,False
13,14,5,10,0.31127450980392163,0.07540343880808933,0.9630001423121186,0.2997573972393115,Plasma_XBP1,CD8+Tcells_Ki67,False
13,14,5,11,0.08088235294117649,0.4888661040168838,0.7831484168239534,0.0633428866548786,Plasma_XBP1,Endothelials,False
13,14,5,12,0.26960784313725494,0.05408172630200704,0.9733214677295903,0.26241510159376213,Plasma_XBP1,Fibroblasts/Stromal,False
13,14,5,13,0.14460784313725492,0.04633226071396632,0.9771001442931129,0.14129634439532762,Plasma_XBP1,Tumor/Epithelials,False
13,14,5,14,-0.004901960784313726,0.050968366129482266,0.974837797790137,-0.0047786166558340054,Plasma_XBP1,Mast,False
13,14,6,1,0.6831725376522907,2.8287810510247215,0.24307371554017224,0.1660612870821505,Tumor/Epithelials,Tumor/Epithelials,True
13,14,6,2,-0.5539215686274511,0.09889376253840436,0.9517557128492453,-0.5271980174115919,Tumor/Epithelials,CD4+Tcells,False
13,14,6,3,0.7616106054065828,2.3515256887599763,0.30858348869784036,0.2350204576456376,Tumor/Epithelials,Tumor/Epithelials,True
13,14,6,4,-0.08578431372549021,0.5693573752537101,0.7522559246278278,-0.0645317582401323,Tumor/Epithelials,Bcells_CD19,False
13,14,6,5,0.26960784313725494,0.06629740174287302,0.9673946964586242,0.2608171975746291,Tumor/Epithelials,Plasma_XBP1,False
13,14,6,6,0.9926470588235295,2.7171252522922916e-05,0.9999864144660228,0.9926335731831845,Tumor/Epithelials,Tumor/Epithelials,True
13,14,6,7,0.8161764705882354,0.023012355042645892,0.9885597653800208,0.8068392202733994,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,6,8,0.5171568627450981,0.05129706297086101,0.9746775979023018,0.5040612087190826,Tumor/Epithelials,Mac_C1Q_SPP1,False
13,14,6,9,0.8259803921568629,0.004078162440755391,0.9979629962934209,0.8242978670364777,Tumor/Epithelials,Tumor/Epithelials,True
13,14,6,10,0.6936274509803922,0.026914196833376227,0.9866330435294892,0.684355763036386,Tumor/Epithelials,CD8+Tcells_Ki67,False
13,14,6,11,0.5759803921568628,0.5075197338458003,0.7758780936722781,0.4468905686592779,Tumor/Epithelials,Endothelials,False
13,14,6,12,0.8210784313725491,0.019092464053412524,0.9904991885993977,0.8132775200509761,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,6,13,0.7965686274509804,0.008791634189735421,0.9956138303677609,0.7930747423272605,Tumor/Epithelials,Tumor/Epithelials,True
13,14,6,14,0.30637254901960786,0.03643924353791193,0.9819453520998814,0.30084110052079704,Tumor/Epithelials,Mast,False
13,14,7,1,0.7034899365415781,2.8735015327074054,0.2376988443677546,0.16721874494027814,Fibroblasts/Stromal,Tumor/Epithelials,False
13,14,7,2,-0.49019607843137264,0.09800627485448213,0.9521781423041765,-0.4667539913255768,Fibroblasts/Stromal,CD4+Tcells,False
13,14,7,3,0.5899976893856915,2.451348949147466,0.29355963502633836,0.17319950636244655,Fibroblasts/Stromal,Tumor/Epithelials,False
13,14,7,4,0.22303921568627455,0.5439663635582559,0.7618670742308197,0.16992623469363874,Fibroblasts/Stromal,Bcells_CD19,False
13,14,7,5,0.20833333333333337,0.06469600643877614,0.9681695973099287,0.2017019994395685,Fibroblasts/Stromal,Plasma_XBP1,False
13,14,7,6,0.7843137254901962,0.023240282443532774,0.9884471118703758,0.7752526367610791,Fibroblasts/Stromal,Tumor/Epithelials,False
13,14,7,7,0.9803921568627453,4.027574927423385e-05,0.9999798623281285,0.980372414047185,Fibroblasts/Stromal,Fibroblasts/Stromal,True
13,14,7,8,0.6568627450980393,0.04089548191440779,0.9797598964510339,0.6435677751197969,Fibroblasts/Stromal,Mac_C1Q_SPP1,False
13,14,7,9,0.7401960784313727,0.028016301321976494,0.986089506948832,0.7298995860258513,Fibroblasts/Stromal,Tumor/Epithelials,False
13,14,7,10,0.6053921568627452,0.04870133982268252,0.9759434157542364,0.590828489439452,Fibroblasts/Stromal,CD8+Tcells_Ki67,False
13,14,7,11,0.7352941176470589,0.48770424052880545,0.7836035047743002,0.576179047628162,Fibroblasts/Stromal,Endothelials,False
13,14,7,12,0.8259803921568629,0.0028327818913980478,0.9985846116625389,0.8248113091428325,Fibroblasts/Stromal,Fibroblasts/Stromal,True
13,14,7,13,0.627450980392157,0.02369458357101444,0.9882226110503958,0.620061246149268,Fibroblasts/Stromal,Tumor/Epithelials,False
13,14,7,14,0.5441176470588236,0.030158264451279424,0.985033988587037,0.5359743761429466,Fibroblasts/Stromal,Mast,False
13,14,8,1,0.18031691514242615,3.294185037351983,0.19260910267255113,0.03473067922226525,Mac_C1Q_ZEB2,Tumor/Epithelials,False
13,14,8,2,-0.35294117647058826,0.10714473948008943,0.9478373437794775,-0.3345308272162862,Mac_C1Q_ZEB2,CD4+Tcells,False
13,14,8,3,0.07641159034506832,2.7445909586361994,0.2535243312440114,0.019372197341524806,Mac_C1Q_ZEB2,Tumor/Epithelials,False
13,14,8,4,0.2916666666666667,0.6808893158626768,0.7114538987987282,0.20750738714962907,Mac_C1Q_ZEB2,Bcells_CD19,False
13,14,8,5,0.10049019607843139,0.07983098997538138,0.9608706341063474,0.09655807842735356,Mac_C1Q_ZEB2,Plasma_XBP1,False
13,14,8,6,0.45098039215686275,0.055870000171166785,0.9724515740160782,0.4385565922033294,Mac_C1Q_ZEB2,Tumor/Epithelials,False
13,14,8,7,0.6740196078431374,0.04248209108360142,0.9789829566490746,0.6598537085257244,Mac_C1Q_ZEB2,Fibroblasts/Stromal,False
13,14,8,8,0.9926470588235295,0.001993005273065358,0.9990039937073366,0.9916583761065475,Mac_C1Q_ZEB2,Mac_C1Q_SPP1,False
13,14,8,9,0.5318627450980392,0.04641861425881519,0.9770579571733052,0.5196607272220766,Mac_C1Q_ZEB2,Tumor/Epithelials,False
13,14,8,10,0.36274509803921573,0.06380593486058334,0.9686005633211832,0.35135510630278216,Mac_C1Q_ZEB2,CD8+Tcells_Ki67,False
13,14,8,11,0.3186274509803922,0.6839726480167906,0.7103579194916908,0.2263395331713721,Mac_C1Q_ZEB2,Endothelials,False
13,14,8,12,0.502450980392157,0.044085277511129964,0.9781985249941827,0.491496807901489,Mac_C1Q_ZEB2,Fibroblasts/Stromal,False
13,14,8,13,0.5392156862745099,0.0380529861110255,0.9811533681478272,0.5290532867463775,Mac_C1Q_ZEB2,Tumor/Epithelials,False
13,14,8,14,0.5171568627450981,0.02678052178534362,0.9866989898430509,0.5102781540609896,Mac_C1Q_ZEB2,Mast,False
13,14,9,1,0.4774588738982552,3.025094072246067,0.2203480282225157,0.10520712142082331,Tumor/Epithelials,Tumor/Epithelials,True
13,14,9,2,-0.5465686274509804,0.09384935002307435,0.9541592669193314,-0.5215135208897327,Tumor/Epithelials,CD4+Tcells,False
13,14,9,3,0.5511655697021323,2.504259775011963,0.28589522326498623,0.15757560360596443,Tumor/Epithelials,Tumor/Epithelials,True
13,14,9,4,-0.03431372549019608,0.5763787681686621,0.7496196127711786,-0.025722241614697307,Tumor/Epithelials,Bcells_CD19,False
13,14,9,5,0.18627450980392157,0.07021149156716988,0.9655033129547825,0.1798486563347144,Tumor/Epithelials,Plasma_XBP1,False
13,14,9,6,0.8284313725490197,0.0042053343088244415,0.9978995419015945,0.8266912871635759,Tumor/Epithelials,Tumor/Epithelials,True
13,14,9,7,0.7843137254901962,0.02773930794847075,0.986226086536078,0.773510656106728,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,9,8,0.5759803921568628,0.04394901538861124,0.9782651729681857,0.5634615579596168,Tumor/Epithelials,Mac_C1Q_SPP1,False
13,14,9,9,1.0,3.228280797776167e-05,0.9999838587262829,0.9999838587262829,Tumor/Epithelials,Tumor/Epithelials,True
13,14,9,10,0.6887254901960785,0.022183936547387144,0.9889693207916394,0.6811283802511047,Tumor/Epithelials,CD8+Tcells_Ki67,False
13,14,9,11,0.5490196078431373,0.5251759987989574,0.7690586846883122,0.42222829747593615,Tumor/Epithelials,Endothelials,False
13,14,9,12,0.8627450980392157,0.022352978002319883,0.988885735917581,0.8531563211837954,Tumor/Epithelials,Fibroblasts/Stromal,False
13,14,9,13,0.8161764705882354,0.007818677434304514,0.9960982927994837,0.8129919889760493,Tumor/Epithelials,Tumor/Epithelials,True
13,14,9,14,0.3823529411764707,0.031442912855158156,0.9844014805757831,0.37638880139662306,Tumor/Epithelials,Mast,False
13,14,10,1,0.6247600158455892,2.895572841411214,0.23509010314025885,0.1468748965630493,CD8+Tcells_Ki67,Tumor/Epithelials,False
13,14,10,2,-0.47794117647058826,0.09612564923808337,0.953073908691374,-0.4555132651833773,CD8+Tcells_Ki67,CD4+Tcells,False
13,14,10,3,0.6000188815620939,2.5258513127945603,0.28282536506291883,0.16970055922244348,CD8+Tcells_Ki67,Tumor/Epithelials,False
13,14,10,4,0.22549019607843138,0.5061334479877669,0.7764160745139549,0.17507421288059768,CD8+Tcells_Ki67,Bcells_CD19,False
13,14,10,5,0.3651960784313726,0.07439329772113147,0.9634866481669125,0.3518615455315441,CD8+Tcells_Ki67,Plasma_XBP1,False
13,14,10,6,0.7156862745098039,0.026595976679319323,0.9867900392785156,0.7062320869346239,CD8+Tcells_Ki67,Tumor/Epithelials,False
