GEP,1,2,3,4,5,6,7,8,9
1,-0.050044075725238966,0.7980616351307418,0.4080840515151916,0.10768993882506607,0.1858028159914409,0.01767644354905493,0.15595839792144942,0.22010242369779537,0.15200678039811513
2,0.999996339413399,-0.06414677626095178,-0.03574107224484736,-0.11432051487407663,-0.4705275793691316,-0.3571280760389609,-0.47430048178679435,-0.16163685030536806,-0.3989612560914179
3,-0.0366199748282687,0.3096610292591805,0.9972450036009193,0.0425347961595307,0.14368734836293354,-0.018464614929073125,0.10918548946182734,0.19540968005286094,0.1333493129979769
4,-0.10975732620458854,0.07387359142584089,0.03421860985362951,0.9974814365564597,0.10967140674320638,0.22226015307260802,0.06536908084519867,0.13602513396515975,0.045798504385919085
5,-0.4660085003890255,0.2175808171752466,0.14606253514475828,0.11532590639134359,0.9975346566669585,0.332662916576914,0.6859039130726008,0.6106186570699645,0.8192870768178901
6,-0.34620473099088683,0.018324769983761854,-0.020961939950739816,0.22222195507520887,0.3396330384127743,0.9975288602555727,0.21428941171121685,0.032588369527212294,0.19312925523343974
7,-0.15924224831568332,0.27205830120505226,0.20101670764225085,0.15334751970032975,0.5971842474555669,0.013736895862450416,0.4917392991841306,0.997532551653636,0.5777086101304564
8,-0.38013489333589523,0.18780847703855447,0.1280985910469522,0.04535619684515455,0.7666113909897065,0.20951679716047616,0.8517780387232723,0.5713897515720134,0.9824922940195181
