GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.199,0.0,1.0,1.0,0.156,1.0,1.0,0.106,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.266,0.0,0.0,0.0,0.0
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.971,0.0,0.998,0.114,0.0,0.0,0.0,0.0
4,0.27,0.0,1.0,0.0,0.0,1.0,1.0,0.071,1.0,1.0,0.0,1.0,0.986,0.0,0.0,0.0,0.0
5,1.0,0.0,1.0,0.005,0.0,1.0,0.0,0.0,0.0,0.986,0.0,0.0,0.162,0.0,0.0,0.0,0.0
6,1.0,0.0,0.817,0.0,0.0,1.0,1.0,0.132,1.0,0.814,0.054,1.0,0.759,0.001,0.0,0.0,0.001
7,0.742,0.0,1.0,0.0,0.0,1.0,0.791,0.0,0.005,0.017,0.0,0.402,0.072,0.0,0.0,0.0,0.0
8,1.0,0.016,0.495,0.159,0.02,0.0,1.0,0.888,0.999,1.0,1.0,1.0,0.428,0.006,0.0,0.01,0.049
9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.844,0.002,1.0,0.875,0.0,0.0,0.0,0.0
10,0.998,0.0,0.58,0.0,0.0,0.0,1.0,0.995,0.998,0.998,0.997,0.997,0.2,0.016,0.0,0.727,0.049
11,0.012,0.0,0.0,0.0,0.0,0.001,1.0,0.012,0.57,1.0,0.142,1.0,0.093,0.01,0.0,0.0,0.0
12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.477,0.0,0.991,0.999,0.0,0.0,0.0,0.0
13,1.0,0.0,0.0,0.0,0.0,0.146,1.0,0.0,1.0,1.0,0.999,1.0,0.446,0.002,0.0,0.003,0.0
14,1.0,0.0,0.0,0.0,0.0,0.003,1.0,0.005,1.0,1.0,0.596,1.0,0.012,0.019,0.0,0.366,0.0
15,0.0,0.0,1.0,0.08,0.0,0.0,1.0,0.001,0.947,0.999,0.043,0.839,0.957,0.0,0.0,0.0,0.0
16,0.002,0.995,0.8,0.999,0.905811623246493,0.8203781512605042,1.0,1.0,1.0,1.0,1.0,1.0,0.43,0.8083333333333333,0.153,1.0,0.5186304128902316
17,0.216,0.799,0.148,1.0,0.672,0.016,1.0,0.024,1.0,1.0,1.0,0.992,0.074,0.7577577577577578,0.069,0.931,0.283
18,0.001,0.997,0.7364185110663984,1.0,0.5826530612244898,0.9135071090047393,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9958202716823407
19,0.726,1.0,0.6967871485943775,0.912,0.9959390862944163,0.05293440736478711,1.0,1.0,1.0,1.0,1.0,1.0,0.863,0.0,0.8988988988988988,1.0,0.0
20,0.792,0.036,0.024,0.0,0.019,0.018,0.333,0.054,0.928,0.639,0.101,0.589,0.23,0.016,0.031,0.072,0.035
21,0.661,0.227,0.605,1.0,0.125,0.027,1.0,0.125,0.763,1.0,1.0,1.0,0.998,0.09,0.0,0.056,0.013
22,0.0030425963488843813,0.4568273092369478,0.46596858638743455,0.988988988988989,0.9640130861504908,0.9115549215406562,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,0.272,0.993,0.127,1.0,0.5537688442211055,0.23399790136411333,1.0,1.0,0.509,0.129,1.0,1.0,0.227,0.0,1.0,0.453,0.11434302908726178
24,1.0,0.0,0.0,0.0,0.0,0.579,0.973,0.033,0.032,0.925,0.0,0.683,0.169,0.0,0.0,0.181,0.002
25,0.32729103726082576,0.0,0.29124236252545826,0.187,0.3950749464668094,0.4057971014492754,1.0,0.0,1.0,1.0,1.0,0.0,0.5353535353535354,0.0,0.7401015228426396,0.0,0.0
26,0.035035035035035036,0.166,0.23547094188376755,0.662,0.756811301715439,0.3811659192825112,0.009,1.0,1.0,0.012,1.0,1.0,0.766,0.938257993384785,0.154,1.0,0.5471311475409836
27,0.24,0.118,0.141,0.072,0.026,0.222,1.0,0.064,0.838,0.99,0.093,0.995,0.785,0.003,0.04,0.052,0.057
28,0.887,0.768,0.03,0.132,0.004,0.153,1.0,0.005,0.974,0.0,0.0,0.913,0.548,0.369,0.0,0.007,0.034
29,0.702020202020202,0.0,0.5335429769392034,0.970970970970971,0.813953488372093,0.28653295128939826,0.988,0.592741935483871,0.463,0.0,1.0,1.0,0.14534288638689866,0.0,0.0,0.09292929292929293,0.0
30,0.14155712841253792,0.0,0.0825593395252838,1.0,0.8438177874186551,0.45879120879120877,0.985,0.0,0.001001001001001001,0.021,0.995,0.024,0.3377551020408163,0.32075471698113206,0.9178498985801217,0.0,0.0
31,0.275,0.06006006006006006,0.5145145145145145,0.624,0.3468149646107179,0.1984732824427481,0.918,0.099,0.937,0.24,0.343,0.021,0.485,0.0,0.06806806806806807,0.002,0.7553516819571865
32,0.6237816764132553,0.0,0.0,0.38060781476121563,0.29153605015673983,0.39790575916230364,0.9949494949494949,0.0,0.0,0.0,0.0,0.0,0.6367521367521367,0.0,0.8041002277904328,0.0,0.0
