GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011323529411764708,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2,0.0,0.06317647058823529,0.0,1.0,0.0,0.0,0.0,0.5623790849673203,1.0,1.0,0.1671764705882353,1.0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8472470588235295,1.0,1.0,0.6320522875816993,1.0,0.0,0.0,0.0,1.0,0.0
4,1.0,1.0,1.0,1.0,0.0324,0.0,1.0,0.29914285714285715,1.0,1.0,0.7452500000000001,1.0,1.0,0.002,0.03133333333333333,0.0029999999999999996,0.012
5,1.0,0.0008571428571428572,1.0,0.00075,0.0,0.0,1.0,0.0254,0.023777777777777776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6,1.0,0.001,0.035666666666666666,0.0571,0.0,0.0,1.0,0.13054545454545455,1.0,1.0,0.002125,1.0,1.0,0.0,0.0,0.001142857142857143,0.0
7,1.0,0.08725000000000001,0.10666666666666665,0.08322222222222221,0.019799999999999998,0.00875,1.0,0.0949,1.0,1.0,0.8658181818181818,1.0,1.0,0.004,0.008666666666666666,0.09442857142857143,0.012
8,0.012352941176470587,0.08488235294117648,0.28096638655462186,0.07786764705882353,0.21029411764705883,1.0,1.0,1.0,1.0,1.0,0.892389705882353,1.0,0.8695098039215686,0.0,0.0061764705882352946,0.0,0.0061764705882352946
9,0.00529785731104309,1.0,1.0,1.0,1.0,1.0,0.9962326348010361,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,1.0,1.0,0.0,0.862491170237815,0.4166666666666667,0.004238285848834471
10,0.15808333333333333,0.0,0.0,0.00025,0.0,0.0,1.0,0.0081,1.0,1.0,0.109,1.0,0.35984615384615387,0.00028571428571428574,0.0,0.0036666666666666666,0.0
11,1.0,0.01888888888888889,0.018875000000000003,0.820846153846154,0.00028571428571428574,0.0,1.0,0.00016666666666666666,0.18419999999999997,0.73825,0.24827272727272728,1.0,1.0,0.0,0.0,0.0,0.0
12,0.7312307692307692,0.23554545454545453,0.029,0.08557142857142858,0.0,0.0006666666666666666,1.0,0.21488888888888888,1.0,1.0,0.23399999999999999,1.0,0.03716666666666666,0.0,0.00825,0.196,0.077125
13,0.04696051315247455,1.0,0.9966751015123875,0.8298005060907432,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,1.0,0.11698934855528748,0.11616547990348967,1.0
14,0.008333333333333333,0.0085,0.057,0.0068,0.007666666666666666,0.009999999999999998,0.06346153846153847,0.057499999999999996,0.05763636363636364,0.08226666666666667,0.06378571428571429,0.9971764705882353,0.0976875,0.007285714285714286,0.007124999999999999,0.01011111111111111,0.0055000000000000005
15,1.0,0.005714285714285714,0.0,0.0026,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00175,1.0,0.004166666666666667
16,0.20105882352941176,0.17294117647058824,0.19116339869281046,0.14776470588235294,0.16188235294117648,0.2484705882352941,0.9799411764705882,0.1737142857142857,0.8662857142857143,0.7754570135746607,0.6543529411764706,0.6863743315508022,0.9424941176470588,0.0,0.20015686274509803,0.18192941176470587,0.17072941176470588
17,0.6156815440289505,0.5992611580217129,1.0,1.0,0.975211097708082,1.0,0.36904761904761907,0.36904761904761907,0.36904761904761907,0.36904761904761907,0.36904761904761907,1.0,1.0,0.7846401286690793,0.636248492159228,0.36904761904761907,1.0
