GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.769,0.235,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2,1.0,0.0,0.872,0.0,0.0,1.0,1.0,0.244,1.0,1.0,1.0,1.0,0.993,0.0,0.0,0.0,1.0
3,0.989,0.0,0.167,0.0,0.0,0.803,1.0,0.999,1.0,0.024,1.0,1.0,0.683,0.0,0.0,0.0,0.0
4,0.0,0.815,1.0,1.0,0.632,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.924
5,0.001,0.0,0.0,0.0,0.012,0.946,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.077,0.0,1.0,0.0
6,0.006,0.0,0.0,0.0,0.0,0.992,1.0,0.999,1.0,1.0,1.0,1.0,0.015,0.0,0.0,0.321,0.0
7,0.995,0.0,0.002,0.012,0.0,0.923,1.0,0.976,1.0,1.0,1.0,1.0,0.494,0.0,0.0,0.0,0.0
8,0.805,0.018,0.248,0.001,0.936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997,0.0,0.0,0.003,0.0
9,0.0,0.043,1.0,0.623,0.003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01
10,0.998,1.0,0.999,1.0,0.875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.498,0.997,0.998,0.981
11,0.991,0.0,0.154,0.0,0.0,0.0,1.0,0.452,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0
12,1.0,0.0,0.459,0.0,0.0,0.409,1.0,0.063,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001
13,0.0,0.0,0.522,0.0,0.0,0.794,1.0,0.994,0.88,1.0,1.0,1.0,0.944,0.001,0.0,0.003,0.0
14,0.373,0.0,0.0,0.0,0.0,0.952,1.0,0.511,0.001,0.998,1.0,0.996,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.017,0.0,0.0,0.126,0.014,0.0,0.0,1.0,1.0,0.998,0.0,0.0,0.0,0.0,0.0
16,0.454,0.0,0.502,0.16,0.0,0.602,1.0,0.982,1.0,1.0,0.951,1.0,0.956,0.239,0.12,0.066,0.038
17,0.739,0.0,0.104,0.0,0.001,0.531,0.498,0.282,0.435,0.596,0.917,0.997,0.023,0.096,0.0,0.0,0.0
18,0.994,0.047,0.03,0.075,0.024,0.011,1.0,0.154,1.0,0.998,1.0,1.0,0.833,0.017,0.0,0.049,0.02
19,0.0,0.283,0.451,0.017,0.887,0.907,1.0,0.498,0.998,0.262,0.257,1.0,0.804,0.029,0.0,0.0,0.645
20,0.0,0.391,0.572,0.092,0.415,0.918,1.0,1.0,0.982,0.714,1.0,1.0,0.42,0.018,0.0,0.37,0.002
21,0.039,0.047,0.041,0.013,0.016,0.012,1.0,0.99,1.0,0.985,1.0,1.0,0.456,0.438,0.029,0.876,0.018
22,0.041,0.04,1.0,0.079,0.019,0.011,1.0,0.536,1.0,0.993,0.367,0.997,0.999,0.068,0.038,0.288,0.02
23,0.76,0.0,0.0,0.0,0.0,0.028,1.0,0.774,0.93,1.0,0.998,1.0,0.883,0.095,0.002,0.999,0.501
24,0.0,0.0,0.0,0.182,0.001,0.001,0.997,0.57,1.0,0.897,0.12,0.595,0.726,0.033,0.0,0.006,0.0
