GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,0.001,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
4,1.0,0.0,1.0,0.0,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997,1.0,0.018,1.0,1.0
5,0.001,0.0,0.0,0.0,0.0,0.995,1.0,0.964,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001,0.025
6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964,0.342,1.0,0.981
7,1.0,0.006,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.992,0.0,1.0,1.0
8,0.368,0.0,0.088,0.0,0.0,0.384,1.0,1.0,1.0,1.0,1.0,1.0,0.749,0.004,0.0,0.997,0.0
9,0.996,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.942,0.142
10,1.0,0.0,1.0,0.942,0.396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001
11,1.0,0.0,0.131,0.0,0.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945,0.433,1.0,1.0
12,0.886,0.0,0.0,0.0,0.0,0.652,1.0,1.0,0.95,0.827,1.0,1.0,0.136,0.0,0.0,0.965,0.0
13,1.0,0.031,1.0,0.001,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.477,0.0,0.0,0.111
14,0.005,0.0,0.028,0.0,0.051,0.851,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
15,0.869,0.821,0.972,1.0,0.992,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.153,0.0,1.0,0.0
16,1.0,0.001,0.0,0.0,0.409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.035,1.0,0.803
17,0.999,0.982,1.0,1.0,0.857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.815,0.909,1.0,0.927
18,0.0,0.0,0.0,0.0,0.0,0.757,1.0,1.0,1.0,1.0,1.0,1.0,0.055,0.012,0.0,1.0,0.0
19,0.609,0.001,0.147,0.626,0.0,0.231,1.0,0.98,1.0,1.0,1.0,1.0,0.965,0.166,0.145,0.278,0.003
20,0.0,0.079,0.549,0.017,0.103,0.418,1.0,0.999,0.994,1.0,0.98,1.0,0.624,0.03,0.003,0.443,0.0
21,0.705,0.039,0.025,0.076,0.03,0.016,1.0,0.989,0.973,0.997,0.999,1.0,0.385,0.075,0.003,0.42,0.025
22,0.04,0.033,0.029,0.0,0.017,0.01,1.0,1.0,1.0,0.986,0.996,1.0,0.509,0.383,0.036,0.879,0.022
23,0.046,0.04,0.987,0.062,0.0,0.011,1.0,0.539,0.999,1.0,0.747,0.965,0.999,0.119,0.036,0.357,0.015
