GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,0.0,1.0,0.835,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2,1.0,0.0,0.447,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.703,0.0,0.0,0.0,0.0
3,0.0,0.0,0.998,0.0,0.0,0.989,0.0,0.0,0.0,1.0,1.0,0.991,0.0,0.0,0.0,0.0,0.0
4,0.0,0.005,1.0,0.959,0.941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.372
5,1.0,0.0,0.008,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,0.319,0.0,0.0,1.0,1.0,0.0,1.0,0.997,1.0,1.0,0.989,0.0,0.0,0.0,0.036
7,0.0,0.0,1.0,0.0,0.0,0.997,1.0,0.969,1.0,1.0,1.0,1.0,0.946,0.0,0.0,0.0,0.001
8,0.0,0.0,0.547,0.0,0.0,1.0,1.0,0.812,1.0,1.0,1.0,1.0,0.008,0.001,0.0,0.978,0.401
9,0.0,0.001,0.543,1.0,0.883,0.978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985,1.0,1.0
10,0.996,1.0,0.592,1.0,0.997,0.0,1.0,1.0,1.0,0.98,0.996,1.0,0.927,0.964,0.998,0.005,0.995
11,0.0,0.002,0.063,0.997,0.0,0.49,0.001,1.0,1.0,0.0,0.991,1.0,0.129,0.0,1.0,0.0,0.069
12,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.587,1.0,0.635,0.0,0.0,0.0,0.0,0.0
13,0.998,0.0,0.876,0.0,0.0,0.93,1.0,0.15,0.978,1.0,0.999,1.0,0.854,0.003,0.0,0.0,0.053
14,0.98,0.0,0.763,0.059,0.0,0.0,1.0,1.0,1.0,0.033,1.0,1.0,1.0,0.093,0.0,0.122,0.708
15,0.0,0.991,0.961,0.0,0.303,0.858,0.0,0.0,0.126,0.378,0.918,0.912,0.931,1.0,1.0,0.0,0.059
16,0.855,0.0,0.962,0.055,0.0,0.699,1.0,0.112,1.0,1.0,1.0,1.0,1.0,0.016,0.0,0.0,0.73
17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.688,1.0,1.0,1.0,1.0,0.993,0.0,0.0,0.0,0.0
18,1.0,0.038,0.024,0.071,0.026,0.01,0.292,0.048,0.437,0.093,1.0,1.0,0.07,0.018,0.0,0.052,0.019
19,0.0,0.042,0.257,0.574,0.113,0.891566265060241,1.0,1.0,0.237,0.989,0.082,0.682,0.308,0.0,0.001,0.0,0.418
20,0.008,0.0,0.0,0.0,0.0,0.003,1.0,0.739,1.0,1.0,1.0,1.0,0.145,0.032,0.0,0.566,0.001
21,0.519,0.0,0.821,0.009,0.053,0.597,1.0,1.0,0.0,1.0,0.953,1.0,0.267,0.205,0.0,0.924,0.213
22,0.1,0.043,0.019,0.013,0.019,0.071,1.0,0.955,0.967,1.0,1.0,1.0,0.963,0.509,0.038,1.0,0.095
23,0.0,0.0,1.0,0.064,0.0,0.0,1.0,0.281,0.989,0.891,0.122,0.981,0.949,0.018,0.0,0.151,0.0
24,0.024,0.0,0.555,0.059,0.143,0.853,1.0,0.001,0.111,0.316,0.176,0.993,0.939,1.0,0.0,0.862,0.0
25,0.049,0.045,1.0,0.109,0.02,0.013,1.0,0.136,1.0,0.707,0.982,0.99,1.0,0.143,0.03,0.054,0.008
26,0.0,0.0,0.003,0.0,0.0,0.001,0.847,0.026,0.15,0.0,0.076,0.996,0.586,0.006,0.0,0.012,0.0
27,0.0,0.0,0.002,0.0,0.0,0.0,0.999,0.549,1.0,0.652,0.878,1.0,0.0,0.091,0.0,0.187,0.0
28,0.3103103103103103,0.317,0.0,0.076,0.023883696780893044,0.6614268440145102,1.0,1.0,1.0,0.192,0.038,0.7247247247247247,0.04714142427281846,0.0,0.006030150753768844,0.002002002002002002,0.6427807486631016
