GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.947,1.0,0.0,1.0
2,1.0,0.993,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.894
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,0.0,0.0,0.005,0.92
4,0.0,0.903,1.0,1.0,0.705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.36
5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.998,0.0,1.0,0.999
6,0.033,0.0,0.363,0.0,0.034,0.988,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.099,0.0,1.0,0.0
7,1.0,0.0,0.949,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951,1.0,0.0,0.134,0.892
8,0.874,0.0,0.967,0.0,0.001,0.985,1.0,1.0,1.0,1.0,1.0,1.0,0.852,0.0,0.0,0.0,0.0
9,0.24,0.11,0.998,0.003,0.026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.0,0.0,0.0,0.0
10,1.0,0.472,1.0,0.961,0.001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106,0.0,0.977,0.611
11,1.0,0.0,0.0,0.0,0.002,0.937,1.0,0.951,0.999,0.957,1.0,1.0,0.0,0.666,0.789,1.0,0.65
12,0.0,0.076,0.967,0.41,0.0,0.691,0.984,1.0,1.0,1.0,1.0,1.0,0.99,0.0,0.0,0.001,0.139
13,0.965,0.041,0.029,0.066,0.021,0.017,1.0,1.0,1.0,1.0,1.0,1.0,0.598,0.048,0.037,0.399,0.016
14,0.045,0.043,0.02,0.026,0.018,0.011,1.0,0.971,1.0,0.952,1.0,1.0,0.566,0.628,0.034,0.936,0.018
15,0.042,0.0,0.0,0.0,0.0,0.011,1.0,0.994,1.0,1.0,1.0,1.0,0.986,0.254,0.0,0.887,0.002
