GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.00775,1.0,0.02183333333333333,0.0162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4762857142857143
3,1.0,0.0,1.0,0.0,0.0016666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021750000000000002,1.0,1.0
4,1.0,0.0502,0.0,0.0,0.6625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00175,1.0,1.0
5,1.0,0.0,0.27014285714285713,0.0008333333333333332,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,0.0,0.1245,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1442,1.0,1.0
8,0.086,0.0,0.9923333333333333,0.005,0.2495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00025,0.0,1.0,0.0002
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029666666666666664,0.0,1.0,0.0
10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,0.14379999999999998,0.17775,0.12083333333333333,0.09525,0.031,0.9993529411764706,1.0,1.0,1.0,1.0,1.0,0.4397,0.10428571428571429,0.0425,0.46622222222222226,0.059000000000000004
