GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.268,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.876,0.0,0.671,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.967,0.0,0.0,0.0,0.0
4,0.0,0.0,0.991,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.174,0.0,0.0,0.0,0.0,0.0
5,1.0,0.0,0.837,0.0,0.0,0.0,1.0,0.861,0.999,0.993,1.0,1.0,0.937,0.038,0.0,0.002,0.526
6,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.388,1.0,0.989,0.966,1.0,0.987,0.0,0.0,0.0,0.0
7,1.0,0.0,0.0,0.0,0.0,1.0,0.828,0.449,0.839,1.0,0.0,0.012,0.982,0.0,0.0,0.0,0.0
8,1.0,0.0,1.0,0.095,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.524,0.0,0.0,0.0,0.0
9,1.0,0.0,0.232,0.0,0.0,1.0,0.0,0.0,0.0,0.003,1.0,1.0,0.0,0.04,0.0,0.999,0.829
10,1.0,0.0,0.372,0.0,0.0,0.996,0.059,0.0,0.011,0.31,0.0,0.318,0.007,0.0,0.0,0.001,0.0
11,1.0,0.0,0.978,0.209,0.003,0.0,0.0,0.003,0.003,0.568,1.0,1.0,0.564,0.0,0.0,0.0,0.0
12,1.0,0.0,0.241,0.078,0.011,0.01,1.0,0.129,1.0,1.0,1.0,1.0,0.995,0.008,0.0,0.05,0.0
13,1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.311,0.004,0.0,0.0,0.0
14,0.0,1.0,0.002,0.002,0.318,0.7707707707707707,1.0,0.0,0.966,0.995,0.993,0.997,0.182,0.924,1.0,0.014,0.009
15,0.953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.912,1.0,0.014,0.0,0.0,0.0,0.0
16,0.077,0.0,0.045,0.001,0.349,0.931,1.0,0.0,1.0,1.0,1.0,0.518,0.623,1.0,0.318,0.275,0.254
17,0.007,0.088,0.189,0.005,1.0,0.768,1.0,0.0,0.52,1.0,0.026,1.0,0.326,0.669,0.0,0.994,0.0
18,0.009,0.481,0.2,0.392,0.048,0.799,1.0,1.0,1.0,1.0,1.0,0.748,0.67,0.5751503006012024,0.01,0.387,0.61
19,0.0,0.0,1.0,0.008,0.0,0.0,1.0,0.0,0.996,0.999,0.191,0.982,1.0,0.003,0.0,0.0,0.0
20,0.002,1.0,0.625,0.926,0.069,0.7997977755308392,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.8591549295774648,0.017,0.077,0.732
21,0.048,0.049,1.0,0.065,0.0,0.009,1.0,0.046,1.0,0.263,0.102,0.995,0.999,0.012,0.025,0.046,0.018
22,0.0,0.0,0.031,0.0,1.0,0.845,1.0,1.0,1.0,0.052,0.0,0.693,0.0,1.0,0.008,1.0,0.0
23,0.045,0.048,0.025,0.0,0.02,0.016,1.0,0.06,0.64,0.656,0.088,1.0,0.399,0.012,0.045,0.048,0.024
24,1.0,0.0,0.0,0.0,0.0,0.979,1.0,0.316,0.544,1.0,1.0,1.0,0.363,0.087,0.001,0.146,0.02
25,0.043,0.67,0.24424424424424424,1.0,0.7651209677419355,0.2303552206673843,1.0,1.0,1.0,1.0,1.0,1.0,0.809,0.829924650161464,0.316,1.0,0.9461382113821138
26,0.25542916235780766,0.5625,0.8752834467120182,0.9054325955734407,0.7549751243781094,0.798951048951049,0.428,0.0,0.0,0.0,0.999,0.0,0.5944503735325507,0.8102564102564103,0.3447905477980666,0.9918032786885246,0.3089960886571056
