GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.303,1.0
2,1.0,1.0,1.0,1.0,0.891,1.0,1.0,0.994,1.0,1.0,0.0,0.0,1.0,0.219,0.996,0.0,1.0
3,1.0,0.0,1.0,0.0,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.257
4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,1.0,0.0,1.0,1.0
5,0.766,0.0,0.175,0.0,0.0,0.594,1.0,1.0,1.0,1.0,1.0,1.0,0.491,0.0,0.0,0.998,0.0
6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.539,0.138,1.0,0.83
7,1.0,0.002,0.0,0.0,0.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.003,1.0,0.998
8,1.0,0.0,0.042,0.0,0.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,0.997,0.64,0.038,1.0,1.0
9,0.014,0.0,0.328,0.0,0.115,0.971,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.999,0.0
10,0.864,0.685,0.969,0.994,0.989,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,0.0,1.0,0.0
11,0.999,0.954,1.0,1.0,0.786,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.785,0.723,1.0,0.916
12,0.667,0.045,0.034,0.068,0.023,0.017,1.0,0.989,0.973,0.998,1.0,1.0,0.254,0.024,0.009,0.306,0.02
13,0.045,0.035,0.021,0.0,0.02,0.018,1.0,1.0,1.0,0.975,0.997,1.0,0.358,0.086,0.039,0.705,0.02
