GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.366,1.0
2,1.0,1.0,1.0,1.0,0.872,1.0,1.0,0.974,1.0,1.0,0.0,0.0,1.0,0.727,0.998,0.0,1.0
3,1.0,0.0,1.0,0.029,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12
4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,1.0,0.001,1.0,1.0
5,0.144,0.0,0.0,0.0,0.0,0.994,1.0,0.96,0.0,1.0,1.0,1.0,0.0,0.016,0.0,0.088,0.002
6,0.756,0.0,0.044,0.0,0.0,0.609,1.0,1.0,1.0,1.0,1.0,1.0,0.353,0.0,0.0,0.999,0.0
7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.615,0.197,1.0,0.867
8,1.0,0.0,0.026,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.656,0.046,1.0,1.0
9,1.0,0.011,0.0,0.0,0.449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.009,1.0,0.986
10,0.02,0.0,0.4,0.0,0.145,0.899,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.999,0.0
11,0.874,0.803,0.996,0.999,0.994,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022,0.0,1.0,0.0
12,1.0,0.976,1.0,1.0,0.806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.801,0.737,0.999,0.929
13,0.046,0.045,0.026,0.0,0.008,0.014,1.0,1.0,1.0,0.999,1.0,1.0,0.332,0.242,0.039,0.797,0.017
14,0.656,0.044,0.028,0.075,0.028,0.018,1.0,0.986,0.988,0.997,1.0,1.0,0.346,0.024,0.007,0.331,0.023
