GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2,1.0,0.0006274509803921569,0.0,1.0,0.0,1.0,1.0,0.0,0.02366386554621849,1.0,1.0,0.034352941176470586,1.0,0.0,0.0,0.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00025,1.0,1.0
5,1.0,0.0606,0.0,0.0,0.4681666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.018,1.0,1.0
6,0.9085555555555556,0.0,0.6124999999999999,0.00016666666666666666,0.00025,0.47757142857142865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002,0.0,1.0,0.0
7,1.0,0.0016,1.0,0.32571428571428573,0.031166666666666662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001
8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3395,1.0,1.0
9,1.0,0.0,0.4856,0.0003333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01325,1.0,1.0
10,0.10187500000000001,0.0,0.5126666666666666,0.0031666666666666666,0.05071428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0006000000000000001,0.0,1.0,0.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06866666666666667,0.0,1.0,0.0
12,0.02525,0.0014999999999999998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.402,0.0014285714285714286,0.0,1.0,0.0
13,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.0,0.09899999999999999,1.0,1.0,0.0116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006666666666666666,0.0,0.41114285714285714,0.00075
15,1.0,0.1484,0.1835,0.11314285714285714,0.13199999999999998,0.07100000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.9145555555555556,0.13025,0.126,1.0,0.2373333333333333
16,0.1355,0.18025,0.15180000000000002,0.1505,0.144,0.12228571428571429,0.9998235294117647,1.0,1.0,1.0,1.0,1.0,0.17188888888888887,0.5318999999999999,0.24033333333333332,1.0,0.11925
17,0.1344,0.12116666666666666,0.9998823529411764,0.328125,0.019,0.014499999999999999,1.0,0.45722222222222225,1.0,1.0,0.8129,1.0,1.0,0.12842857142857145,0.1495,1.0,0.07066666666666666
18,0.005428571428571429,0.002833333333333333,0.0032,0.006500000000000001,0.0,0.0005,0.9995882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.8716666666666667,0.0035,1.0,0.001
19,0.15771428571428572,0.20274999999999999,1.0,0.6248888888888888,0.017,0.034,0.9997058823529412,1.0,1.0,1.0,1.0,1.0,1.0,0.18266666666666664,0.1832,0.15125000000000002,0.051333333333333335
20,0.025499999999999995,0.017750000000000002,0.9565384615384616,0.9965,0.0,0.9147647058823529,0.9151874999999999,0.5838888888888889,0.9375454545454546,0.9746666666666667,0.09675,0.9423571428571429,0.528,0.014599999999999998,0.005999999999999999,0.07728571428571429,0.0005
