GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.21367918302127012,2.1838835921410817,0.562930785393279,1.5029648249784178,2.2905457088287413,0.46087895859369443,-1.0,1.2742554763258511,0.5967482977196864,0.6611774770988237,1.1550020222181188,0.6285013803382472,0.9940052958417591,2.1956008161484317,2.4079960912584246,1.8158886581593003,2.24826321300594
2,1.709545556399933,1.2979085277918754,0.8022080122101255,0.9893841389568192,1.3506812275322109,0.7573810395950376,0.6615315993283049,1.0814420280139607,0.8996809892891566,0.8486974816605343,1.0531922286706739,0.8856414372994841,0.904738167228374,1.490709837414265,1.4862037334447455,1.3693719452068553,1.3667162403991127
3,1.5902381611651413,1.2863127644461338,0.8795326613985468,1.0797040017047863,1.2023342780326685,0.8600272433258419,0.9949213230635651,1.0585759561662618,0.9458783540617419,0.9605955038108336,1.1053839485779293,0.9593972907977836,0.9804136557537689,1.2606950516155788,1.3339120951770354,1.1253520727013366,1.1346940360708175
4,0.3107535682224056,2.104145925846144,0.851575454469252,1.5100473823505673,2.2572905109304444,2.6058851118992754,-1.0,1.177248873194038,0.6163917636794756,0.6365033931635758,1.019908224320563,0.4864880596504513,1.0785068615985614,1.9723662507190725,2.1944830412911474,1.6629625645673924,1.7912097316968627
5,1.2034169260129144,1.8402997780204118,0.7777389677501473,1.3704461977241862,1.9336712700037137,0.426231214771016,0.5551480314837987,1.1177836864979571,0.8797471941340921,0.7858687662168431,1.2890739957357733,0.8188819850005474,0.9465920928533818,1.9049810124308397,1.9983112071850664,1.5453311909020093,2.0895136755370127
6,0.8391943941865041,1.5656255660545944,0.8740279465468334,1.2198084992376597,1.5788228958707506,0.8414435919800962,0.8801904105568039,1.135810589506982,0.9611908781409428,0.9625806233156112,1.1311341871623275,0.9712654417253138,0.9870020886912346,1.3526485241849742,1.4377599545001005,1.2631905281204172,1.2554782549078276
7,0.8598526453584525,1.4700349209290386,0.9524009274770681,1.1265180880464682,1.549436585798436,0.8600929682821062,0.872206062208109,1.1119837777832369,0.9572663746443929,0.9507142486638471,1.1038210427377684,0.9572345983544441,0.939553534559849,1.290075786502794,1.2603735672657916,1.2462021213172239,1.1561436567473222
8,0.751664467254176,1.4631256433537903,0.9909984668138341,1.1294705982177777,1.4520260281807402,1.4324684449196676,0.7598561436748592,1.0605250144634315,0.9035779044866102,0.9121631241560353,0.9640564145595439,0.8807450148315659,0.9149381928051477,1.4519745362853418,1.5642305086018375,1.2265701529160555,1.559010669416825
9,0.8433324031053291,1.338363620237556,1.172023168697317,1.212692093259094,1.4294670708229174,1.2277676021697412,0.8506174690368767,1.1381384732710882,0.9342105184312496,0.970696326515072,1.0306156868778358,0.8884912322368915,1.050245918626459,1.2059870589645791,1.3993884332279303,1.1684339067016067,1.3697159194143054
10,1.0005219720939025,0.9981104627339328,1.001941244449606,0.9956930846703087,0.9951890173334503,1.023690119596424,0.9861274922068168,1.0035175198344497,0.9985352477931898,1.0022216302241664,1.0016069040981068,1.001284471790157,0.998270121657687,1.0001143214306862,0.9978722326228876,0.9966441268902215,0.9940600773722622
11,0.9945075988736685,1.0000408777375553,1.0014353399586355,1.0029223230734239,0.9983837297823356,0.9919485756094321,0.9649410481358284,1.01646549970319,0.996932746897936,0.9904765286444138,1.0024501809618254,0.9997368023424258,1.0032748889732903,1.0314347646164235,1.0246191396020632,1.0187861021259095,1.0053038635176643
12,1.001511424915231,1.0037729811872638,1.0009706527537243,1.0019374561949295,0.999676844157477,0.9973075379696781,0.9903824715862595,0.9981891423716245,0.9974550812245235,0.9983965613251939,1.004207921002303,0.9980772148453974,1.0006909844250014,0.9974665313065261,1.009155523425252,1.0014758645250428,0.9987316866428576
13,1.2905777550790998,1.3112739815744499,0.7285117030714321,1.0946209539859035,1.4413856477123463,1.6101545794009617,0.7310328403572885,1.1146186789322003,0.9095806995663387,0.9250477447390288,1.0084943140796938,0.9379446807049525,0.8767644375333176,1.3388976262088508,1.3173054656042575,1.1831891602842723,1.3501849914133848
14,0.9819067976979721,1.2270754930557088,1.2529418645155104,1.1610661606228354,1.3701690687448962,1.0186549414517871,0.8349502990365517,1.0596460433547916,0.934193111717879,0.9466894539929578,0.9745624270726133,0.9191398567499723,1.017465052217935,1.1054377069867791,1.1797758366853708,1.0411286710498633,1.1335005552481603
15,1.0020943786511196,1.0139401659749399,1.0013887630808498,1.0011136686830007,0.9983780347879538,0.9986256906878188,1.0011535065320805,0.9991383873316282,1.0000111784185575,0.9994313266856724,0.9990611246449139,0.9984481830390758,0.9984593939749365,-34.422284122562665,-1.0,1.0154328833584898,1.0175311792494575
16,1.0010464361430012,0.9992118311928546,1.00138509444626,1.0018697337535916,1.008966248693099,0.995584758799412,0.9915896809324918,1.0088731350390914,0.9996140469981157,0.9955407553585085,1.0025332384391938,0.9953835907366719,1.0004937380362386,1.0522374178724965,1.0239322463465437,0.9986641366587762,1.0453008112337772
17,1.0041949389537526,1.0932070615641305,1.0533900323884702,1.0566811793227064,1.1488114193655925,1.049030323043706,0.967048427737462,1.011363136696543,0.9982115410749574,0.9820141450120854,1.0013004055481254,0.9807092555568855,1.0076331185100504,1.044300276807484,1.0567623928307734,1.0316790241440152,1.0738916239556733
18,1.0047384947001154,1.03165134998386,0.9996824881699664,1.0066626593020567,1.0149687837136945,0.9985065087814097,1.0009320713754573,1.006316587632795,0.9990311116519526,1.000774490904951,1.0020693345225808,0.9999205380320054,1.0038890252022163,1.0120064835972753,1.0066041029986328,0.9991851094894502,1.0003317150951383
19,1.0020424590391688,1.0022651105090497,1.0023204046712018,1.0023531117232778,1.0171863666049628,0.9980079708470899,1.0011599156105238,1.0023622680221618,0.9991768410868707,0.9998120316961701,1.0022930316620988,0.9995116755819313,0.9988828319620247,0.9992791435507677,1.006653621514048,1.0017669550495234,0.9992877588971049
20,1.003043063234939,-1.0,0.9991029179177962,0.9995819400538372,0.9987804785744574,0.9983176994375939,0.9982372909368262,1.0029127525289099,1.0023685220252871,1.0003135647020744,1.0012493735904529,1.001504323585176,1.0043825363488514,1.0050297038951448,1.0058697463452269,1.0054614101286434,0.9994228383984703
21,0.9861903795929595,1.0571669057039024,0.9865802869694519,0.9921131415224456,1.1153145822570574,1.0994067115829207,0.9942880962350935,1.0220566843455694,0.9959054538652926,0.9990287401728242,0.9988067937132081,0.999456639630176,1.000491961966358,1.0238437224408647,1.0403878784821943,1.027534874003396,1.0311178366627507
22,1.000984497083939,0.9992762725189496,0.9994682138176633,0.9986893346674317,0.9983559001854473,1.0047620864254654,0.9975774900123371,-1.0,-1.0,1.0007001961157564,0.9990017583322987,1.0004515240379623,1.0009925949923764,0.9970375849156478,0.999633847670517,0.9993777704295749,0.9979944570582129
23,1.01145648317183,1.0297307562689957,1.0204609738711452,1.0203640374275702,1.048146375367566,1.021861050880455,1.0052897237130967,1.0081894304254173,1.0043848885015203,1.0031834585845718,1.0035124313152244,0.9993204534678164,0.9970199103264388,1.005150991531432,1.0266409514189867,1.0002245354373958,1.0249974292753798
24,0.9993834172178927,0.9991550481554632,0.9995354550927716,0.9994429519016645,0.9986728850888812,1.0026228175182956,-1.0,-1.0,0.9993648472745488,-1.0,-1.0,-1.0,0.9988061870732783,0.9994978968745056,1.0001205187378726,-100.45454545454545,-88.48003848003849
25,1.0022971172628947,0.9994951722638408,-79.24422812928992,0.9992994357500653,0.9993660024213346,0.9988240213103237,-1.0,-176.18160377358487,-24.43617021276596,-131.27619047619046,-1.0,-86.8311111111111,-66.63965777554102,-116.98218978564425,-64.42787129767741,-134.35280189423835,-128.512989302927
26,1.0002421772547587,1.0113344240643367,1.0158671168398343,1.008615076121951,1.0462831990064403,1.0552822139190017,1.0026787765048157,1.0092214950257645,0.9979997357480148,1.0002528060980858,1.0022098218506468,1.000182786859411,1.0045175739680254,1.0175999136767908,1.013554894879075,0.9991487676146689,1.0097395364795694
27,0.9988011302864971,1.0145317258770958,1.0174535927023132,1.0067824924428586,1.035055458884391,1.0302110908796103,0.9973827034615133,0.999040135872121,1.00239028496685,0.9979858385897973,1.006351808179012,0.9991968085834949,1.0032707842721544,1.0073446527476364,1.0235662787464177,1.0007514551258412,1.007218268230795
28,0.9993740158643571,1.0152751577863994,1.000950831268403,0.9990487123849388,1.0400205775811822,1.0391096846148642,0.9908353718616736,1.0044739651100436,0.9975210621514903,0.9994283109526473,1.0023514047428081,0.9948684039138663,0.9994944437307474,1.0089782091553856,1.0126271640489668,1.0153895745868229,1.0148874560769663
29,0.9963928314910279,1.0192015969686903,0.9976593060251314,1.010900556910552,1.0307150047760358,1.045519613067798,0.9960325431855453,1.0082743160995444,0.9980193335242248,1.0019017240776555,1.0052556633009042,0.9987286092026355,1.0004755061185835,1.0188110959021717,1.019772314847876,1.0035402532867461,1.0197370656803755
30,1.0007158816206598,1.001301707629992,1.0010663659842296,1.0061311850706383,0.999366889464534,0.9985785451300205,0.9993720504461506,1.001046734187172,0.998857579928012,0.9993359639825964,1.0000045554293384,0.9992599298132491,0.9986717590068914,0.9972824735729156,1.0019741484941147,0.9991540110379463,1.0007271155944362
31,0.999653271177293,0.9994664162769213,0.9998974040911376,0.999649971350566,0.9996908993892405,1.0002613712722488,-1.0,-292.53504091070783,-95.377258704275,-237.36036725325158,-41.67343485617597,-133.508830022075,0.9998663144350908,0.9993983152827915,1.000565677935895,-233.8449896447348,-183.9352640545147
32,1.0006006125901008,1.001573504753881,-83.20690136909748,-76.86409155937054,0.999283990554656,0.9994098926573136,0.9996089203416048,-211.62765444015443,-28.093258426966287,1.000467866424284,-1.0,-90.88667271078877,1.0008104757594347,1.0013212643791183,-73.55088852988693,-164.31825083510472,1.0016493089087828
33,1.0001101214040522,0.999760744322999,0.9996390663096983,0.9994878160441518,0.9993429187750669,1.0003694147184097,-1.0,-249.68620848002448,-60.46332046332047,-204.0821002386635,-36.8360655737705,-119.7089029676559,1.0004357504608523,0.999020321614949,-92.67067912324832,-206.63601377354675,0.9995193843709728
