GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.995,0.0,0.0,0.0,0.0
2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.898,1.0,0.0,0.985,0.969,0.0,0.0,0.0,0.0
3,0.0,0.0,0.126,0.496,0.0,1.0,0.0,0.0,0.0,0.924,0.0,0.587,0.0,0.0,0.0,0.0,0.0
4,1.0,0.0,1.0,0.007,0.0,0.0,1.0,1.0,1.0,1.0,0.996,1.0,0.984,0.0,0.0,0.002,0.0
5,1.0,0.0,0.547,0.0,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.994,0.003,0.0,0.0,0.0,0.0
6,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.965,1.0,0.0,0.692,0.552,0.0,0.0,0.0,0.0
7,1.0,0.0,0.692,0.0,0.0,1.0,1.0,0.033,1.0,1.0,0.0,1.0,0.905,0.0,0.0,0.0,0.0
8,0.0,0.0,0.176,0.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.847,0.178,0.027,1.0,0.235
9,0.346,0.0,0.815,0.0,0.494,0.999,1.0,0.775,0.996,1.0,0.0,1.0,0.304,0.0,0.0,0.0,0.001
10,1.0,0.0,0.518,0.0,0.0,0.968,0.0,0.0,0.0,0.018,1.0,1.0,0.003,0.0,0.0,0.0,0.0
11,0.0,0.0,0.525,1.0,0.432,0.998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001,0.0
12,1.0,0.0,0.999,0.0,0.0,0.999,1.0,0.042,0.739,0.061,0.001,0.087,0.934,0.0,0.0,0.0,0.0
13,0.0,0.974,0.277,0.333,1.0,0.984,1.0,1.0,0.999,1.0,1.0,0.1,0.152,0.132,0.0,0.008,0.383
14,1.0,0.0,0.263,0.0,0.0,0.0,1.0,0.436,1.0,1.0,0.934,1.0,0.969,0.0,0.0,0.0,0.0
15,1.0,0.0,0.022,0.069,0.019,0.014,0.16,0.052,0.061,0.078,0.078,1.0,0.042,0.011,0.0,0.047,0.0
16,0.003,0.936,0.005,0.936,0.529,0.8528528528528528,1.0,1.0,0.117,0.997,0.482,0.001,0.069,0.504,0.0,0.994,0.562
17,0.051,0.025,0.033,0.0,0.001,0.009,1.0,0.053,1.0,1.0,0.946,1.0,0.268,0.005,0.035,0.056,0.025
18,0.0,1.0,1.0,1.0,1.0,0.9297893681043129,1.0,0.814,1.0,1.0,0.0,0.978,0.989,0.0,1.0,1.0,1.0
19,0.0,0.013,1.0,1.0,0.091,0.6706706706706707,0.723,0.0,0.472,0.984,1.0,1.0,0.664,0.0,0.0,0.867,1.0
20,0.0,0.0,1.0,0.009,0.0,0.0,1.0,0.04,1.0,0.996,0.094,0.957,1.0,0.007,0.0,0.0,0.0
21,0.374,1.0,0.452,0.0,0.0,0.875,0.0,1.0,0.079,0.085,0.001,0.088,0.987,0.226,0.0,0.001,0.0
22,0.036,0.04,1.0,0.096,0.0,0.013,1.0,0.052,0.634,0.417,0.092,0.564,0.927,0.013,0.028,0.054,0.03
23,0.301,0.013,0.008,1.0,0.0,0.474,0.0,0.01,0.493,0.166,0.0,0.974,0.039,1.0,0.128,0.985,0.789
24,1.0,0.0,0.0,0.0,0.0,0.73,1.0,0.638,0.662,1.0,1.0,1.0,0.539,0.005,0.0,0.492,0.004
25,0.836,0.0,0.994,0.0,0.0,0.0,1.0,0.022,1.0,0.003,0.148,0.996,0.83,0.002,0.0,0.0,0.0
26,0.024,0.825,0.4114114114114114,0.613,0.4236602628918099,0.1877058177826564,1.0,1.0,1.0,1.0,1.0,1.0,0.12412412412412413,0.7247007616974973,0.01,1.0,0.6411824668705403
27,0.15577889447236182,0.37248995983935745,0.1915983606557377,0.6,0.9442691903259727,0.8211068211068211,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16161616161616163,1.0,0.47540983606557374
