GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.0,0.608,0.0,0.0,1.0,1.0,0.002,1.0,0.945,0.0,0.992,0.047,0.0,0.0,0.0,0.0
3,1.0,0.0,1.0,0.002,0.0,1.0,1.0,0.034,1.0,1.0,1.0,1.0,0.753,0.0,0.0,0.0,0.0
4,0.092,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.964,0.0,0.0,0.0,0.0
5,1.0,0.0,0.999,0.0,0.0,0.0,1.0,0.0,0.955,0.834,0.0,1.0,0.367,0.0,0.0,0.0,0.912
6,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7,1.0,0.0,0.991,0.0,0.0,1.0,1.0,0.0,0.787,0.869,0.0,0.641,0.825,0.0,0.0,0.0,0.052
8,0.0,0.267,0.005,0.396,1.0,0.997,1.0,0.0,1.0,1.0,1.0,0.945,0.01,0.001,0.0,0.0,0.238
9,1.0,0.0,0.987,0.851,0.65,0.0,1.0,1.0,1.0,1.0,0.868,1.0,0.863,0.322,0.004,0.476,0.899
10,0.0,0.001,0.378,0.001,0.978,0.944,1.0,0.928,1.0,1.0,0.998,1.0,0.982,0.609,0.0,1.0,0.91
11,0.001,0.0,0.963,0.0,0.001,0.852,1.0,1.0,1.0,1.0,1.0,1.0,0.725,0.165,0.0,0.96,0.978
12,0.0,1.0,1.0,1.0,1.0,0.992,1.0,1.0,1.0,1.0,0.428,1.0,0.947,0.949,0.952,1.0,1.0
13,0.0,1.0,0.943,1.0,0.72,0.997,1.0,0.0,1.0,1.0,1.0,1.0,0.995,0.205,0.54,1.0,0.499
14,1.0,0.0,0.126,0.0,0.0,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.009,0.0,0.0,0.0,0.016
15,1.0,0.0,0.059,0.076,0.018,0.01,1.0,0.116,1.0,1.0,1.0,1.0,0.999,0.01,0.0,0.051,0.017
16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,1.0,0.167,0.0,0.0,0.0,0.0
17,0.976,0.0,0.089,0.0,0.945,0.858,1.0,1.0,1.0,0.999,1.0,1.0,0.958,0.282,0.011,1.0,0.712
18,0.526,0.0,0.0,0.0,0.0,0.048,1.0,0.014,1.0,1.0,1.0,1.0,0.363,0.0,0.0,0.0,0.0
19,0.031,0.023,0.91,0.763,0.0,0.666,0.0,0.002,0.032,0.781,0.001,0.396,0.492,0.26,0.098,0.715,0.347
20,0.0,0.0,1.0,0.127,0.0,0.0,1.0,0.0,0.587,0.798,0.039,0.41,0.994,0.013,0.0,0.0,0.001
21,0.052,0.051,0.019,0.0,0.027,0.014,1.0,0.055,0.473,0.949,0.07,0.984,0.105,0.013,0.047,0.045,0.019
22,0.005,0.927,0.7527527527527528,0.93,0.5320641282565131,0.8925184404636459,1.0,1.0,1.0,1.0,0.006,0.985,1.0,0.7939646201873048,0.134,0.064,0.8928210313447927
23,1.0,0.0,1.0,0.002,0.0,0.0,1.0,0.0,1.0,0.167,0.156,0.992,0.756,0.0,0.0,0.0,0.0
24,0.0,0.999,0.649,0.303,0.834,0.9697275479313825,1.0,1.0,1.0,1.0,1.0,1.0,0.196,0.5096251266464032,0.171,1.0,0.7727727727727728
25,0.04,0.043,1.0,0.081,0.0,0.019,1.0,0.058,0.926,0.782,0.106,0.933,0.998,0.018,0.043,0.062,0.017
26,0.031,0.0,0.0,0.0,0.0,0.0,0.999,0.026,0.904,0.756,0.785,0.999,0.04,0.039,0.0,0.905,0.006
27,0.11,0.01,0.341,0.445,0.0,0.388,1.0,0.003,0.775,0.009,0.016,0.642,0.378,0.182,0.892,0.183,0.311
28,0.067,0.83,0.047,0.994,0.6442885771543087,0.21646341463414634,1.0,1.0,0.91,0.004,1.0,1.0,0.897,0.7283950617283951,0.9,1.0,0.7855711422845691
29,0.005,0.021,0.129,0.908,0.63,0.17373737373737375,1.0,1.0,1.0,1.0,0.235,1.0,0.583,0.7464503042596349,0.201,1.0,0.419
