NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	XBP1	8	0.002911639166995883	0.17334282	Yes	
row_1	HERPUD1	9	0.002905893139541149	0.3479481	Yes	
row_2	DNAJB9	17	0.002136243972927332	0.47490102	Yes	
row_3	ERN1	43	9.496225393377244E-4	0.52693653	Yes	
row_4	HSPA5	65	7.041946519166231E-4	0.5650289	Yes	
row_5	CAV1	201	6.975168798817322E-5	0.5420899	No	
row_6	PPP1R15A	209	6.427153857657686E-5	0.54454494	No	
row_7	DDIT3	248	3.598572948249057E-5	0.53907055	No	
row_8	AQP11	528	-7.869553883210756E-6	0.48347428	No	
row_9	BBC3	2072	-1.1371859000064433E-4	0.18021883	No	
row_10	HSPA1A	2677	-1.6592330939602107E-4	0.06880597	No	
row_11	NR1H3	2697	-1.6800983576104045E-4	0.07508278	No	
row_12	PMAIP1	3172	-2.2115124738775194E-4	-0.006886221	No	
row_13	CREB3L1	3357	-2.451921463944018E-4	-0.029130947	No	
row_14	BCL2L11	3516	-2.6702863397076726E-4	-0.04483851	No	
row_15	CLU	3819	-3.1429994851350784E-4	-0.086644605	No	
row_16	NUPR1	3886	-3.2937334617599845E-4	-0.080117345	No	
row_17	AGR2	3894	-3.312714397907257E-4	-0.061619114	No	
row_18	RNFT2	4185	-4.076722834724933E-4	-0.09540321	No	
row_19	PIK3R1	4291	-4.537475761026144E-4	-0.089240335	No	
row_20	FCGR2B	4613	-6.469876389019191E-4	-0.11487468	No	
row_21	ABCA7	4650	-6.814178195782006E-4	-0.08116532	No	
row_22	LRRK2	4865	-0.0010911013232544065	-0.058611162	No	
row_23	ALOX5	4938	-0.001420275424607098	0.01225893	No	
