NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BMP6	18	0.0021158005110919476	0.37876016	Yes	
row_1	RUNX2	46	9.362908895127475E-4	0.5425489	Yes	
row_2	MMP13	386	2.7098469672637293E-6	0.47498	No	
row_3	CSGALNACT1	650	-1.819718090700917E-5	0.42546803	No	
row_4	FOXC1	1035	-4.480277857510373E-5	0.35647196	No	
row_5	FGF18	1117	-5.0643964641494676E-5	0.3493627	No	
row_6	COL13A1	1249	-5.879896707483567E-5	0.3336891	No	
row_7	TMEM119	1546	-7.962340168887749E-5	0.28865305	No	
row_8	DLX5	1897	-1.0213694622507319E-4	0.23684454	No	
row_9	SMPD3	2134	-1.1929523316211998E-4	0.2110239	No	
row_10	ALPL	2329	-1.3418105663731694E-4	0.19632551	No	
row_11	BMP4	2573	-1.5533868281636387E-4	0.1756134	No	
row_12	MEF2C	2788	-1.7669984663370997E-4	0.16458388	No	
row_13	FGFR3	2942	-1.9531231373548508E-4	0.16916458	No	
row_14	NPR2	3061	-2.0952052727807313E-4	0.18333974	No	
row_15	COL1A1	3239	-2.2767402697354555E-4	0.18895066	No	
row_16	SCX	3447	-2.561113506089896E-4	0.19367796	No	
row_17	MMP14	3658	-2.8615587507374585E-4	0.20323272	No	
row_18	NAB2	4024	-3.6403536796569824E-4	0.19574384	No	
