NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL10	892	-3.507931251078844E-5	-0.17703667	No	
row_1	TREM2	956	-3.971072510466911E-5	-0.18706529	No	
row_2	C4BPB	1210	-5.605675687547773E-5	-0.2342136	No	
row_3	IL2	1458	-7.319400901906192E-5	-0.2790162	No	
row_4	C3	2688	-1.672909129410982E-4	-0.51502997	No	
row_5	TNFSF4	2758	-1.7345046217087656E-4	-0.5173747	No	
row_6	FCER1G	2965	-1.9741919822990894E-4	-0.54567486	No	
row_7	TBX21	2974	-1.9796339620370418E-4	-0.53412384	No	
row_8	SUSD4	3068	-2.10243058972992E-4	-0.53884876	No	
row_9	CD226	3215	-2.2506735695060343E-4	-0.55324584	No	
row_10	FOXP3	3280	-2.339017519261688E-4	-0.5505666	No	
row_11	CD28	3950	-3.416809777263552E-4	-0.6623796	No	
row_12	CLCF1	4120	-3.8381616468541324E-4	-0.6708488	Yes	
row_13	LTA	4174	-4.045324749313295E-4	-0.6546148	Yes	
row_14	IL27RA	4210	-4.179313837084919E-4	-0.6338706	Yes	
row_15	TNF	4343	-4.755901754833758E-4	-0.62879884	Yes	
row_16	TNFSF13	4361	-4.844540962949395E-4	-0.60001296	Yes	
row_17	BCL6	4462	-5.404524272307754E-4	-0.5841947	Yes	
row_18	TFRC	4477	-5.500002880580723E-4	-0.55044836	Yes	
row_19	FCGR2B	4613	-6.469876389019191E-4	-0.53458613	Yes	
row_20	BTK	4720	-7.885218365117908E-4	-0.50348383	Yes	
row_21	CR2	4833	-9.981358889490366E-4	-0.45965385	Yes	
row_22	PTPRC	4874	-0.0011121099814772606	-0.3937692	Yes	
row_23	FCER2	4904	-0.0012365730945020914	-0.31739888	Yes	
row_24	PTPN6	4947	-0.0015060692094266415	-0.22572775	Yes	
row_25	CD40	4965	-0.001630360260605812	-0.120767176	Yes	
row_26	CR1	4982	-0.001916541950777173	0.00341856	Yes	
