NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	P2RX1	99	4.040311323478818E-4	-0.004854723	No	
row_1	LIME1	153	1.5685649123042822E-4	-0.009690906	No	
row_2	CAV1	201	6.975168798817322E-5	-0.01658955	No	
row_3	JPH3	237	4.427480234880932E-5	-0.022015426	No	
row_4	CBARP	266	2.9520009775296785E-5	-0.026578175	No	
row_5	F2RL3	452	-2.461628810124239E-6	-0.06397286	No	
row_6	CXCL11	575	-1.1530660231073853E-5	-0.08826027	No	
row_7	RYR2	591	-1.3199078239267692E-5	-0.09080303	No	
row_8	CASQ1	725	-2.3289858290809207E-5	-0.11687685	No	
row_9	PLN	759	-2.501136259525083E-5	-0.12262245	No	
row_10	HRC	812	-2.934041367552709E-5	-0.13205518	No	
row_11	CACNB4	946	-3.8950256566749886E-5	-0.1575396	No	
row_12	CACNB2	1058	-4.650654591387138E-5	-0.1782817	No	
row_13	CASQ2	1070	-4.7238278057193384E-5	-0.17873281	No	
row_14	CEMIP	1074	-4.767606151290238E-5	-0.1775464	No	
row_15	JPH4	1094	-4.893611912848428E-5	-0.17955469	No	
row_16	CXCL10	1144	-5.234425771050155E-5	-0.18751374	No	
row_17	JPH2	1145	-5.235416392679326E-5	-0.18554334	No	
row_18	STAC3	1264	-5.963660805718973E-5	-0.2072097	No	
row_19	ADCYAP1R1	1266	-5.983238952467218E-5	-0.2051605	No	
row_20	CACNA1C	1315	-6.325884169200435E-5	-0.21250615	No	
row_21	ATP1A2	1390	-6.824127194704488E-5	-0.22493276	No	
row_22	CXCL9	1433	-7.12488908902742E-5	-0.23076189	No	
row_23	ATP2A1	1558	-8.036488725338131E-5	-0.2528639	No	
row_24	HAP1	1749	-9.252341988030821E-5	-0.28788224	No	
row_25	AKAP6	1782	-9.512394171906635E-5	-0.29078645	No	
row_26	APLNR	1875	-1.0064169327961281E-4	-0.30564106	No	
row_27	GRIN1	1891	-1.0169703455176204E-4	-0.3048531	No	
row_28	ANK2	1979	-1.076314874808304E-4	-0.3184315	No	
row_29	CX3CL1	2181	-1.2269809667486697E-4	-0.35454312	No	
row_30	SNCA	2327	-1.3404515630099922E-4	-0.37888017	No	
row_31	THY1	2439	-1.4395586913451552E-4	-0.39595467	No	
row_32	ITGB3	2689	-1.673303049756214E-4	-0.44011298	No	
row_33	P2RY6	2722	-1.7006939742714167E-4	-0.44019657	No	
row_34	AKAP5	2857	-1.847198000177741E-4	-0.46039745	No	
row_35	DMD	3043	-2.0726595539599657E-4	-0.49008417	No	
row_36	SLC8A1	3526	-2.685995714273304E-4	-0.5776449	No	
row_37	CACNB1	3547	-2.704908838495612E-4	-0.5715174	No	
row_38	PDE4B	3659	-2.8633393230848014E-4	-0.58323336	No	
row_39	P2RX7	3678	-2.897534577641636E-4	-0.57597566	No	
row_40	ATP1B1	3769	-3.0426878947764635E-4	-0.58276135	No	
row_41	CXCR3	3797	-3.103958733845502E-4	-0.5765504	No	
row_42	CYBA	3906	-3.329264582134783E-4	-0.58590496	No	
row_43	GPR35	3918	-3.354547661729157E-4	-0.5755088	No	
row_44	TSPAN13	4044	-3.676422929856926E-4	-0.5870015	No	
row_45	CD4	4270	-4.4374552089720964E-4	-0.6158935	No	
row_46	PRKCE	4391	-5.053630447946489E-4	-0.62118983	Yes	
row_47	CRACR2A	4409	-5.129717173986137E-4	-0.60532844	Yes	
row_48	PDE4D	4497	-5.61071268748492E-4	-0.6018412	Yes	
row_49	FYN	4500	-5.615124828182161E-4	-0.58111346	Yes	
row_50	DIAPH1	4507	-5.679198075085878E-4	-0.5609551	Yes	
row_51	CAPN3	4537	-5.841716774739325E-4	-0.5448457	Yes	
row_52	PLCG1	4628	-6.616198807023466E-4	-0.53818214	Yes	
row_53	BCL2	4695	-7.518716738559306E-4	-0.5232586	Yes	
row_54	PTK2B	4704	-7.626148872077465E-4	-0.49617803	Yes	
row_55	BIN1	4769	-8.654461125843227E-4	-0.4765748	Yes	
row_56	LYN	4781	-8.898759260773659E-4	-0.4453125	Yes	
row_57	KCNN4	4832	-9.889438515529037E-4	-0.41822445	Yes	
row_58	CHD7	4858	-0.0010773122776299715	-0.38274473	Yes	
row_59	UCP2	4888	-0.0011662067845463753	-0.3447299	Yes	
row_60	PTPN6	4947	-0.0015060692094266415	-0.29980043	Yes	
row_61	P2RX5	4967	-0.0016393951373174787	-0.24195041	Yes	
row_62	CORO1A	4974	-0.0017972049536183476	-0.17552683	Yes	
row_63	CD19	4984	-0.0019405888160690665	-0.10431478	Yes	
row_64	MS4A1	4999	-0.0028470633551478386	7.371273E-8	Yes	
