NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	JCHAIN	1	0.004807679448276758	0.22359918	Yes	
row_1	IGHA1	7	0.002989398315548897	0.36174178	Yes	
row_2	IGHG1	38	0.0011355571914464235	0.40850064	Yes	
row_3	IGHA2	53	8.4631924983114E-4	0.44504985	Yes	
row_4	IGHD	55	8.314332226291299E-4	0.48355055	Yes	
row_5	IGHM	74	6.189155392348766E-4	0.5087002	Yes	
row_6	IGHG3	86	5.153781967237592E-4	0.53045404	Yes	
row_7	CCL1	135	2.074623480439186E-4	0.5303476	Yes	
row_8	CCL3	160	1.3638236850965768E-4	0.5318143	Yes	
row_9	CCL25	167	1.2070193770341575E-4	0.5362126	Yes	
row_10	IGHE	225	5.5032251111697406E-5	0.5271796	No	
row_11	CCL26	268	2.9106113288435154E-5	0.51999104	No	
row_12	HAMP	300	1.8134474885300733E-5	0.5145292	No	
row_13	PPBP	387	2.708976808207808E-6	0.49716145	No	
row_14	RNASE7	389	2.483404841768788E-6	0.49707365	No	
row_15	CXCL8	485	-4.635952336684568E-6	0.4779648	No	
row_16	WFDC12	531	-8.041240107559133E-6	0.46918535	No	
row_17	CXCL11	575	-1.1530660231073853E-5	0.46097517	No	
row_18	VIP	637	-1.672730104473885E-5	0.44934538	No	
row_19	SPRR2A	649	-1.8149854440707713E-5	0.4479527	No	
row_20	CXCL6	657	-1.879203409771435E-5	0.44740355	No	
row_21	CXCL5	778	-2.659849269548431E-5	0.42423165	No	
row_22	KLK5	792	-2.7721524020307697E-5	0.4228777	No	
row_23	CCL27	821	-2.9965234716655686E-5	0.41857693	No	
row_24	CCL16	828	-3.0726445402251557E-5	0.41878676	No	
row_25	SLC11A1	839	-3.140742774121463E-5	0.41821462	No	
row_26	WFDC3	848	-3.191626092302613E-5	0.41807303	No	
row_27	CCL18	867	-3.3467058528913185E-5	0.41596943	No	
row_28	CCL13	889	-3.462880340521224E-5	0.4133097	No	
row_29	IL36RN	895	-3.5737561120186E-5	0.41395622	No	
row_30	CCL17	990	-4.177361188340001E-5	0.3967796	No	
row_31	CCL8	1109	-5.001483441446908E-5	0.37510458	No	
row_32	IL17A	1123	-5.107516699354164E-5	0.37483776	No	
row_33	CXCL2	1143	-5.224797496339306E-5	0.373405	No	
row_34	CXCL10	1144	-5.234425771050155E-5	0.3758417	No	
row_35	WFDC5	1237	-5.7857523643178865E-5	0.35982063	No	
row_36	CCL23	1287	-6.182116339914501E-5	0.35273102	No	
row_37	CTSG	1332	-6.438735726987943E-5	0.34677795	No	
row_38	S100A12	1367	-6.681567174382508E-5	0.3429721	No	
row_39	CXCL9	1433	-7.12488908902742E-5	0.33306667	No	
row_40	KLK7	1468	-7.381293107755482E-5	0.32958657	No	
row_41	CCL14	1493	-7.576559437438846E-5	0.3282315	No	
row_42	CCL2	1495	-7.595136412419379E-5	0.3315637	No	
row_43	PGLYRP3	1496	-7.610801549162716E-5	0.3351066	No	
row_44	DMBT1	1570	-8.112024079309776E-5	0.32403338	No	
row_45	CXCL3	1574	-8.144825551426038E-5	0.32721463	No	
row_46	DEFB1	1670	-8.70764852152206E-5	0.31194347	No	
row_47	CCL24	1708	-8.910488395486027E-5	0.30856496	No	
row_48	PGLYRP4	1745	-9.22967738006264E-5	0.30553845	No	
row_49	CXCL1	1839	-9.833304648054764E-5	0.29119813	No	
row_50	CCL4L2	1868	-1.0029984696302563E-4	0.2901715	No	
row_51	CCL11	1880	-1.0079929779749364E-4	0.29262623	No	
row_52	CXCL13	1889	-1.0162660328205675E-4	0.29572973	No	
row_53	ADM	1924	-1.0363545879954472E-4	0.29363787	No	
row_54	MMP7	1940	-1.0506749822525308E-4	0.29547763	No	
row_55	SPON2	1953	-1.0596161882858723E-4	0.29796922	No	
row_56	CCL19	2040	-1.1224747868254781E-4	0.2857006	No	
row_57	GNLY	2054	-1.1294435535091907E-4	0.28831384	No	
row_58	CCL21	2090	-1.1501420522108674E-4	0.28654826	No	
row_59	NTS	2118	-1.1740015906980261E-4	0.28652108	No	
row_60	RARRES2	2156	-1.2088385119568557E-4	0.28462192	No	
row_61	CX3CL1	2181	-1.2269809667486697E-4	0.28545162	No	
row_62	CCL4	2234	-1.269618223886937E-4	0.28078413	No	
row_63	LTF	2312	-1.3302068691700697E-4	0.27131325	No	
row_64	PI3	2323	-1.3371321256272495E-4	0.27550358	No	
row_65	XCL2	2348	-1.3603789557237178E-4	0.27695426	No	
row_66	KRT6A	2349	-1.3605644926428795E-4	0.28328782	No	
row_67	CCL20	2424	-1.4233386900741607E-4	0.27486074	No	
row_68	PRSS3	2498	-1.4898744120728225E-4	0.2669468	No	
row_69	SPINK5	2626	-1.605501602170989E-4	0.24858655	No	
row_70	SLPI	3015	-2.0384220988489687E-4	0.17914967	No	
row_71	GATA6	3156	-2.1981589088682085E-4	0.1609039	No	
row_72	CXCL12	3209	-2.2447295486927032E-4	0.16077565	No	
row_73	EVPL	3354	-2.448529121465981E-4	0.1428817	No	
row_74	WFDC2	3441	-2.553369849920273E-4	0.13727401	No	
row_75	CCL22	3456	-2.5813441607169807E-4	0.14644259	No	
row_76	CCL28	3907	-3.3337343484163284E-4	0.070423655	No	
row_77	CXCL14	4015	-3.6150775849819183E-4	0.06548656	No	
row_78	LYZ	4105	-3.8070825394243E-4	0.06510478	No	
row_79	CCL5	4171	-4.033175646327436E-4	0.070657514	No	
row_80	CAMP	4223	-4.2162564932368696E-4	0.079910345	No	
row_81	LGALS3	4399	-5.086024757474661E-4	0.06798829	No	
row_82	PLA2G6	4493	-5.597919807769358E-4	0.07512938	No	
row_83	RNASE6	4558	-5.928208702243865E-4	0.08970711	No	
