NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CCR2	130	2.160532894777134E-4	-0.01629885	No	
row_1	IL12B	612	-1.4271373402152676E-5	-0.112773865	No	
row_2	IL12A	749	-2.436921749904286E-5	-0.13911487	No	
row_3	LILRB4	937	-3.832818765658885E-5	-0.1751117	No	
row_4	IFNG	1023	-4.390132744447328E-5	-0.19025402	No	
row_5	CD160	1661	-8.633136167190969E-5	-0.31491178	No	
row_6	IL23A	1669	-8.704070205567405E-5	-0.31231555	No	
row_7	CCL19	2040	-1.1224747868254781E-4	-0.3818618	No	
row_8	HLX	2154	-1.208033791044727E-4	-0.39911568	No	
row_9	NLRP3	2471	-1.4673049736302346E-4	-0.4561687	No	
row_10	IL23R	2474	-1.469830167479813E-4	-0.44980136	No	
row_11	SHB	2736	-1.7093060887418687E-4	-0.49463287	No	
row_12	TNFSF4	2758	-1.7345046217087656E-4	-0.49088305	No	
row_13	GLI3	3224	-2.262518828501925E-4	-0.5743615	No	
row_14	EBI3	3230	-2.2677192464470863E-4	-0.56492424	No	
row_15	IL18	3244	-2.2810904192738235E-4	-0.55704087	No	
row_16	FOXP3	3280	-2.339017519261688E-4	-0.55333334	No	
row_17	PNP	3379	-2.4696538457646966E-4	-0.56174606	No	
row_18	PRKCQ	3636	-2.834425831679255E-4	-0.60038465	No	
row_19	RARA	3873	-3.2600900158286095E-4	-0.63302356	Yes	
row_20	CD28	3950	-3.416809777263552E-4	-0.6326303	Yes	
row_21	ZBTB16	4001	-3.581788332667202E-4	-0.6262266	Yes	
row_22	HSPH1	4036	-3.661710361484438E-4	-0.6162237	Yes	
row_23	JAK2	4090	-3.77987656975165E-4	-0.6095133	Yes	
row_24	SOCS5	4176	-4.051135329063982E-4	-0.60801524	Yes	
row_25	ANXA1	4189	-4.1020469507202506E-4	-0.5915411	Yes	
row_26	RUNX3	4249	-4.3500945321284235E-4	-0.58341545	Yes	
row_27	CD86	4253	-4.3587031541392207E-4	-0.56394154	Yes	
row_28	SOCS1	4259	-4.383315972518176E-4	-0.5447581	Yes	
row_29	RUNX1	4303	-4.6005856711417437E-4	-0.5322474	Yes	
row_30	CD3E	4336	-4.7200839617289603E-4	-0.5169649	Yes	
row_31	LGALS9	4358	-4.830736725125462E-4	-0.49895132	Yes	
row_32	IL12RB1	4424	-5.191973759792745E-4	-0.48815888	Yes	
row_33	ZAP70	4430	-5.242876359261572E-4	-0.46501562	Yes	
row_34	CD55	4459	-5.352745647542179E-4	-0.4460108	Yes	
row_35	IL2RG	4544	-5.860078381374478E-4	-0.43597737	Yes	
row_36	NFKBIZ	4648	-6.760467076674104E-4	-0.42563283	Yes	
row_37	GPR65	4651	-6.827496108599007E-4	-0.39458373	Yes	
row_38	NFKBID	4684	-7.34182947780937E-4	-0.36722332	Yes	
row_39	CD80	4724	-7.952677551656961E-4	-0.33846244	Yes	
row_40	NCKAP1L	4796	-9.087938815355301E-4	-0.31093365	Yes	
row_41	ITPKB	4830	-9.847163455560803E-4	-0.27223358	Yes	
row_42	RASAL3	4842	-0.0010247895261272788	-0.22724476	Yes	
row_43	TGFBR2	4846	-0.0010334774851799011	-0.18024021	Yes	
row_44	SASH3	4859	-0.0010785622289404273	-0.13297614	Yes	
row_45	PTPRC	4874	-0.0011121099814772606	-0.08457045	Yes	
row_46	CARD11	4887	-0.001165006891824305	-0.03332403	Yes	
row_47	CD83	4901	-0.0012099264422431588	0.019789815	Yes	
