NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	GCSAML	1299	-6.261163798626512E-5	-0.25682893	No	
row_1	NFAM1	1379	-6.750106695108116E-5	-0.26852417	No	
row_2	PRKCH	3869	-3.255746851209551E-4	-0.7479643	No	
row_3	CD300A	4145	-3.9155283593572676E-4	-0.77902895	No	
row_4	PTPN22	4327	-4.658204270526767E-4	-0.78665394	Yes	
row_5	CMTM3	4332	-4.6896279673092067E-4	-0.7585646	Yes	
row_6	GCSAM	4388	-5.044025019742548E-4	-0.7385266	Yes	
row_7	FCGR2B	4613	-6.469876389019191E-4	-0.7436195	Yes	
row_8	LYN	4781	-8.898759260773659E-4	-0.72230947	Yes	
row_9	LPXN	4785	-8.929271134547889E-4	-0.6678996	Yes	
row_10	STAP1	4836	-0.0010149216977879405	-0.6154059	Yes	
row_11	FCRL3	4913	-0.0012882320443168283	-0.5512917	Yes	
row_12	CD72	4945	-0.001482951338402927	-0.4661504	Yes	
row_13	PTPN6	4947	-0.0015060692094266415	-0.37356436	Yes	
row_14	FCMR	4973	-0.0017438584472984076	-0.2711449	Yes	
row_15	CD19	4984	-0.0019405888160690665	-0.1535949	Yes	
row_16	CD22	4998	-0.0025386821944266558	2.0070188E-4	Yes	
