NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL12B	612	-1.4271373402152676E-5	-0.12264865	No	
row_1	LILRA5	723	-2.3095373762771487E-5	-0.14363104	No	
row_2	DEFB124	764	-2.571892946434673E-5	-0.15036479	No	
row_3	IL10	892	-3.507931251078844E-5	-0.1741545	No	
row_4	MEFV	1010	-4.3169358832528815E-5	-0.1955095	No	
row_5	IFNG	1023	-4.390132744447328E-5	-0.19565727	No	
row_6	IL17A	1123	-5.107516699354164E-5	-0.21297415	No	
row_7	TLR4	1194	-5.523164145415649E-5	-0.2242292	No	
row_8	IL23A	1669	-8.704070205567405E-5	-0.31528994	No	
row_9	CMKLR1	1694	-8.810585859464481E-5	-0.3155698	No	
row_10	CCL19	2040	-1.1224747868254781E-4	-0.3793182	No	
row_11	IL23R	2474	-1.469830167479813E-4	-0.45901126	No	
row_12	CD36	2561	-1.545366831123829E-4	-0.46835375	No	
row_13	TNFSF4	2758	-1.7345046217087656E-4	-0.49889502	No	
row_14	PLCB1	2798	-1.7771185957826674E-4	-0.49756256	No	
row_15	THBS1	3005	-2.0239863079041243E-4	-0.5286221	No	
row_16	SLAMF1	3026	-2.05713658942841E-4	-0.5220101	No	
row_17	IRAK3	3063	-2.096983080264181E-4	-0.5184177	No	
row_18	CLEC7A	3121	-2.1558873413596302E-4	-0.5187544	No	
row_19	MAPK11	3243	-2.280848566442728E-4	-0.53134775	No	
row_20	TLR2	3282	-2.340184582863003E-4	-0.5269002	No	
row_21	CD40LG	3485	-2.6283692568540573E-4	-0.554026	No	
row_22	MDK	3578	-2.7467028121463954E-4	-0.55836207	No	
row_23	IDO1	3962	-3.4542105277068913E-4	-0.61770666	No	
row_24	TIGIT	4012	-3.609770501498133E-4	-0.60890764	No	
row_25	IRF1	4295	-4.5556380064226687E-4	-0.64219016	Yes	
row_26	LGALS9	4358	-4.830736725125462E-4	-0.62969446	Yes	
row_27	ARRB2	4502	-5.620144074782729E-4	-0.6294447	Yes	
row_28	AGER	4591	-6.251016748137772E-4	-0.614842	Yes	
row_29	ACP5	4620	-6.565995281562209E-4	-0.5865126	Yes	
row_30	LILRB1	4647	-6.750981556251645E-4	-0.5568229	Yes	
row_31	CCR7	4678	-7.18664494343102E-4	-0.52568537	Yes	
row_32	PLCG2	4748	-8.375314064323902E-4	-0.49626017	Yes	
row_33	JAK3	4797	-9.129375102929771E-4	-0.45869938	Yes	
row_34	IL16	4803	-9.180763154290617E-4	-0.4122033	Yes	
row_35	SCIMP	4926	-0.001353023573756218	-0.36679044	Yes	
row_36	CD40	4965	-0.001630360260605812	-0.29009184	Yes	
row_37	IRF8	4978	-0.001857645926065743	-0.19639082	Yes	
row_38	LAPTM5	4981	-0.0018982670735567808	-0.09857183	Yes	
row_39	LTB	4986	-0.001971265533939004	0.002621116	Yes	
