NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	LILRB4	937	-3.832818765658885E-5	-0.18751086	No	
row_1	GCSAML	1299	-6.261163798626512E-5	-0.25800544	No	
row_2	NFAM1	1379	-6.750106695108116E-5	-0.2714665	No	
row_3	CD160	1661	-8.633136167190969E-5	-0.3249654	No	
row_4	THY1	2439	-1.4395586913451552E-4	-0.47635877	No	
row_5	BTN2A2	2683	-1.669521298026666E-4	-0.51925063	No	
row_6	ITPRIPL1	2882	-1.8756737699732184E-4	-0.5523167	No	
row_7	LIPA	3152	-2.193149266531691E-4	-0.59853727	No	
row_8	CD226	3215	-2.2506735695060343E-4	-0.60281384	No	
row_9	SLA2	3355	-2.448773302603513E-4	-0.6218907	No	
row_10	SH2D1A	3436	-2.5445493520237505E-4	-0.62872255	No	
row_11	UBASH3A	3438	-2.5486218510195613E-4	-0.6196121	No	
row_12	CEACAM1	3533	-2.6944567798636854E-4	-0.62871873	No	
row_13	TRAT1	3534	-2.694787399377674E-4	-0.6188726	No	
row_14	GBP1	3605	-2.784877724479884E-4	-0.6228102	No	
row_15	PRKCH	3869	-3.255746851209551E-4	-0.6639386	No	
row_16	CD300A	4145	-3.9155283593572676E-4	-0.7050756	No	
row_17	PTPN22	4327	-4.658204270526767E-4	-0.72454756	Yes	
row_18	CMTM3	4332	-4.6896279673092067E-4	-0.7082191	Yes	
row_19	PTPRJ	4351	-4.8005220014601946E-4	-0.6943081	Yes	
row_20	TESPA1	4376	-4.930750001221895E-4	-0.68113095	Yes	
row_21	GCSAM	4388	-5.044025019742548E-4	-0.66491896	Yes	
row_22	LGALS3	4399	-5.086024757474661E-4	-0.6483519	Yes	
row_23	LCK	4405	-5.113642546348274E-4	-0.63067585	Yes	
row_24	CBLB	4588	-6.221973453648388E-4	-0.6446357	Yes	
row_25	FCGR2B	4613	-6.469876389019191E-4	-0.6258349	Yes	
row_26	CCR7	4678	-7.18664494343102E-4	-0.6124797	Yes	
row_27	LYN	4781	-8.898759260773659E-4	-0.6005301	Yes	
row_28	LPXN	4785	-8.929271134547889E-4	-0.5685094	Yes	
row_29	KCNN4	4832	-9.889438515529037E-4	-0.54164976	Yes	
row_30	STAP1	4836	-0.0010149216977879405	-0.5051716	Yes	
row_31	PTPRC	4874	-0.0011121099814772606	-0.47199726	Yes	
row_32	CARD11	4887	-0.001165006891824305	-0.43184984	Yes	
row_33	FCRL3	4913	-0.0012882320443168283	-0.38982102	Yes	
row_34	CD72	4945	-0.001482951338402927	-0.34188727	Yes	
row_35	PTPN6	4947	-0.0015060692094266415	-0.28706044	Yes	
row_36	FCMR	4973	-0.0017438584472984076	-0.22838405	Yes	
row_37	LAPTM5	4981	-0.0018982670735567808	-0.16043687	Yes	
row_38	CD19	4984	-0.0019405888160690665	-0.08993527	Yes	
row_39	CD22	4998	-0.0025386821944266558	2.0157867E-4	Yes	
