GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.982,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
3,1.0,0.034,1.0,0.061,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.978
4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819,0.018,1.0,0.375
6,1.0,0.0,0.0,0.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.998,0.0,1.0,0.988
7,1.0,0.0,0.356,0.0,0.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.894,0.023,1.0,0.998
8,0.0,0.0,1.0,0.0,0.035,0.998,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996,0.0
9,0.582,0.0,0.008,0.0,0.0,0.438,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.943,0.0
10,0.644,0.0,0.389,0.0,0.0,0.594,1.0,1.0,1.0,1.0,1.0,1.0,0.687,0.117,0.0,0.994,0.0
11,0.99,0.0,1.0,0.0,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.0,0.803,0.001
12,0.865,0.705,0.987,0.998,0.929,0.993,1.0,1.0,1.0,1.0,1.0,1.0,0.998,0.095,0.0,1.0,0.0
13,0.436,0.088,1.0,1.0,0.336,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.021,0.003
14,0.994,0.893,1.0,1.0,0.616,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.481,0.366,0.997,0.612
15,0.928,0.0,0.982,0.131,0.0,0.579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.092
16,0.072,0.044,0.042,0.071,0.016,0.011,1.0,1.0,1.0,1.0,1.0,1.0,0.041,0.007,0.0,0.101,0.009
17,0.066,0.051,0.021,0.008,0.016,0.294,1.0,0.999,1.0,0.929,0.58,1.0,0.518,0.223,0.038,0.785,0.022
18,0.148,0.001,0.211,0.059,0.0,0.073,1.0,0.999,1.0,0.999,0.954,1.0,0.621,0.142,0.0,0.567,0.011
