GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2,1.0,0.0,0.0,0.0,0.021,1.0,1.0,0.724,1.0,1.0,1.0,1.0,0.0,0.998,0.0,1.0,0.772
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.101,1.0,0.0,1.0,1.0
4,1.0,0.577,1.0,0.723,0.494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.365,0.112,0.977,0.58
6,0.993,0.0,0.002,0.0,0.0,0.834,1.0,1.0,0.951,1.0,1.0,1.0,0.896,0.03,0.0,1.0,0.0
7,1.0,0.0,0.102,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998,0.946,0.001,1.0,0.993
8,0.908,0.743,0.998,1.0,0.97,0.995,1.0,1.0,1.0,1.0,1.0,1.0,0.981,0.05,0.0,1.0,0.0
9,0.999,0.98,1.0,1.0,0.739,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.779,0.615,0.996,0.8
10,0.97,0.0,0.994,0.262,0.0,0.702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.998,0.121
