GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3,1.0,0.1008,1.0,0.013666666666666666,0.06325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10833333333333334,0.0,0.0,0.7470000000000001
4,1.0,0.0,1.0,0.0,0.0003333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004999999999999999,1.0,1.0
5,1.0,0.0073999999999999995,0.0,0.0,0.088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00075,1.0,1.0
6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,0.0,0.015142857142857142,0.0002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16424999999999998,0.005333333333333333,0.0,1.0,0.0
8,1.0,0.0,0.5044,0.0003333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.175,1.0,1.0
9,0.0008333333333333332,0.0,1.0,0.001142857142857143,0.027125000000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10,1.0,0.6658333333333333,1.0,1.0,0.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.030000000000000002
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09366666666666666,0.0,1.0,0.0
12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,0.0015,1.0,0.6331666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1378
14,0.2631818181818182,0.1448,0.095125,0.108,0.16825,0.185,1.0,1.0,1.0,1.0,1.0,1.0,0.123,0.122,0.09699999999999999,0.2356,0.21066666666666667
