GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
3,1.0,0.15233333333333332,1.0,0.3115714285714286,0.0,1.0,1.0,0.0234,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4,1.0,0.0,1.0,0.0,0.002333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00225,1.0,1.0
5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23550000000000001,1.0,1.0
6,1.0,0.028,0.0,0.0,0.07983333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0027500000000000003,1.0,1.0
7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.144,1.0,1.0
8,0.0014285714285714286,0.0,1.0,0.0011666666666666665,0.0395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0002,0.0,1.0,0.0
9,0.9936999999999999,0.0,0.02125,0.0,0.0,0.6987777777777777,1.0,1.0,1.0,1.0,1.0,1.0,0.015285714285714286,0.0,0.0,1.0,0.0
10,1.0,0.0,0.8347142857142859,0.0042,0.00075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06583333333333333,0.0,1.0,0.0
11,1.0,0.014799999999999999,1.0,0.013999999999999999,0.03733333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014,0.0,1.0,0.007
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.086,0.0,1.0,0.0
13,1.0,0.3322,1.0,1.0,0.7616666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.20049999999999998,0.011
14,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,0.001,1.0,0.5701666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.11339999999999999
16,0.1958,0.121,0.09425,0.10771428571428572,0.144,0.18,1.0,1.0,1.0,1.0,1.0,1.0,0.12188888888888888,0.17650000000000002,0.062,0.21245454545454545,0.2163333333333333
17,0.22614285714285715,0.22099999999999997,0.11849999999999998,0.213,0.35300000000000004,0.3143333333333333,1.0,1.0,1.0,1.0,0.8318181818181818,1.0,0.8226,0.27337500000000003,0.17525,1.0,0.1404
18,0.30075,0.03233333333333333,0.35977777777777775,0.252,0.0,0.07479999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.232,0.033749999999999995,0.9841999999999999,0.0325
