GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.00010784313725490197,0.0,0.0
2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.07925,1.0,1.0,1.0,1.0,0.003833333333333333,0.0,0.0,0.010857142857142859,1.0
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0008333333333333332,1.0
4,1.0,0.0,0.002142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00875,0.0
5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0012499999999999998,1.0,1.0,1.0,0.0,0.10969999999999999,0.0,1.0,0.104
6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0032
7,1.0,0.0,1.0,0.001,0.0105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014599999999999998,0.0015,1.0,1.0
8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9,0.43175,0.0098,1.0,0.3702857142857143,0.3546666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009,0.014999999999999998,0.7669999999999999,1.0
11,1.0,0.0085,0.0,0.0,0.067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.022799999999999997,1.0,1.0
12,1.0,0.001,1.0,0.49,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1174,0.133
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0045,0.0
14,0.365,0.161,0.1408333333333333,0.1925,0.048,0.21257142857142858,1.0,1.0,1.0,1.0,1.0,1.0,0.3605,0.34755555555555556,0.19666666666666666,1.0,0.1464
15,0.0735,0.008333333333333333,0.02725,0.010714285714285714,0.009,0.007,1.0,1.0,1.0,1.0,1.0,0.9999411764705882,0.03188888888888889,0.011000000000000001,0.001,1.0,0.005
16,0.1075,0.129,0.12133333333333332,0.08744444444444445,0.19799999999999998,0.0795,0.9998823529411764,1.0,1.0,1.0,0.9514999999999999,1.0,0.2998181818181818,0.10514285714285715,0.079,0.093875,0.156
