GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,0.966,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2,1.0,1.0,1.0,1.0,0.24,1.0,1.0,0.993,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.911,0.983
4,1.0,0.698,1.0,0.907,0.013,1.0,1.0,0.541,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037
5,0.0,0.005,1.0,0.742,0.011,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6,1.0,0.0,0.918,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.021,0.98
7,1.0,0.0,0.0,0.0,0.111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.999,0.0,1.0,0.959
8,0.0,0.004,1.0,1.0,0.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.028
9,0.98,0.0,0.992,0.787,0.325,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.998,0.0,0.003,0.986,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787,0.0
11,0.004,0.0,0.947,0.0,0.064,1.0,1.0,0.996,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.843,0.0
12,0.467,0.0,0.974,0.0,0.0,0.892,1.0,1.0,1.0,1.0,1.0,1.0,0.969,0.0,0.0,0.0,0.0
13,0.998,0.0,0.005,0.0,0.0,0.902,1.0,0.999,1.0,1.0,1.0,1.0,0.512,0.034,0.0,0.0,0.38
14,0.98,0.935,0.998,0.999,0.411,0.0,1.0,0.999,1.0,1.0,1.0,1.0,1.0,0.125,0.028,0.139,0.41
15,0.684,0.0,0.355,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929,0.0,0.0,0.0,0.0
16,0.384,0.0,1.0,0.001,0.0,0.0,1.0,0.999,1.0,1.0,1.0,1.0,0.994,0.0,0.0,0.0,0.001
17,0.071,0.043,0.035,0.041,0.025,0.043,1.0,1.0,1.0,1.0,0.955,1.0,0.777,0.297,0.042,0.999,0.022
18,0.105,0.04,0.027,0.057,0.02,0.012,1.0,1.0,0.999,1.0,0.999,1.0,0.313,0.022,0.009,0.057,0.02
19,0.014,0.0,0.323,0.0,0.004,0.004,1.0,1.0,1.0,1.0,1.0,1.0,0.285,0.001,0.0,0.063,0.0
20,0.067,0.0,0.177,0.001,0.0,0.018,1.0,1.0,1.0,0.995,0.93,1.0,0.305,0.095,0.001,0.408,0.009
