K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
3,1,LYMPHOID,-3.7871662990149484,0.0,0.0,prerank,-0.7781354458036007,0.0,183/238,18.92%,ARHGEF1;CORO1A;TMC8;IL2RG;SEPTIN1;TRAF3IP3;TBC1D10C;RAC2;ARHGAP9;LTB;RASAL3;CD2;STK17B;MYO1G;FMNL1;CD96;CD37;SASH3;FCMR;RASGRP2;LIMD2;ZAP70;CYTIP;TRBC2;CD79A;IKZF3;PARP15;MS4A1;MAP4K1;IL32;ITGB7;STK17A;CD3E;CD27;ARHGDIB;JCHAIN;CD3D;CD52;RIPOR2;CD6;IL7R;LAT;DGKA;IGKC;PTPN7;TNFRSF13B;CXCR4;GPSM3;POU2AF1;DENND2D;CDHR1;PYHIN1;CD22;LCK;SELL;ICAM3;ITK;CARD11;THEMIS;FCRL2;SLAMF1;BLK;TIGIT;SP140L;MZB1;FCRL1;CCR4;IL2RB;SKAP1;CD28;RASGRP1;NIBAN3;ZBP1;LY9;CD5;CCR6;PAX5;CD48;AGAP2;CD19;KLRK1;CD8A;P2RX5;RHOH;SLAMF6;CD247;ISG20;SP110;P2RY10;OXNAD1;CD7;TCF7;NKG7;IRF4;STAT4;SIRPG;FCRL5;GIMAP2;ADAM19;GPR174;CD79B;GRK6;BTN3A2;TESPA1;MFNG;GBP5;CD3G;CXCR5;SLC25A45;IL21R;SIT1;CD69;ICOS;SLFN12L;PRKCQ;CST7;PTGDR;CCR7;SAMD3;ALOX5AP;TMEM156;SH2D2A;CNR2;CXCR6;GIMAP7;FCRL3;RHOF;SCML4;TAGAP;PRF1;SH2D1A;S1PR4;GPR171;RNF125;CD40LG;CXCR3;GZMA;TRAT1;UBASH3A;MATK;GZMM;CD72;FOXP3;GZMK;SPIB;CTLA4;SHISAL2A;FCRLA;TXK;LAX1;STAP1;CXorf65;TRGC2;IL2RA;BCL11B;EOMES;ZNF831;APOBEC3D;GPR18;FASLG;KLRC4;GATA3;RUNX3;PDCD1;GZMH;TNFRSF25;KLRB1;DTX1;RORC;TRGC1;LIME1;IL18RAP;SLC14A1;TCL1A;UTS2;FLT3LG;ZNF683;NCR3;IGHG1;KLRC3;TBX21;CR2;LTA,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,B_T,-3.612728892981074,0.0,0.0,prerank,-0.8045712679806712,0.0,102/123,16.16%,ARHGEF1;ACAP1;CORO1A;TMC8;ARHGAP15;ITGAL;EVL;IL2RG;SEPTIN1;ARHGAP45;WIPF1;TBC1D10C;RAC2;ADGRE5;LAPTM5;ARHGAP9;CD53;LTB;IL16;STK17B;CD96;CD37;SASH3;FCMR;FYB1;PTPRC;LIMD2;ZAP70;CYTIP;HCLS1;LCP1;IL32;CLEC2D;PIM2;SPOCK2;CD3E;ARHGDIB;STK4;LPXN;CD3D;CD52;RIPOR2;IL7R;LAT;ETS1;ITGB2;CXCR4;SRGN;GPSM3;BIN2;DENND2D;LCK;SEPTIN6;SELL;SH3KBP1;ITK;CDC42SE2;IL2RB;SKAP1;CCL5;PLAC8;RNF213;CD48;GIMAP4;RHOH;CD247;ISG20;GPR183;CD7;PTPN22;TCF7;NKG7;GMFG;LSP1;CD3G;IRF1;CD69;CST7;SAMD3;GIMAP7;TAGAP;PRF1;SH2D1A;GZMA;GPR65;FAM107B;PIK3IP1;COTL1;TXK;SAMSN1;CCND3;RGS1;HCST;ZFP36;UCP2;GNG2;TSC22D3;RUNX3;KLRD1;PRKCH;LEPROTL1;KLRB1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,KIDNEY_LYMPHOID,-3.487922016328467,0.0,0.0,prerank,-0.7649343514903085,0.0,112/143,18.92%,ACAP1;IL2RG;SEPTIN1;LTB;CD2;CARMIL2;MYO1G;SASH3;FCMR;ZAP70;TRBC2;CD79A;IKZF3;MS4A1;STK17A;CD3E;CD27;CD3D;CD52;IL7R;DGKA;IGKC;CXCR4;POU2AF1;DENND2D;PYHIN1;LCK;ITK;THEMIS;FCRL2;SLAMF1;BLK;TIGIT;FCRL1;IL2RB;SKAP1;RASGRP1;NIBAN3;LY9;CD5;CCR6;PAX5;CD19;CCDC141;CD8A;P2RX5;RHOH;SLAMF6;C16orf54;CD247;ISG20;P2RY10;CD7;PTPN22;TCF7;NKG7;SIRPG;FCRL5;CD79B;TTN;TESPA1;CD3G;CXCR5;PBXIP1;IL21R;SIT1;CD69;ICOS;SLFN12L;CST7;CCR7;SAMD3;SH2D2A;CNR2;FCRL3;SCML4;PRF1;SH2D1A;S1PR4;GPR171;GZMA;TRAT1;APOBEC3G;SLFN5;MATK;ZNF101;GZMM;FOXP3;GZMK;SHISAL2A;LAX1;IL2RA;BCL11B;EOMES;ZNF831;GPR18;GFI1;RUNX3;CRIP1;LRRN3;DTHD1;FCRL6;KLRB1;DUSP2;PLEKHF1;TCL1A;FLT3LG;NCR3;KLRC3;TBX21;CR2;LTA,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,ADRENAL_LYMPHOID,-3.4132742572360004,0.0,0.0,prerank,-0.775684152569621,0.0,109/133,18.62%,ACAP1;IL2RG;SEPTIN1;TRAF3IP3;TBC1D10C;LTB;CD2;MYO1G;CD96;FCMR;ZAP70;CYTIP;TRBC2;CD79A;IKZF3;MS4A1;IL32;CD3E;CD27;JCHAIN;SULT1B1;CD3D;CD52;IL7R;IGKC;HSH2D;PYHIN1;LCK;SELL;ITK;CARD11;THEMIS;FCRL2;SLAMF1;BLK;TIGIT;MZB1;FCRL1;ADAM8;IL2RB;SLAMF7;SKAP1;RASGRP1;NIBAN3;LY9;CD5;CCR6;CCDC88C;PLAC8;PAX5;CD19;KLRK1;CD8A;P2RX5;RHOH;SLAMF6;CD247;ISG20;P2RY10;CD7;PTPN22;TCF7;NKG7;IRF4;FCRL5;CD79B;GBP5;CD3G;CXCR5;SIT1;BIRC3;ICOS;SLFN12L;CST7;PTGDR;CCR7;SH2D2A;FCRL3;PRF1;SH2D1A;GPR171;GZMA;TRAT1;UBASH3A;SLFN5;MATK;SYTL3;GZMM;GZMK;SPIB;FCRLA;LAX1;IL2RA;CD244;EOMES;ZNF831;GPR18;RUNX3;CRIP1;DTHD1;GZMH;KLRB1;DUSP2;IL18RAP;TMEM154;TCL1A;NCR3;KLRC3;TBX21,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,CTX_BIG_GROUPS_BRAIN_IMMUNE,-3.4118687753389194,0.0,0.0,prerank,-0.7941010345655437,0.0,69/97,11.20%,ARHGEF1;AKNA;ACAP1;CORO1A;TMC8;ARHGAP15;ITGAL;IL2RG;SEPTIN1;ARHGAP45;TBC1D10C;RAC2;ADGRE5;ARHGAP9;LTB;IL16;STK17B;CD96;CD37;FCMR;FYB1;PTPRC;LIMD2;CD74;CYTIP;HCLS1;STK10;LCP1;PTPN6;IL32;CLEC2D;CD3E;ARHGDIB;CD52;RIPOR2;FERMT3;ETS1;ITGB2;SRGN;GPSM3;BIN2;DENND2D;LCK;SELL;ICAM3;EVI2B;SP100;SKAP1;LY9;PLAC8;RNF213;CD48;ABI3;GIMAP4;RHOH;ISG20;SP110;CD7;GMFG;BTN3A2;LSP1;DOK2;IRF1;CD69;RCSD1;GIMAP7;TAGAP;SH2D1A;GZMA,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,CTX_BRAIN_NAIVE_LIKE_T,-3.372479145244633,0.0,0.0,prerank,-0.7736856792719411,0.0,88/110,16.00%,ARHGEF1;ACAP1;CORO1A;ARHGAP15;IL2RG;SEPTIN1;TRAF3IP3;TBC1D10C;RAC2;LTB;CD2;IL16;STK17B;CD96;FCMR;PTPRC;LIMD2;ZAP70;CYTIP;TC2N;FGD3;IL32;CLEC2D;PIM2;CD3E;CD27;ARHGDIB;STK4;CD3D;CD52;RIPOR2;CD6;IL7R;LAT;DGKA;ETS1;CXCR4;GPSM3;DENND2D;LCK;SEPTIN6;SELL;ICAM3;ITK;THEMIS;CDC42SE2;JAML;CYFIP2;SKAP1;LY9;CD5;PLAC8;CD48;GIMAP4;RHOH;C16orf54;ISG20;OXNAD1;CD7;TCF7;GMFG;BTN3A2;LSP1;TESPA1;CD3G;CD69;ICOS;CCR7;SAMD3;GIMAP7;SCML4;SH2D1A;GPR171;LPIN1;CD40LG;TRAT1;MTERF4;IL27RA;FAM107B;PIK3IP1;TXK;CAMK4;CCND3;TSC22D3;CRIP1;LRRN3;PRKCH;LEPROTL1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,INTESTINE_LYMPHOID,-3.3479024558587707,0.0,0.0,prerank,-0.7423784743236982,0.0,104/129,21.96%,ACAP1;IL2RG;SEPTIN1;TBC1D10C;LTB;CD2;MYO1G;CD96;ZAP70;TRBC2;CD79A;IKZF3;MS4A1;CD3E;NLRC3;CD3D;CD52;CD6;IL7R;PTPN7;DENND2D;PYHIN1;LCK;ITK;CARD11;THEMIS;SLAMF1;BLK;CCR4;IL2RB;SKAP1;LY9;CD5;PAX5;KLRK1;CD8A;SLAMF6;CD247;CD7;PTPN22;TCF7;NKG7;STAT4;SIRPG;CD79B;TESPA1;GBP5;CD3G;CXCR5;IL21R;SIT1;CD69;ICOS;SLFN12L;CST7;PTGDR;CCR7;SH2D2A;CXCR6;SCML4;PRF1;SH2D1A;SLA2;S1PR4;GPR171;CD40LG;CXCR3;GZMA;TRAT1;UBASH3A;MATK;GZMM;GZMK;SHISAL2A;TXK;LAX1;STAP1;TRGC2;IL2RA;EOMES;GPR18;FASLG;GATA3;DTHD1;KLRD1;KLRB1;PDE7A;TRGC1;IL18RAP;PLEKHF1;TCL1A;NCR3;KLRC3;TBX21;LTA;IGHM;TRDC;CTSW;IL23R;GPR68;CHI3L2;RGL4;GNLY;COL4A4,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,SPLEEN_LYMPHOID,-3.3260632200912945,0.0,0.0,prerank,-0.784861039252052,0.0,71/93,14.16%,ACAP1;CD2;CD96;CD37;FCMR;CD79A;IKZF3;PARP15;MS4A1;SP140;STK17A;CD27;CD3D;CD52;IGKC;TNFRSF13B;POU2AF1;PYHIN1;CD22;LCK;CARD11;THEMIS;FCRL2;SLAMF1;BLK;TIGIT;CYFIP2;MZB1;FCRL1;EMB;IL2RB;RASGRP1;NIBAN3;LY9;CD5;CCR6;PLAC8;PLCG2;PAX5;ALOX5;CD8A;RHOH;SLAMF6;CD247;P2RY10;ADGRG5;PTPN22;SIRPG;FCRL5;RALGPS2;TLR10;TNFRSF13C;CD3G;CXCR5;CCR7;SAMD3;ALOX5AP;CNR2;FCRL3;SCML4;TAGAP;SH2D1A;HIP1R;GZMM;SPIB;SHISAL2A;STAP1;FCER2;BCL11B;EOMES;GPR18,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,CTX_BRAIN_EFFECTOR_T,-3.305215099219636,0.0,0.0,prerank,-0.7525202396988102,0.0,76/105,17.12%,AKNA;ACAP1;CORO1A;ITGAL;IL2RG;SEPTIN1;TBC1D10C;RAC2;ADGRE5;STK17B;CD96;PTPRC;LIMD2;ZAP70;CYTIP;STK10;LCP1;CD3E;RIPOR2;HSH2D;SRGN;DENND2D;PYHIN1;LCK;SEPTIN6;ICAM3;CDC42SE2;ADAM8;IL2RB;SLAMF7;SKAP1;PLAC8;CD48;ABI3;GIMAP4;FKBP11;CD247;CD7;NKG7;STAT4;FYN;IQGAP2;GMFG;BTN3A2;LSP1;DOK2;IRF1;RASSF5;CD69;CST7;SAMD3;SH2D2A;PRKACB;GIMAP7;PRF1;SH2D1A;GZMA;APOBEC3G;GPR65;TXK;FGR;CCND3;CD244;EOMES;HCST;PLEK;RUNX3;CRIP1;ARID5A;KLRD1;GZMH;PRKCH;KLRB1;ID2;DUSP2;IL18RAP,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
3,1,MARROW_NAIVE_T,-3.2745009115976207,0.0,0.0,prerank,-0.7061999443098196,0.0,118/170,18.78%,ARHGEF1;ACAP1;TMC8;ARHGAP15;EVL;SEPTIN1;ARHGAP45;TRAF3IP3;LTB;CD2;TRAC;IL16;ANKRD44;RESF1;CD96;ADTRP;FYB1;TRBC2;ANO9;TRBC1;TC2N;TMC6;CLEC2D;PIM2;SPOCK2;CD3E;CD27;STK4;MGAT4A;ATM;TRAF1;CD3D;RIPOR2;CD6;IL7R;LAT;TNIK;DGKA;FNBP1;ETS1;TMEM63A;GPSM3;LCK;SEPTIN6;ICAM3;ITK;THEMIS;CDC42SE2;CD28;RASGRP1;CD5;CCR6;PAG1;CD48;ZC3H12D;GIMAP4;RHOH;ISG20;P2RY10;OXNAD1;TCF7;SIRPG;TESPA1;CD3G;PBXIP1;SLC25A45;SUSD3;SIT1;CD69;ICOS;CCR7;HELB;BCL2;PCED1B;GIMAP7;SCML4;GPR171;RNF125;CD40LG;SH2D3A;TRAT1;P2RY8;UBASH3A;MTERF4;IL27RA;SLFN5;RORA;BTG2;ZNF101;ITM2A;BIN1;SHISAL2A;FAM107B;PIK3IP1;CAMK4;RASA3;IL2RA;BCL11B;SFI1;TCEA3;ITPKB;TSC22D3;GATA3;ARID5A;LRRN3;PBX4;TNFRSF25;LEPROTL1;TNFRSF4;ANXA2R;PDE3B;PLK3;FLT3LG;GRAMD1A;GIMAP1;TNFAIP3;PTGER4;DPP4,anal_pc5_c21_S1.filtered.gene_spectra_score.k_3.dt_0_01.txt
