K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
12,1,ISTHMUS,-2.9333040448940113,0.0,0.0,prerank,-0.6374777957599406,0.0,90/144,19.90%,EPCAM;AGR2;ELF3;TSPAN1;KRT8;CDH1;MUC1;LGALS3;GSN;ABCC3;CREB3L1;FCGBP;MYH14;MLPH;ITGB4;ATP8B1;RBM47;PLEKHA6;GPX2;MISP;TPM1;MGLL;S100P;HES1;TFCP2L1;KLF4;TSPAN15;TMPRSS4;ID1;FLNB;CYP3A5;CA2;DST;EFNB2;KRT19;NIBAN2;TLN2;TACSTD2;ITGA6;SH3RF1;MYO10;UGDH;AKAP1;NQO1;AKR1C3;MAL2;LAMB3;BACE2;CAPN8;PPARG;ADAM15;ALDH3A1;SERPINB5;LAD1;S100A14;SDC4;ASAP2;KCNE3;CCND1;TTC39A;BLVRB;LAMA3;CAPG;FHL2;REP15;PLXNA2;NET1;KLF3;PPFIBP1;PALLD;HSP90B1;TIMP1;FBLIM1;LMO4;AKR1B10;PRKCD;LMO7;FER1L6;TUBA1C;TK1;SULT1C2;ANO1;FABP5;FERMT1;SCD;CSTB;SMPD3;LLGL2;HSPA5;TXNRD1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,EPCAM_POS_BILE_DUCT,-2.9135293761504975,0.0,0.0,prerank,-0.5805307384767382,0.0,133/227,20.38%,EPCAM;CLDN7;AGR2;CLDN4;ELF3;CD24;GOLM1;SPINT1;KRT8;CDH1;TFF3;MUC1;LGALS3;PTPRK;ABCC3;NEDD4L;MLPH;DDR1;RBM47;SLC12A2;WNK2;CAMK2N1;ATP1B1;GPX2;TPM1;MGLL;CGN;OCLN;CKB;HES1;ERBB3;GCNT3;WFDC2;LAMC1;MAOA;GLUL;CEACAM6;AQP1;TNFRSF21;FLNB;CYP3A5;CA2;DST;CTSH;TNFAIP2;KRT19;VEGFA;NIBAN2;THBS1;LAMA5;TACSTD2;RHOB;SLC4A4;LCN2;EPHA2;MYO10;PDZK1IP1;MYO6;PROM1;LGALS2;SAT1;ITGB5;SLPI;NQO1;TM4SF1;TJP1;MAL2;LAMB3;BACE2;TMC5;SOD3;ALCAM;LAD1;ANPEP;S100A14;PLXNB1;SDC4;PBX1;C6orf132;NFIB;VCAN;FGFR2;ADAM9;CYSTM1;CCND1;SDCBP2;AKR1C2;HSPA1B;PLD1;CES1;PTPRD;BMP2;CLDN1;CRIM1;MYLK;RBPMS;CLU;KIF12;DSTN;SOX4;COL27A1;SLC5A1;ITGB8;CAV2;EGR1;NR2F2;SOD2;HSD17B11;GDF15;C3;ENPP2;LMO4;PAQR5;AKR1B10;LMO7;MET;GABRP;THSD4;MAGI1;CCN2;EPB41L1;AMOTL2;LLGL2;FGFR3;KLK11;SORBS2;TPPP3;MYRF;ANXA3;SLC7A1;KRT80;CCN1;PHGDH,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL,-2.8359500276404552,0.0,0.0,prerank,-0.5853083511788588,0.0,93/163,17.16%,FCGRT;TMEM176B;LGALS3;GSN;MMP14;IGFBP4;NBL1;COL6A1;TPM1;COL3A1;COL1A2;C1S;SPARC;PLPP3;HES1;FBLN1;KLF4;GLUL;PSAP;C1R;EPHX1;SELENOP;QSOX1;NDRG2;CALD1;AEBP1;KRT19;COL6A3;DCN;FN1;COL6A2;COL1A1;LUM;RHOB;MMP2;CXCL12;FOS;SERPINF1;MATN2;COL18A1;FSTL1;MFAP4;ID3;MDK;TIMP2;IFITM3;PRDX4;IGFBP5;CYBRD1;PLTP;MYL9;PBX1;TAGLN;PMP22;PFN2;ALDH1A1;ST3GAL4;EMILIN1;LTBP4;APOE;HSPA1B;JUN;CSRP1;SPARCL1;CDH11;SERPING1;FKBP10;ABCA8;MYLK;CFD;SLC40A1;DSTN;SERPINH1;CAVIN1;HSPA6;EGR1;CPE;SVIL;BGN;ACTA2;PALLD;NR2F2;TIMP1;GSTM3;ADAMTS1;HTRA1;GPC3;CYB5A;MXRA8;ADM;ENG;THY1;CCDC80,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,MATURE_PIT,-2.8316760247577193,0.0,0.0,prerank,-0.6266328229563536,0.0,65/102,18.42%,ELF3;TSPAN1;VSIG2;SPINT1;C15orf48;KRT8;FCGRT;CEACAM5;MUC1;LGALS3;GSN;ABCC3;CREB3L1;FCGBP;MYH14;MLPH;RBM47;IGFBP4;GPX2;SCNN1A;MGLL;IFI27;OCLN;S100P;HES1;KLF4;ID1;TNFRSF21;FLNB;CYP3A5;CA2;EFNB2;KRT19;VEGFA;RNASE1;DSC2;TACSTD2;SPIRE2;COL17A1;SLPI;NQO1;AKR1C3;MAL2;LAMB3;CAPN8;ALDH3A1;S100A14;CYSTM1;CCND1;DUOX2;AKR1C2;FHL2;REP15;BASP1;NET1;KLF3;CSTA;UNC5B;AKR1B10;PRKCD;LMO7;TUBA1C;SULT1C2;FOXA3;ABCC5,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,IMMATURE_PIT,-2.7994988204221434,0.0,0.0,prerank,-0.6840011394861707,0.0,51/69,19.06%,AGR2;TSPAN1;VSIG2;KRT8;CEACAM5;MUC1;LGALS3;GSN;ABCC3;FCGBP;ITGB4;RBM47;GPX2;TPM1;MGLL;IFI27;S100P;KLF4;ID1;FLNB;CYP3A5;CA2;EFNB2;KRT19;RNASE1;DSC2;TACSTD2;UGDH;NQO1;AKR1C3;MAL2;CAPN8;ALDH3A1;S100A14;CYSTM1;CCND1;BLVRB;AKR1C2;CAPG;FHL2;REP15;NET1;KLF3;PTGR1;FBLIM1;AKR1B10;LMO7;SULT1C2;ABCC5;CSTB;SMPD3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,PROGENITOR_LIKE,-2.7757157438984725,0.0,0.0,prerank,-0.5848897656298094,0.0,100/149,28.10%,ITM2C;COL6A1;TPM1;MGLL;COL3A1;COL4A2;COL1A2;S100P;WFDC2;EMP1;ID1;CXCL14;AQP1;CALD1;AEBP1;COL6A3;DCN;EFNA1;FN1;COL1A1;HSPG2;IGFBP7;MMP2;MATN2;GPC1;FSTL1;PRSS23;RCN3;SLPI;CNN3;COL5A2;TM4SF1;BCAR1;SOD3;EDIL3;MDK;PRDX4;P4HA2;NFIX;NT5E;IGFBP5;MYL9;SDC4;PMP22;PFN2;COL5A1;BMP2;SLC39A14;PKIG;GJA1;FKBP10;SPTSSA;COL15A1;FGFR1;DSTN;SOX4;SERPINH1;CAVIN1;TSC22D1;CAV2;TIMP3;CPE;PCOLCE;BGN;COL12A1;ID4;RASD1;FMOD;DKK3;TNC;ANGPTL2;MXRA8;NNMT;CAV1;PTN;CCN2;IGFBP3;CCN1;LOX;SERPINE2;COL9A2;MGP;CRIP2;CHPF;CTHRC1;CLMP;TPM2;MAP1B;CRYAB;CSPG4;CD55;SNAI2;CRABP2;SELENOM;TMEM47;LOXL2;HAPLN1;PRELP;PRRX1;C11orf96,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,KIDNEY_URETERIC_BUD,-2.668435089564833,0.0,0.0,prerank,-0.5681773895017274,0.0,79/139,25.70%,CLDN7;FAM3D;CLDN4;ELF3;TSPAN1;VSIG2;SPINT1;KRT8;MUC1;AOC1;MYH14;EHF;MLPH;ITGB4;TMEM45B;ATP10B;B3GNT3;GPX2;CGN;S100P;MAOA;ESRP2;PPFIBP2;BICDL2;KRT19;EPB41L4B;TACSTD2;CBLC;POF1B;COL17A1;GRHL2;RNF43;CDCP1;PKP1;PROM2;PLEKHG6;MAL2;LAMB3;LAD1;S100A14;DEGS2;C6orf132;PPL;C4orf19;TMEM184A;ALDH1A1;TTC39A;AKR1C2;IRF6;KRT15;TMEM238L;EVPL;S100A2;RDH10;TNS4;HR;SCNN1B;SPRR3;CWH43;ADIRF;SCIN;SDK1;FAM3B;CFI;PRSS22;ANXA3;KRT80;GRHL1;FOXQ1;TFAP2A;SNCG;ADGRF1;VTCN1;ARL14;NECTIN4;FBP1;ITGB6;PSCA;CYP4B1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,STEM,-2.64793756029955,0.0,0.0,prerank,-0.6541801746071148,0.0,41/65,16.72%,EPCAM;AGR2;CLDN4;GOLM1;KRT8;FCGRT;PPP1R1B;NRARP;BCL11A;SLC12A2;GPX2;EPHB2;MARCKSL1;LAMB1;HES1;PKDCC;AQP1;ITGA6;FOS;MYO10;RNF43;RGMB;TM4SF1;MECOM;LYZ;CERS6;NFIB;CCND1;BMP4;JUN;CES1;MYB;CLU;DSTN;SOX4;TSC22D1;EGR1;RHOBTB3;ENC1;GDF15;DMBT1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,STELLATE,-2.646868927556079,0.0,0.0,prerank,-0.5371630411281075,0.0,172/277,27.28%,ITM2C;LRP1;GSN;IGFBP4;CAMK2N1;A2M;COL6A1;TPM1;COL3A1;COL4A2;COL1A2;C1S;SPARC;LAMB1;FBLN1;LAMC1;KLF4;GLUL;TCF4;C1R;EMP1;CXCL14;QSOX1;DST;CALD1;AEBP1;COL6A3;COL4A1;DCN;EPAS1;THBS1;COL6A2;COL1A1;LUM;IGFBP7;MMP2;CXCL12;FOS;SERPINF1;MATN2;NID1;COL14A1;FSTL1;PRSS23;ITGB5;MFAP4;ID3;SOD3;ITIH5;MYH11;TIMP2;NOTCH3;IFITM3;NFIX;FBN1;EPB41L2;IGFBP5;CYBRD1;ADGRA2;MYL9;PBX1;PRKG1;FGFR2;ALDH1A1;COL5A1;LTBP4;ADAMTSL1;CSRP1;SPARCL1;BMP2;RBP1;ANTXR1;UACA;PXDN;TNS1;TBX2;PTGDS;MYLK;RBPMS;NEURL1B;ITGA9;FBLN5;CRISPLD2;SEMA5A;DSTN;KAZN;CAVIN1;TSC22D1;ARHGEF17;PDGFRB;TIMP3;EFEMP1;EGR1;CPE;PCOLCE;BGN;ACTA2;ECM1;EBF1;PALLD;ITGA8;NR2F2;TIMP1;ID4;FBLN2;CDKN1A;ADAMTS1;RASD1;THBS2;DKK3;DPYSL2;CYGB;MXRA8;C1QTNF1;ENG;THY1;CCDC80;SVEP1;NID2;CCDC68;CAV1;PTN;RND3;RBMS3;CCN2;VSTM4;NR2F1;IGFBP3;CCN1;CEBPB;CFH;GGT5;FXYD6;FHL1;CCL2;MCAM;PLAT;GPX3;VIPR1;MGP;RCAN2;ADAMTS2;SLITRK6;ADAMTS9;PDGFRA;SYNPO2;LIFR;TPM2;FILIP1L;MXRA7;TOB1;SFRP1;CH25H;OLFML3;DLC1;MAP1B;CRYAB;CSPG4;LAMA2;SPRY1;NES;CCDC3;EDNRB;IER3;ABCA10;DENND2A;GPC6;SLIT3;LAMC3;ADCY5;DAAM2;PRELP,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,MUSCLE_FAP,-2.5850658067728447,0.0,0.0,prerank,-0.5810896194310204,0.0,82/112,25.86%,FCGRT;CST3;LRP1;GSN;NUPR1;COL6A1;COL3A1;MGST1;COL1A2;C1S;PLPP3;FBLN1;LAMC1;PSAP;C1R;EMP1;EPHX1;SELENOP;CXCL14;COL6A3;DCN;FN1;COL6A2;COL1A1;LUM;HSPG2;IGFBP7;SSR4;MMP2;CXCL12;SERPINF1;DAB2;FSTL1;MFAP4;FGL2;TIMP2;PRDX4;CYBRD1;GPNMB;VCAN;PMP22;ALDH1A1;LTBP4;TNXB;ACKR3;SERPING1;PTGDS;ABCA8;COL15A1;CFD;FBLN5;EFEMP1;PCOLCE;TFPI;HSP90B1;TIMP1;FBLN2;C3;CYB5A;MXRA8;CCDC80;RND3;CSTB;ADH1B;HSPA5;CFH;TSPAN4;FHL1;GPX3;SDC2;MGP;PODN;PDGFRA;DBI;MAP1B;SMOC2;LAMA2;SPRY1;IGF1;ABCA10;CHRDL1;SELENOM,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,CTX_BRAIN_NAIVE_LIKE_T,2.578602894796692,0.0,0.0,prerank,0.8859522703040148,0.0,93/110,9.04%,CD2;ARHGEF1;CD96;ZAP70;CD3E;IL32;CD3D;SEPTIN1;LAT;ACAP1;TRAF3IP3;IL7R;CORO1A;CD6;THEMIS;TBC1D10C;DGKA;ITK;IL2RG;SKAP1;LCK;GIMAP4;CLEC2D;ARHGAP15;CD5;ETS1;CD7;PTPRC;TCF7;GIMAP7;DENND2D;FGD3;CD3G;RAC2;STK17B;TC2N;ICOS;SAMD3;OXNAD1;IL16;CYTIP;SH2D1A;JAML;ARHGDIB;STK4;LIMD2;PRKCH;TRAT1;GPR171;CD40LG;SEPTIN6;PIK3IP1;TESPA1;ARL4C;CAMK4;LTB;FLT3LG;SCML4;CYFIP2;CD69;LSP1;BTN3A2;GBP2;GPSM3;CD52;LRRN3;LEPROTL1;C16orf54;GMFG;CDC42SE2;TXK;ICAM3;CD48;LY9;FCMR;SATB1;IL27RA;CCR7;RHOH;CCND3;MTERF4;CD27;TNFAIP3;RIPOR2;PLAAT4;PIM2;LPIN1;LEF1;TSC22D3;SELL;LIME1;SYTL1;EMP3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,B_T,2.5690571999416427,0.0,0.0,prerank,0.8835412341330027,0.0,110/123,11.60%,EVL;ITGAL;ARHGEF1;CD96;ZAP70;FYB1;CD3E;IL32;CD3D;SPOCK2;SEPTIN1;TMC8;LAT;ACAP1;IL7R;WIPF1;CORO1A;CCL5;TBC1D10C;ITK;IL2RG;IL2RB;SKAP1;LCK;GIMAP4;CLEC2D;ARHGAP15;CD247;RNF213;NKG7;ETS1;CD7;PTPRC;ARHGAP45;TCF7;GIMAP7;ARHGAP9;DENND2D;CD3G;RAC2;STK17B;CST7;GZMA;SAMD3;SASH3;IL16;PRF1;CYTIP;SH2D1A;BIN2;ARHGDIB;LCP1;ADGRE5;STK4;LIMD2;PRKCH;ITGB2;SEPTIN6;PIK3IP1;LPXN;ARL4C;LTB;SRGN;LAPTM5;PTPN22;CD69;CD53;LSP1;HCLS1;GPSM3;CD52;HCST;LEPROTL1;GMFG;KLRD1;CDC42SE2;TXK;CD48;KLRB1;FCMR;SATB1;GNG2;UCP2;IRF1;RHOH;GPR183;SH3KBP1;CCND3;TNFAIP3;RIPOR2;PLAAT4;PIM2;CLEC2B;SLC2A3;CTSW;DUSP2;RUNX3;PIP4K2A;LEF1;TSC22D3;SELL;PSMB9;ISG20;RGS1;TAGAP;CXCR4;COTL1;PTGER4;FAM107B;GPR65,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
12,1,OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL,-2.5624027620646945,0.0,0.0,prerank,-0.6170145764525177,0.0,58/74,26.24%,GSN;IGFBP4;NBL1;TPM1;COL3A1;COL1A2;C1S;SPARC;PLPP3;FBLN1;C1R;SELENOP;CALD1;AEBP1;DCN;COL6A2;COL1A1;LUM;IGFBP7;SERPINF1;TGFBI;MFAP4;TIMP2;IFITM3;IGFBP5;TAGLN;TCIM;CDH11;GJA1;SERPING1;ABCA8;CPE;PCOLCE;BGN;ACTA2;ECM1;NR2F2;TIMP1;ENPP2;MXRA8;THY1;PTN;SFRP2;CCN1;CCL2;FGF7;MGP;TFAP2A;SYNPO2;TPM2;SFRP1;CH25H;TGM2;CCL11;CCDC3;CRABP2;SELENOM;CYP1B1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt
