sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9372820927805617,1208,17
GSM4138156,1,0.8879287147387943,910,17
GSM4138135,1,0.6725484371915706,791,17
GSM4138126,1,0.9522329588481567,754,17
GSM4138116,1,0.9173076740833546,703,17
GSM4138140,1,0.9139324931183874,700,17
GSM4138142,1,0.8937279302886323,686,17
GSM4138137,1,0.7184491762245646,676,17
GSM4138136,1,0.9028028998279906,638,17
GSM4138132,1,0.9247846929826158,634,17
GSM4138110,1,0.9184866843580517,625,17
GSM4138155,1,0.5512689705070374,607,17
GSM4138120,1,0.8347177620846604,606,17
GSM4138123,1,0.6584726603365766,594,17
GSM4138130,1,0.9145687621065008,574,17
GSM4138138,1,0.8916294005835986,574,17
GSM4138128,1,0.8860574786477566,543,17
GSM4138122,1,0.8860574786477566,543,17
GSM4138125,1,0.6789020587763965,507,17
GSM4138141,1,0.6827649972921526,488,17
GSM4138160,1,0.9042981957586844,483,17
GSM4138162,1,0.8900820543974373,482,17
GSM4138139,1,0.6606422818286362,469,17
GSM4138145,1,0.6863397965540049,464,17
GSM4138166,1,0.8738313395029882,462,17
GSM4138152,1,0.8573682293179015,458,17
GSM4138146,1,0.8790036073174932,453,17
GSM4138165,1,0.8808127830103192,434,17
GSM4138163,1,0.9093561396785959,423,17
GSM4138131,1,0.6874453119549597,379,17
GSM4138154,1,0.8256502423023702,358,17
GSM4138112,1,0.8715541607377193,353,17
GSM4138114,1,0.8664467481327408,349,17
GSM4138127,1,0.6982937186429805,342,17
GSM4138167,1,0.8924861629313795,339,17
GSM4138124,1,0.9316459200906385,332,17
GSM4138143,1,0.6560720578177827,309,17
GSM4138117,1,0.6712146850467465,299,17
GSM4138144,1,0.8405292665232333,296,17
GSM4138118,1,0.8741229683350646,291,17
GSM4138133,1,0.6785171213318371,285,17
GSM4138161,1,0.6282454809881284,283,17
GSM4138158,1,0.8963709050387719,277,17
GSM4138111,1,0.6763176035706394,273,17
GSM4138131,3,0.7225165050038271,239,17
GSM4138129,1,0.7380891658329087,230,17
GSM4138150,1,0.8893628817520021,190,17
GSM4138148,1,0.831260346340892,176,17
GSM4138121,1,0.5900799535556884,165,17
GSM4138164,1,0.8537994310160177,154,17
GSM4138157,1,0.6872567217982595,137,17
GSM4138115,1,0.7081807102574073,136,17
GSM4138113,1,0.731802458924981,130,17
GSM4138159,1,0.6759317347729321,129,17
GSM4138161,2,0.7779620643748608,107,17
GSM4138119,1,0.6082528917782593,106,17
GSM4138131,2,0.8732467662485756,102,17
GSM4138139,3,0.7960532355202865,94,17
GSM4138127,3,0.7979921921881661,85,17
GSM4138141,2,0.8180133648863663,79,17
GSM4138111,2,0.7472909236228658,75,17
GSM4138145,2,0.8112363874821433,59,17
GSM4138123,2,0.8395857778413734,55,17
GSM4138153,1,0.7126164035950666,52,17
GSM4138143,2,0.8393200935551205,49,17
GSM4138139,4,0.9473611996945782,49,17
GSM4138141,3,0.8511147929853957,46,17
GSM4138155,2,0.7922608231891499,45,17
GSM4138113,2,0.7672244956382747,39,17
GSM4138161,3,0.8047314285378747,33,17
GSM4138147,2,0.8610042948818039,32,17
GSM4138172,1,0.8742635108190436,29,17
GSM4138137,3,0.8499502392115218,29,17
GSM4138129,2,0.9171103519589779,27,17
GSM4138112,2,0.9277261643232915,27,17
GSM4138135,3,0.8272050698202996,26,17
GSM4138143,4,0.9526938196065429,26,17
GSM4138139,2,0.9318135695229222,25,17
GSM4138127,2,0.8916212024854717,25,17
GSM4138149,1,0.8446328200183351,24,17
GSM4138171,1,0.9054783827598089,24,17
GSM4138111,4,0.9668779930990891,24,17
GSM4138160,2,0.9637168406872293,23,17
GSM4138110,2,0.9266920146429076,23,17
GSM4138147,1,0.7133199080933106,23,17
GSM4138170,1,0.8918273032656474,22,17
GSM4138130,2,0.9509425296242737,22,17
GSM4138133,2,0.968913729778171,22,17
GSM4138128,2,0.9666131199767498,21,17
GSM4138122,2,0.9666131199767498,21,17
GSM4138115,2,0.9195567104577497,21,17
GSM4138156,2,0.9400227027604791,19,17
GSM4138151,2,0.9444502388813867,18,17
GSM4138151,1,0.9720502498430842,18,17
GSM4138135,4,0.9602263776266537,18,17
GSM4138121,3,0.8352785677884567,18,17
GSM4138135,2,0.9480750845363567,18,17
GSM4138134,2,0.9710049193945706,18,17
GSM4138157,2,0.9439524454703212,18,17
GSM4138162,2,0.9787070427783016,18,17
GSM4138155,9,0.9376362573578834,17,17
GSM4138152,2,0.9728310217039209,17,17
GSM4138163,2,0.985707629631537,17,17
GSM4138131,4,0.9659465673811367,17,17
GSM4138155,4,0.9406172165412503,16,17
GSM4138169,1,0.936938091656663,16,17
GSM4138117,2,0.8988714761016199,15,17
GSM4138117,4,0.9843483876594742,15,17
