sample,cluster,ROGUE,n_cells,K
GSM4138116,1,0.9475027197128465,676,22
GSM4138156,1,0.9637675631277568,616,22
GSM4138134,1,0.9870491633024223,613,22
GSM4138126,1,0.9851185263470427,564,22
GSM4138123,4,0.7007380297014087,415,22
GSM4138120,2,0.854552694073614,386,22
GSM4138160,1,0.9724206965184563,352,22
GSM4138142,1,0.9765463956374554,342,22
GSM4138134,2,0.9446676668622039,333,22
GSM4138110,1,0.9809219987286026,318,22
GSM4138135,4,0.7655371955678281,309,22
GSM4138140,2,0.9102500454747122,294,22
GSM4138138,1,0.9856981346298638,292,22
GSM4138136,1,0.9740871054330122,289,22
GSM4138140,1,0.9845829802512835,283,22
GSM4138132,2,0.9260122167027104,281,22
GSM4138125,8,0.7148275717061052,274,22
GSM4138134,3,0.9727647224615571,263,22
GSM4138146,3,0.9525069806521771,253,22
GSM4138132,1,0.9913391935470923,240,22
GSM4138137,4,0.8000312337816237,237,22
GSM4138165,1,0.9768435409433177,231,22
GSM4138122,2,0.8824768583449718,221,22
GSM4138128,2,0.8824768583449718,221,22
GSM4138130,1,0.979833195108516,221,22
GSM4138156,3,0.9596865240128022,219,22
GSM4138152,2,0.8753321811474688,215,22
GSM4138130,3,0.9648358395392493,215,22
GSM4138135,7,0.7504411026137116,211,22
GSM4138162,2,0.9007050291642102,207,22
GSM4138142,2,0.9211143215313345,204,22
GSM4138128,3,0.9785077566996623,201,22
GSM4138122,3,0.9785077566996623,201,22
GSM4138163,2,0.9028078237790227,192,22
GSM4138110,2,0.9078943967314218,192,22
GSM4138120,1,0.942916622108044,191,22
GSM4138154,1,0.9650630222296128,190,22
GSM4138163,1,0.9764761689974826,188,22
GSM4138162,1,0.980665882907887,187,22
GSM4138124,1,0.9780854541366686,186,22
GSM4138136,3,0.9666262559340186,186,22
GSM4138118,2,0.8831826378837848,181,22
GSM4138158,1,0.982654724120136,174,22
GSM4138131,12,0.7749527743337059,170,22
GSM4138166,1,0.9832843756116392,168,22
GSM4138136,2,0.8929894302525848,165,22
GSM4138114,1,0.9817942464678566,164,22
GSM4138112,1,0.9755523653075178,157,22
GSM4138138,3,0.9616491211397062,156,22
GSM4138166,2,0.8881424083676841,152,22
GSM4138167,2,0.8612247872443753,150,22
GSM4138130,2,0.9107345693722391,143,22
GSM4138166,3,0.952508549425734,141,22
GSM4138126,2,0.9294798556069259,140,22
GSM4138142,3,0.9720081631993034,139,22
GSM4138152,1,0.965422295337777,138,22
GSM4138146,1,0.9759157006126429,134,22
GSM4138155,14,0.6288998682123954,132,22
GSM4138112,3,0.9460991431683943,131,22
GSM4138141,2,0.8603610000803965,131,22
GSM4138165,3,0.9392327556738712,131,22
GSM4138155,1,0.8347137264472431,129,22
GSM4138155,7,0.7296262740611369,129,22
GSM4138154,2,0.8570666037293824,127,22
GSM4138138,2,0.9044712197875184,124,22
GSM4138128,1,0.989001223452288,122,22
GSM4138122,1,0.989001223452288,122,22
GSM4138141,1,0.9586892265258002,119,22
GSM4138139,7,0.8091953127249087,117,22
GSM4138140,3,0.9534465936475207,117,22
GSM4138132,3,0.9728068559491094,117,22
GSM4138117,1,0.8448718529095017,115,22
GSM4138145,1,0.8584481833530839,115,22
GSM4138167,1,0.9847162531767556,114,22
GSM4138144,2,0.8376307071924977,114,22
GSM4138110,3,0.9715220096450679,112,22
GSM4138131,6,0.8727891936617708,112,22
GSM4138145,2,0.8419896024246102,109,22
GSM4138127,1,0.91752246545801,109,22
GSM4138161,6,0.8200083500434279,109,22
GSM4138152,3,0.9259931033555523,108,22
GSM4138114,2,0.8716377548586678,107,22
GSM4138131,4,0.7828692758497845,105,22
GSM4138118,1,0.960009010920776,101,22
GSM4138143,2,0.7642074160285772,100,22
GSM4138137,7,0.7794441264601552,100,22
GSM4138144,1,0.9804062455377026,100,22
GSM4138139,4,0.7831593624527777,92,22
GSM4138162,3,0.95706216014321,88,22
GSM4138121,7,0.7214465727220122,84,22
GSM4138144,3,0.9637738732829256,81,22
GSM4138148,1,0.9854690038786869,80,22
GSM4138156,2,0.9082190846018355,79,22
GSM4138160,2,0.8962190562715225,78,22
GSM4138124,3,0.9504180670844617,78,22
GSM4138137,17,0.8562592504072395,77,22
GSM4138139,1,0.8924969253254736,76,22
GSM4138114,3,0.9598024161958251,76,22
GSM4138127,7,0.8320618434870548,76,22
GSM4138164,1,0.9771721966677016,75,22
GSM4138137,1,0.8898156212178896,75,22
GSM4138158,2,0.9121975609231425,75,22
GSM4138165,2,0.8680348009815096,74,22
GSM4138141,6,0.8972796546568612,73,22
GSM4138139,2,0.8235322344172651,73,22
GSM4138150,2,0.9078984844412457,73,22
GSM4138150,1,0.9709832606920336,72,22
GSM4138146,2,0.8795607718040078,72,22
GSM4138125,1,0.936401466540653,71,22
GSM4138133,4,0.760228972011453,71,22
GSM4138161,2,0.8097129727381718,70,22
GSM4138124,2,0.9161137184233534,70,22
GSM4138111,2,0.8035102689890903,68,22
GSM4138111,6,0.8856442608645018,67,22
GSM4138161,1,0.9167481975720486,67,22
GSM4138167,3,0.9628409076016069,65,22
GSM4138112,2,0.891588687374423,64,22
GSM4138131,15,0.7977425222965138,63,22
GSM4138145,10,0.8403892579660253,62,22
GSM4138135,2,0.8945067211986216,61,22
GSM4138133,2,0.867349256408771,61,22
GSM4138117,4,0.8041308804867029,61,22
GSM4138127,9,0.7133957308178984,59,22
GSM4138139,16,0.954392453358975,59,22
GSM4138135,1,0.9474746794488778,58,22
GSM4138129,2,0.8185235254587202,58,22
GSM4138139,8,0.7859827250657062,58,22
GSM4138148,2,0.8614667261193117,57,22
GSM4138111,9,0.6957678908131016,56,22
GSM4138155,8,0.7233718718850776,56,22
GSM4138141,4,0.8125662469794028,56,22
GSM4138115,2,0.864039552367242,55,22
GSM4138131,2,0.9044766604210563,53,22
GSM4138133,9,0.7604209715679704,53,22
GSM4138117,11,0.741925362169239,52,22
GSM4138155,2,0.8281532527193229,52,22
GSM4138155,6,0.822255839416768,52,22
GSM4138141,15,0.8402272376229935,51,22
GSM4138126,3,0.9777873896034164,51,22
GSM4138127,11,0.7933031333888655,51,22
GSM4138160,3,0.9478860898075105,50,22
GSM4138143,1,0.9053319999445774,50,22
GSM4138129,1,0.9400891052785687,49,22
GSM4138164,2,0.8579350476024533,49,22
GSM4138123,6,0.9006334149339715,49,22
GSM4138125,2,0.8325480443610084,48,22
GSM4138119,5,0.7212553384656701,47,22
GSM4138143,6,0.8663886831149841,46,22
