sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9353346846304276,1215,28
GSM4138156,1,0.8871971696170342,920,28
GSM4138135,1,0.6754981690439089,781,28
GSM4138126,1,0.9524638586524139,758,28
GSM4138116,1,0.9194511038188075,703,28
GSM4138140,1,0.9131955201466445,701,28
GSM4138142,1,0.8940926192501456,688,28
GSM4138137,1,0.7078154994041912,684,28
GSM4138132,1,0.9245279100620212,643,28
GSM4138136,1,0.900254442022012,641,28
GSM4138110,1,0.9197206852826431,629,28
GSM4138120,1,0.8350058803258972,609,28
GSM4138155,1,0.55250096426323,586,28
GSM4138130,1,0.9147261454358978,584,28
GSM4138123,1,0.6537971898988688,581,28
GSM4138138,1,0.8917051116700222,577,28
GSM4138131,1,0.7130939579612516,552,28
GSM4138122,1,0.8849556735029042,545,28
GSM4138128,1,0.8849556735029042,545,28
GSM4138139,1,0.6486590592168541,545,28
GSM4138125,1,0.6787042122958049,506,28
GSM4138141,1,0.7091004290377114,488,28
GSM4138162,1,0.8902115800213349,486,28
GSM4138160,1,0.9043595733831085,485,28
GSM4138166,1,0.8787661686891861,468,28
GSM4138152,1,0.8579958550273622,462,28
GSM4138146,1,0.8766444694029204,461,28
GSM4138145,1,0.6826337028951968,452,28
GSM4138165,1,0.8800031964381653,437,28
GSM4138163,1,0.9087111349062196,424,28
GSM4138127,1,0.690798837760783,395,28
GSM4138154,1,0.8256502423023702,358,28
GSM4138112,1,0.8714054117517415,356,28
GSM4138114,1,0.8669014489056055,353,28
GSM4138124,1,0.9286797788464348,340,28
GSM4138167,1,0.8924861629313795,339,28
GSM4138117,1,0.6693889066908604,306,28
GSM4138161,1,0.6252183745306065,305,28
GSM4138144,1,0.8395919137126256,297,28
GSM4138118,1,0.8707060076322368,292,28
GSM4138158,1,0.8965744124234709,278,28
GSM4138143,1,0.6649588967722473,269,28
GSM4138111,1,0.6899234541580936,264,28
GSM4138133,1,0.7113916353747676,261,28
GSM4138129,1,0.7232898282067646,225,28
GSM4138150,1,0.8893628817520021,190,28
GSM4138148,1,0.8320514530999539,178,28
GSM4138121,1,0.6109837787441618,171,28
GSM4138164,1,0.8545286700211668,156,28
GSM4138157,1,0.6833975651167489,141,28
GSM4138113,1,0.7346955074612032,131,28
GSM4138159,1,0.6860967519174013,127,28
GSM4138115,1,0.7530149123050307,120,28
GSM4138119,1,0.6088887244640118,104,28
GSM4138161,4,0.7990199182737336,75,28
GSM4138131,2,0.738221459920813,74,28
GSM4138141,2,0.8109490440973122,59,28
GSM4138139,10,0.9534121024081565,55,28
GSM4138153,1,0.7270392660067989,50,28
GSM4138131,9,0.919647263348009,48,28
GSM4138143,2,0.789952333131078,45,28
GSM4138155,4,0.7858213901116556,42,28
GSM4138123,4,0.8790229631471558,39,28
GSM4138161,9,0.9432116640925178,37,28
GSM4138131,4,0.8718435697275224,37,28
GSM4138111,4,0.8954207040642882,36,28
GSM4138145,4,0.8439648623143924,35,28
GSM4138155,2,0.7670178596540993,35,28
GSM4138141,4,0.8854708693741496,34,28
GSM4138135,2,0.863973947726944,33,28
GSM4138145,2,0.7715073645977042,31,28
GSM4138143,10,0.9481207650499451,30,28
GSM4138172,1,0.8831788458330716,29,28
GSM4138133,2,0.8183925274244187,28,28
GSM4138123,2,0.884768214262144,28,28
GSM4138111,10,0.8803526117515438,27,28
GSM4138147,1,0.7661304202442376,25,28
GSM4138139,2,0.913046114178964,24,28
GSM4138111,9,0.9277282337689634,24,28
GSM4138149,1,0.8214008712094035,23,28
GSM4138113,9,0.9196176962202021,22,28
GSM4138160,9,0.9618161262174573,22,28
GSM4138131,3,0.9459903439049905,22,28
GSM4138143,9,0.9112499390340993,22,28
GSM4138141,9,0.9230484397377309,21,28
GSM4138115,2,0.8842485745967884,21,28
GSM4138112,9,0.9762515962780991,21,28
GSM4138171,1,0.9061727757724232,21,28
GSM4138137,2,0.9452122655265767,20,28
GSM4138151,1,0.9490662021067536,20,28
GSM4138127,4,0.9364282474710293,20,28
GSM4138168,9,0.9338021553786492,19,28
GSM4138141,3,0.9694967748236955,19,28
GSM4138135,10,0.9669093528677933,19,28
GSM4138147,9,0.9446674372239038,19,28
GSM4138129,4,0.9754225850316842,17,28
GSM4138155,10,0.9315457635796554,17,28
GSM4138170,1,0.923322245297981,16,28
GSM4138161,2,0.8773338049646828,16,28
GSM4138130,9,0.9750586036492248,16,28
GSM4138143,4,0.9177907048166696,16,28
GSM4138169,1,0.9460898387695723,15,28
GSM4138151,9,0.9660966498243028,15,28
GSM4138111,2,0.8908467094789637,15,28
