sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9294930157470536,735,27
GSM4138156,1,0.8786101306173375,590,27
GSM4138135,1,0.6859049687879957,556,27
GSM4138120,1,0.8370874609012845,546,27
GSM4138131,1,0.6809772180742948,507,27
GSM4138123,1,0.6593811960065272,489,27
GSM4138116,1,0.915922089084908,475,27
GSM4138126,3,0.9718544999245025,459,27
GSM4138142,1,0.8858119998866469,441,27
GSM4138136,1,0.8970473180027971,437,27
GSM4138137,1,0.7268405971842696,424,27
GSM4138140,1,0.9032844109226955,423,27
GSM4138125,1,0.6885949988800235,423,27
GSM4138141,1,0.6840399536354305,419,27
GSM4138134,3,0.9559995555039413,410,27
GSM4138110,1,0.9073507351075235,405,27
GSM4138152,1,0.8471065932853614,376,27
GSM4138138,1,0.8879326739573316,364,27
GSM4138139,1,0.699825190207324,355,27
GSM4138146,1,0.8708090855923345,350,27
GSM4138132,1,0.9153137309174262,341,27
GSM4138160,1,0.8988989060226659,329,27
GSM4138155,1,0.5801156719821687,327,27
GSM4138145,1,0.7322383741407941,326,27
GSM4138154,1,0.8233420545098857,313,27
GSM4138122,1,0.8746091682545447,303,27
GSM4138128,1,0.8746091682545447,303,27
GSM4138126,1,0.9326350448214924,289,27
GSM4138130,1,0.9209165487965133,285,27
GSM4138166,1,0.8617616532518575,282,27
GSM4138130,3,0.928294933997705,281,27
GSM4138156,3,0.9324607572281367,275,27
GSM4138162,1,0.8749553852177796,272,27
GSM4138132,3,0.9511695457043101,270,27
GSM4138140,3,0.9507693521443522,269,27
GSM4138118,1,0.8625107446984623,244,27
GSM4138117,1,0.6773194992501025,243,27
GSM4138111,1,0.6883303703666696,240,27
GSM4138144,1,0.8421939712194408,238,27
GSM4138133,1,0.7067508662156381,228,27
GSM4138143,1,0.6672374181425487,226,27
GSM4138163,1,0.884819426711681,219,27
GSM4138128,3,0.9396285536007402,218,27
GSM4138122,3,0.9396285536007402,218,27
GSM4138112,1,0.8585594871606284,217,27
GSM4138142,3,0.9366655521396653,214,27
GSM4138155,8,0.5572000206335468,210,27
GSM4138161,1,0.6459723658853445,210,27
GSM4138162,3,0.9604298804728861,209,27
GSM4138165,1,0.8684791047843579,209,27
GSM4138165,3,0.9361368950002231,208,27
GSM4138163,3,0.9627403129772932,198,27
GSM4138127,1,0.7202415013932415,197,27
GSM4138158,1,0.8881558897830588,193,27
GSM4138110,3,0.9661924121225691,184,27
GSM4138167,3,0.9475364095605606,176,27
GSM4138114,1,0.8588968389103756,175,27
GSM4138137,8,0.7276895967724548,174,27
GSM4138166,3,0.939494602000415,169,27
GSM4138124,1,0.9208896600321482,168,27
GSM4138114,3,0.932973039817071,163,27
GSM4138138,3,0.9433054020452681,160,27
GSM4138167,1,0.8838656882847589,152,27
GSM4138136,3,0.9578283863534157,150,27
GSM4138135,8,0.6688287449920891,145,27
GSM4138129,1,0.7834589844999644,139,27
GSM4138112,3,0.9329499740077265,127,27
GSM4138116,11,0.9594665949751258,123,27
GSM4138124,3,0.9719764239649253,117,27
GSM4138141,3,0.8580929985504602,115,27
GSM4138148,1,0.8209992821839096,112,27
GSM4138150,1,0.8811777098418668,111,27
GSM4138160,3,0.9652565542785659,108,27
GSM4138157,1,0.7433412999508471,103,27
GSM4138115,1,0.7263748929015776,103,27
GSM4138146,3,0.9397069872069026,99,27
GSM4138113,1,0.7280426118920922,97,27
GSM4138123,8,0.6558506445498131,95,27
GSM4138121,1,0.6222234147639565,93,27
GSM4138161,8,0.6990531121709453,92,27
GSM4138116,3,0.9737046117161083,90,27
GSM4138139,8,0.6840697148702458,87,27
GSM4138159,1,0.7221046146047126,87,27
GSM4138152,3,0.9387995452544109,86,27
GSM4138119,1,0.6326802479236477,84,27
GSM4138164,3,0.9432720178740299,81,27
GSM4138150,3,0.9465776093909947,77,27
GSM4138127,8,0.7383749363616079,72,27
GSM4138145,8,0.735295575078524,66,27
GSM4138143,3,0.8613693788475051,66,27
GSM4138164,1,0.8608630468932724,65,27
GSM4138158,3,0.9743852316258544,62,27
GSM4138139,4,0.9079165368390573,62,27
GSM4138148,3,0.9493676442036999,61,27
GSM4138127,16,0.803925540788947,60,27
GSM4138120,3,0.9315929303229952,59,27
GSM4138131,8,0.7498823034977834,57,27
GSM4138155,13,0.6467984935611224,53,27
GSM4138144,3,0.9522726953577526,50,27
GSM4138129,8,0.7079907159501166,48,27
GSM4138160,11,0.895495698634431,47,27
GSM4138118,3,0.9452622833516467,46,27
GSM4138145,13,0.7911926945526357,45,27
GSM4138131,3,0.8709641859790423,45,27
GSM4138139,16,0.7942341329411899,45,27
GSM4138155,16,0.6574985541628062,44,27
GSM4138131,16,0.7619799622688916,43,27
GSM4138154,3,0.955385325801706,43,27
GSM4138124,11,0.9641297362122011,43,27
GSM4138145,16,0.736220968775988,43,27
GSM4138121,16,0.6998546372236514,42,27
GSM4138139,13,0.7686530198517658,42,27
GSM4138111,3,0.8702105861819216,42,27
GSM4138137,16,0.8294812459970893,40,27
GSM4138127,3,0.8853691033829405,39,27
GSM4138127,13,0.7720702286546289,38,27
GSM4138161,13,0.8072451205955347,37,27
GSM4138135,13,0.7604342887056112,37,27
GSM4138141,8,0.7486116484970562,36,27
GSM4138110,11,0.9472007425696871,35,27
GSM4138156,11,0.9501085987113699,35,27
GSM4138153,1,0.7694134943135894,34,27
GSM4138113,3,0.8708477441880085,33,27
GSM4138145,3,0.9517440627975591,33,27
GSM4138161,16,0.693132948727037,33,27
GSM4138143,4,0.9396416592076503,32,27
GSM4138123,13,0.7837460312032977,32,27
GSM4138134,11,0.9825014283333934,31,27
GSM4138131,18,0.9225305718091527,31,27
GSM4138161,3,0.9408725858645335,30,27
GSM4138111,4,0.8494515226370922,30,27
GSM4138125,3,0.9868241339885316,29,27
GSM4138111,8,0.7872132555817292,29,27
GSM4138133,8,0.8039148441250783,29,27
GSM4138125,8,0.7879647342864092,28,27
GSM4138135,16,0.8184083707927865,28,27
GSM4138137,13,0.8632540631319089,27,27
GSM4138129,13,0.8896329863888538,25,27
GSM4138136,11,0.96270921104357,25,27
GSM4138135,4,0.9121440945118329,25,27
GSM4138134,19,0.9849492867753072,25,27
GSM4138112,11,0.9208579304435704,25,27
GSM4138121,13,0.8117674973047653,24,27
GSM4138155,4,0.7767264723214742,24,27
GSM4138128,11,0.9464757147039528,24,27
GSM4138122,11,0.9464757147039528,24,27
GSM4138147,1,0.7891073335022392,24,27
GSM4138131,13,0.8978119437891735,24,27
GSM4138129,3,0.9698834546357367,24,27
GSM4138137,3,0.9358150174294667,23,27
GSM4138159,8,0.8724031850396743,22,27
GSM4138117,8,0.8925863861327737,22,27
GSM4138157,8,0.8699151207112402,22,27
GSM4138130,11,0.9706800114693319,21,27
GSM4138123,16,0.9506400838425371,21,27
GSM4138135,3,0.9435792746891313,21,27
GSM4138117,3,0.916460210623522,20,27
GSM4138172,1,0.889573277210025,20,27
GSM4138117,11,0.910087131389564,20,27
GSM4138131,4,0.9536975701437346,19,27
GSM4138115,3,0.9354618417133194,19,27
GSM4138141,16,0.8762472128142772,18,27
GSM4138121,8,0.8320159889130313,18,27
GSM4138139,3,0.9495584797143586,18,27
GSM4138143,13,0.9327895833692634,18,27
GSM4138156,19,0.9531520484897905,18,27
GSM4138161,18,0.9548768998749452,18,27
GSM4138133,3,0.9560562153775584,17,27
GSM4138131,11,0.9685499417014667,17,27
GSM4138157,13,0.8983157602627697,17,27
GSM4138171,1,0.9420407512170567,16,27
GSM4138138,19,0.9867638972190428,16,27
GSM4138138,11,0.9877961151091526,16,27
GSM4138133,13,0.9632955000610487,16,27
GSM4138165,11,0.9599308465004999,15,27
GSM4138115,13,0.9670569251847785,15,27
GSM4138159,13,0.9321056441663085,15,27
GSM4138141,13,0.9617129633389134,15,27
GSM4138142,11,0.9910216505926983,15,27
GSM4138117,13,0.9885917360400323,15,27
