sample,cluster,ROGUE,n_cells,K
GSM4138157,1,0.7213344537094664,103,30
GSM4138159,1,0.7118560819602738,99,30
GSM4138119,1,0.6243317076122856,96,30
GSM4138139,2,0.7248864812934827,95,30
GSM4138135,2,0.7294819486253541,95,30
GSM4138161,6,0.7444716097472561,94,30
GSM4138145,6,0.7545789624854964,82,30
GSM4138137,2,0.7532496854817572,76,30
GSM4138127,2,0.7184249306946303,69,30
GSM4138111,6,0.7354280529018877,68,30
GSM4138155,6,0.6783955119897008,67,30
GSM4138131,2,0.7009119357822009,65,30
GSM4138127,6,0.7582837132282729,54,30
GSM4138143,6,0.8073921139243629,54,30
GSM4138133,2,0.7665529597443128,45,30
GSM4138134,2,0.984334177864736,44,30
GSM4138155,2,0.6250141120290356,43,30
GSM4138137,8,0.8109046875246395,41,30
GSM4138113,6,0.8437553749230399,41,30
GSM4138123,6,0.8025248578411097,38,30
GSM4138139,5,0.9670828028444728,38,30
GSM4138157,6,0.8164486204638781,36,30
GSM4138147,6,0.8106748919315458,36,30
GSM4138137,6,0.8289767166637675,35,30
GSM4138121,6,0.6890794506755933,35,30
GSM4138133,6,0.8134804421214021,34,30
GSM4138153,6,0.6682742963285172,33,30
GSM4138111,2,0.7257567873007341,33,30
GSM4138145,2,0.8574860609243001,32,30
GSM4138137,12,0.8020100086284208,31,30
GSM4138139,6,0.784376599884995,31,30
GSM4138135,8,0.8424749956870496,31,30
GSM4138141,2,0.8182787661550849,31,30
GSM4138129,6,0.8337920885463268,30,30
GSM4138140,2,0.9962436436869777,29,30
GSM4138153,1,0.8363274605914809,29,30
GSM4138123,2,0.7992122955828862,28,30
GSM4138131,8,0.858586149143,28,30
GSM4138161,2,0.7926972715467248,28,30
GSM4138110,2,0.9935900190560701,28,30
GSM4138138,2,0.9787428535937057,28,30
GSM4138142,2,0.9865483107688655,26,30
GSM4138135,6,0.8837662404532617,26,30
GSM4138115,6,0.8667357334357838,26,30
GSM4138126,2,0.9812608531999315,25,30
GSM4138155,8,0.7952060248115607,25,30
GSM4138135,12,0.8851670978350126,25,30
GSM4138122,6,0.946928796880652,24,30
GSM4138128,6,0.946928796880652,24,30
GSM4138136,2,0.9912205810524115,23,30
GSM4138143,5,0.9645149878809612,23,30
GSM4138125,2,0.8848708786107022,22,30
GSM4138161,15,0.9076549466484906,22,30
GSM4138110,6,0.9648773781607317,21,30
GSM4138139,7,0.9716635014425338,21,30
GSM4138151,6,0.9540529900956553,21,30
GSM4138156,6,0.9446743336613447,20,30
GSM4138172,1,0.8486116315040229,19,30
GSM4138134,6,0.9864063447033256,19,30
GSM4138132,2,1.0,19,30
GSM4138135,5,0.9554320278898272,19,30
GSM4138121,2,0.8524085500439857,18,30
GSM4138116,2,0.9950990964099917,18,30
GSM4138131,12,0.8714571189308659,18,30
GSM4138133,12,0.8709419131900118,18,30
GSM4138130,8,0.9712642107344558,18,30
GSM4138111,5,0.9666907200837447,18,30
GSM4138159,6,0.8896267708774556,18,30
GSM4138131,5,0.9698296203761931,17,30
GSM4138126,6,0.9819088054189915,17,30
GSM4138112,8,0.9766805103886048,16,30
GSM4138171,6,0.9318960060653867,16,30
GSM4138155,5,0.9389646370996719,16,30
GSM4138152,6,0.9381670841909303,16,30
GSM4138141,12,0.8750546431321036,16,30
GSM4138134,8,0.9884836124116556,15,30
GSM4138115,12,0.9426417599631964,15,30
GSM4138147,1,0.8883693887678663,15,30
GSM4138132,6,1.0,15,30
GSM4138156,2,0.9897978472407509,15,30
GSM4138127,8,0.9770023816955495,15,30
GSM4138112,6,0.9410711802424877,15,30
GSM4138130,2,1.0,15,30
