sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9375265302853202,1213,6
GSM4138156,1,0.8907885105089353,916,6
GSM4138126,1,0.9524638586524139,758,6
GSM4138116,1,0.9295774111559684,701,6
GSM4138140,1,0.924279096672715,696,6
GSM4138142,1,0.8963430520527795,689,6
GSM4138132,1,0.9253129939625812,644,6
GSM4138136,1,0.900254442022012,641,6
GSM4138110,1,0.9176910357409844,627,6
GSM4138120,1,0.8412154880437948,606,6
GSM4138130,1,0.9188261994959755,584,6
GSM4138138,1,0.9005081203057985,575,6
GSM4138128,1,0.8920739564076242,541,6
GSM4138122,1,0.8920739564076242,541,6
GSM4138160,1,0.9057713160853722,485,6
GSM4138162,1,0.8952119611573512,482,6
GSM4138166,1,0.8733553639505633,465,6
GSM4138146,1,0.8769935391240538,460,6
GSM4138152,1,0.864931717562704,459,6
GSM4138165,1,0.884697729248654,436,6
GSM4138163,1,0.9087111349062196,424,6
GSM4138123,3,0.6997505089206588,403,6
GSM4138135,3,0.7255030220470312,359,6
GSM4138112,1,0.8686253829069468,353,6
GSM4138114,1,0.875653955781842,351,6
GSM4138154,1,0.8574007021667321,350,6
GSM4138125,3,0.6940412412448298,342,6
GSM4138167,1,0.8846269032403777,339,6
GSM4138124,1,0.9370433623226164,339,6
GSM4138137,3,0.7610642986333779,312,6
GSM4138141,1,0.8420981897101265,303,6
GSM4138144,1,0.860386966351058,292,6
GSM4138118,1,0.888799470513453,290,6
GSM4138131,2,0.6872153580625828,282,6
GSM4138158,1,0.9031539137762704,272,6
GSM4138145,1,0.8078480055258521,258,6
GSM4138135,4,0.7415361338846229,228,6
GSM4138155,1,0.7729018528830786,193,6
GSM4138150,1,0.8977300136312176,189,6
GSM4138155,2,0.6135231649211119,186,6
GSM4138145,2,0.6852276901437294,178,6
GSM4138148,1,0.8396361876500869,174,6
GSM4138141,2,0.6653146890789745,172,6
GSM4138139,1,0.8322695936017197,166,6
GSM4138139,3,0.7178240083794614,164,6
GSM4138137,4,0.7583955012911198,157,6
GSM4138117,1,0.7699206010773518,157,6
GSM4138164,1,0.8498413236837918,155,6
GSM4138127,1,0.8469096862308552,155,6
GSM4138135,1,0.8922080030478148,151,6
GSM4138143,1,0.791749777940189,145,6
GSM4138125,1,0.7926385623827041,143,6
GSM4138111,2,0.6305955479755814,142,6
GSM4138155,4,0.6990948181957328,141,6
GSM4138143,2,0.6747180039986032,141,6
GSM4138123,2,0.5914852210463404,140,6
GSM4138139,4,0.8047836821678288,138,6
GSM4138161,2,0.5933032236006683,136,6
GSM4138137,1,0.8581892155229345,135,6
GSM4138133,2,0.6718087824686065,134,6
GSM4138161,1,0.8202304503224958,133,6
GSM4138131,1,0.8638174667423824,130,6
GSM4138131,3,0.7779272873037748,125,6
GSM4138127,2,0.6782115426203172,124,6
GSM4138111,1,0.7922725043933924,120,6
GSM4138127,4,0.7829279956890038,111,6
GSM4138155,3,0.6697673891004201,108,6
GSM4138161,5,0.8499043389997133,105,6
GSM4138131,5,0.9134610761787241,104,6
GSM4138137,2,0.7033793230836625,103,6
GSM4138139,2,0.6893042252697553,102,6
GSM4138115,2,0.7037638596922671,98,6
GSM4138129,1,0.8551358128179852,93,6
GSM4138131,4,0.7775017258286413,92,6
GSM4138121,4,0.7175202614370213,89,6
GSM4138133,3,0.7602297780830232,89,6
GSM4138113,1,0.7893964875653687,89,6
GSM4138135,2,0.7235013486916619,82,6
GSM4138129,3,0.7878692430580398,80,6
GSM4138117,3,0.7466645315410101,78,6
GSM4138117,2,0.7119516579500762,74,6
GSM4138141,5,0.8970108608970236,70,6
GSM4138133,1,0.9046292038323622,66,6
GSM4138111,5,0.892028348075645,63,6
GSM4138157,2,0.7464388878043602,60,6
GSM4138139,6,0.954392453358975,59,6
GSM4138141,3,0.7915096479463997,58,6
