sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9375265302853202,1213,7
GSM4138156,1,0.8962845623652773,912,7
GSM4138126,1,0.9524984459421777,757,7
GSM4138116,1,0.9295774111559684,701,7
GSM4138140,1,0.9257737344992634,692,7
GSM4138142,1,0.9002363493779278,686,7
GSM4138132,1,0.9297382897559779,642,7
GSM4138136,1,0.9112063847134529,634,7
GSM4138110,1,0.918949879088445,625,7
GSM4138120,1,0.8622278369830793,591,7
GSM4138130,1,0.9188261994959755,584,7
GSM4138138,1,0.9054728130863178,573,7
GSM4138128,1,0.903928028039257,535,7
GSM4138122,1,0.903928028039257,535,7
GSM4138160,1,0.9236412351360601,481,7
GSM4138162,1,0.9145018391035543,467,7
GSM4138166,1,0.8848076657610547,458,7
GSM4138146,1,0.8913312494576806,455,7
GSM4138152,1,0.8904055571403878,447,7
GSM4138165,1,0.8949539722707532,433,7
GSM4138123,3,0.694137774916099,419,7
GSM4138163,1,0.9220566445695577,415,7
GSM4138135,3,0.7257495198855404,357,7
GSM4138112,1,0.8784565288273578,349,7
GSM4138154,1,0.870017801971714,346,7
GSM4138114,1,0.8903658515412376,345,7
GSM4138125,3,0.6941104229368873,339,7
GSM4138124,1,0.9370433623226164,339,7
GSM4138167,1,0.8935792123325513,336,7
GSM4138137,3,0.7718618276150674,305,7
GSM4138141,1,0.854770921929038,295,7
GSM4138118,1,0.9025207988684305,288,7
GSM4138144,1,0.8892252132518056,278,7
GSM4138158,1,0.9196855226314223,268,7
GSM4138145,1,0.8297312552595549,231,7
GSM4138135,5,0.7385519769302437,229,7
GSM4138131,4,0.678031220438122,191,7
GSM4138150,1,0.8997570528556955,188,7
GSM4138155,1,0.7912713572126411,182,7
GSM4138145,2,0.7015004147476431,180,7
GSM4138148,1,0.8521061316511702,169,7
GSM4138155,2,0.6422884917266591,169,7
GSM4138137,5,0.755993399760269,169,7
GSM4138139,3,0.717974360354434,164,7
GSM4138139,1,0.8465946675491668,163,7
GSM4138117,1,0.7676244973107385,158,7
GSM4138127,1,0.8427202949892902,153,7
GSM4138164,1,0.8740532525534911,149,7
GSM4138135,1,0.8946750254345798,149,7
GSM4138155,5,0.6908883280863721,142,7
GSM4138139,5,0.8042344849273926,140,7
GSM4138137,1,0.8604910749276807,137,7
GSM4138131,1,0.8579134262140945,136,7
GSM4138143,1,0.8084910478213039,135,7
GSM4138131,3,0.7694514522181881,135,7
GSM4138125,1,0.8248852350191238,133,7
GSM4138161,1,0.8384958374182754,126,7
GSM4138111,1,0.7798064592491715,125,7
GSM4138127,5,0.7751105703555827,111,7
GSM4138127,4,0.6970087580508588,109,7
GSM4138131,6,0.880324371028394,108,7
GSM4138161,6,0.8292133355754832,107,7
GSM4138131,5,0.7633619992388287,101,7
GSM4138143,2,0.7122232770200859,99,7
GSM4138155,3,0.6775524952673037,98,7
GSM4138141,2,0.7170883189454116,95,7
GSM4138161,2,0.6487782330650107,94,7
GSM4138129,1,0.8686218023032786,91,7
GSM4138121,5,0.7101454684010854,90,7
GSM4138133,3,0.7621511401062324,87,7
GSM4138113,1,0.8004867154603259,86,7
GSM4138141,4,0.6732221758302818,81,7
GSM4138123,4,0.6115792479475911,79,7
GSM4138117,3,0.7425364318831319,79,7
GSM4138133,4,0.6775375486633571,78,7
GSM4138129,3,0.7949800254891609,78,7
GSM4138115,2,0.7468558305725044,75,7
GSM4138111,4,0.6138377990224945,72,7
GSM4138141,6,0.8882469191880943,72,7
GSM4138133,2,0.7680190121702948,67,7
GSM4138137,4,0.7394054883027255,65,7
GSM4138111,2,0.7295378128309947,65,7
GSM4138111,6,0.8934359830003882,64,7
GSM4138131,2,0.7918328731147717,62,7
GSM4138139,7,0.954392453358975,59,7
GSM4138143,4,0.7718475034697743,58,7
GSM4138141,3,0.8008759027399072,57,7
GSM4138133,1,0.9119652835670318,57,7
GSM4138159,1,0.9129118316654723,53,7
GSM4138135,4,0.7668044443574016,52,7
GSM4138139,2,0.8293473023572313,52,7
GSM4138155,6,0.8268653204988696,51,7
GSM4138117,4,0.727470795884557,51,7
GSM4138161,5,0.8114694224079796,51,7
GSM4138139,4,0.7227440881705949,51,7
GSM4138157,1,0.9252692676531036,50,7
GSM4138123,6,0.8975763485769659,48,7
GSM4138157,2,0.7510966897045889,48,7
GSM4138119,1,0.8474649594020736,48,7
GSM4138121,1,0.8474225109020267,45,7
GSM4138143,6,0.8740057886304822,45,7
GSM4138145,6,0.9147704153933427,45,7
GSM4138159,2,0.7157781662283377,45,7
GSM4138123,2,0.6455763359388609,44,7
GSM4138161,4,0.6936451199016369,43,7
GSM4138127,3,0.8306439812081183,42,7
GSM4138123,5,0.8511177229852427,38,7
GSM4138155,4,0.7382150634918325,36,7
GSM4138113,6,0.8770105097170787,34,7
GSM4138145,5,0.8945708836404935,33,7
GSM4138135,2,0.8117881631097088,32,7
GSM4138143,7,0.9499099441330963,31,7
GSM4138115,1,0.9351809819060564,31,7
GSM4138123,1,0.9241570477862304,31,7
GSM4138129,5,0.8402974891780033,31,7
GSM4138147,6,0.8800969637734649,31,7
GSM4138137,2,0.7731409923884223,31,7
GSM4138111,7,0.8570514282209254,28,7
GSM4138127,6,0.9313771396418056,28,7
GSM4138113,2,0.7634640347091893,28,7
GSM4138119,2,0.6745901993086518,27,7
GSM4138145,4,0.8103893003224396,27,7
GSM4138125,2,0.8040225941999046,25,7
GSM4138112,6,0.9480145225252716,25,7
GSM4138129,6,0.9522192501682015,25,7
GSM4138119,3,0.7414524518292901,24,7
GSM4138153,2,0.8065777533427834,24,7
GSM4138115,4,0.8812050492925558,23,7
GSM4138143,3,0.8822325366727419,23,7
GSM4138139,6,0.9333160959033334,22,7
GSM4138141,5,0.9141729736401031,22,7
GSM4138129,2,0.8409483270850885,22,7
GSM4138160,6,0.9618161262174573,22,7
GSM4138117,2,0.9238931255839048,21,7
GSM4138111,3,0.8521959238823552,21,7
GSM4138135,7,0.9632808291710414,21,7
GSM4138157,5,0.9112295201959009,20,7
GSM4138144,2,0.9370866114846381,20,7
GSM4138133,6,0.9722280129792089,20,7
GSM4138122,6,0.9671572886913489,20,7
GSM4138168,6,0.9011449212070114,20,7
GSM4138110,6,0.9515832936947742,20,7
GSM4138128,6,0.9671572886913489,20,7
GSM4138121,2,0.8059444281923029,19,7
GSM4138135,6,0.9277395526018997,19,7
GSM4138127,2,0.9470502276078128,19,7
GSM4138157,3,0.9228938058114718,19,7
GSM4138155,7,0.9304048836734371,19,7
GSM4138115,6,0.9225313235859189,19,7
GSM4138131,7,0.9536975701437346,19,7
GSM4138153,1,0.8925676110311169,19,7
GSM4138162,2,0.9629668472436136,18,7
GSM4138120,2,0.9252430382036522,18,7
GSM4138171,2,0.9132533172181801,18,7
GSM4138159,3,0.8696411088406966,18,7
GSM4138172,2,0.876801661908376,18,7
GSM4138162,6,0.9844611143723536,17,7
GSM4138121,4,0.8820498217804347,17,7
GSM4138130,6,0.9655214820192857,17,7
GSM4138157,6,0.9528870226328386,16,7
GSM4138129,4,0.934575891907837,16,7
GSM4138163,6,0.9903020421816136,16,7
GSM4138145,3,0.961603309659957,16,7
GSM4138121,3,0.9106722410991959,15,7
GSM4138134,6,0.975264804294986,15,7
GSM4138117,7,0.9843483876594742,15,7
GSM4138151,6,0.9660966498243028,15,7
GSM4138152,2,0.9398797025217303,15,7
GSM4138147,2,0.8958648233412956,15,7
