sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9283149575896089,705,34
GSM4138156,1,0.8774206952501368,595,34
GSM4138120,1,0.8318749893961915,520,34
GSM4138116,1,0.9091638058577706,506,34
GSM4138140,1,0.899011378784059,471,34
GSM4138126,1,0.9406742719331219,471,34
GSM4138142,1,0.8850400368021977,466,34
GSM4138110,1,0.9087760546869434,441,34
GSM4138122,1,0.8855274638290331,435,34
GSM4138128,1,0.8855274638290331,435,34
GSM4138136,1,0.8883875792434865,424,34
GSM4138152,1,0.8548476533481253,401,34
GSM4138162,1,0.8840477950874845,387,34
GSM4138130,1,0.9188751552291516,379,34
GSM4138131,1,0.7154587682262981,370,34
GSM4138160,1,0.896428548808418,358,34
GSM4138123,1,0.6661802188184508,357,34
GSM4138138,1,0.8824313795732214,355,34
GSM4138146,1,0.8701238762338115,352,34
GSM4138132,1,0.9137564540784444,348,34
GSM4138163,1,0.9056086203591786,345,34
GSM4138141,1,0.7091676007852094,342,34
GSM4138166,1,0.8641081230182615,331,34
GSM4138145,1,0.7254131043878518,329,34
GSM4138155,1,0.6156565137480376,313,34
GSM4138154,1,0.8125834418477873,310,34
GSM4138135,3,0.7268658279282744,309,34
GSM4138165,1,0.8653526134714781,286,34
GSM4138112,1,0.8608750969261764,270,34
GSM4138114,1,0.8583624466778376,257,34
GSM4138124,1,0.9244177103680655,245,34
GSM4138144,1,0.8319888666423082,245,34
GSM4138118,1,0.8593895214384373,243,34
GSM4138167,1,0.8820856135362859,238,34
GSM4138117,1,0.6884641938411737,219,34
GSM4138139,1,0.6987435616995179,213,34
GSM4138137,3,0.7354011218167564,212,34
GSM4138143,1,0.6985105059855774,212,34
GSM4138135,5,0.7615584407485823,210,34
GSM4138161,1,0.6445931720820965,207,34
GSM4138135,1,0.7250086382413192,201,34
GSM4138111,1,0.7034662678185384,199,34
GSM4138134,5,0.9389717277958312,195,34
GSM4138125,1,0.7048505419559821,190,34
GSM4138137,1,0.7528311328829347,183,34
GSM4138158,1,0.888905011077931,177,34
GSM4138137,5,0.7734611455803482,177,34
GSM4138155,3,0.6262777020494743,167,34
GSM4138139,3,0.7862317299239188,164,34
GSM4138156,5,0.8882842503276835,163,34
GSM4138134,2,0.9699930401165816,156,34
GSM4138125,4,0.7185276003758733,151,34
GSM4138123,5,0.6384081047342619,150,34
GSM4138150,1,0.880181834477681,146,34
GSM4138127,3,0.793751925116703,143,34
GSM4138141,5,0.7120405554705409,139,34
GSM4138127,1,0.748950951777597,137,34
GSM4138148,1,0.8218425527276413,132,34
GSM4138126,9,0.9756010651963715,125,34
GSM4138131,5,0.7200317730538778,119,34
GSM4138164,1,0.8461079884279727,118,34
GSM4138129,1,0.7802634631787784,112,34
GSM4138131,3,0.7013821636729699,110,34
GSM4138133,1,0.7519796265439891,109,34
GSM4138133,5,0.7580891513830341,106,34
GSM4138161,5,0.6852268310867611,105,34
GSM4138134,9,0.9508505762937347,102,34
GSM4138132,5,0.9688208890663186,102,34
GSM4138121,3,0.6974736397016708,96,34
GSM4138145,3,0.7965588882406524,86,34
GSM4138140,2,0.9784911382026615,84,34
