sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9375265302853202,1213,3
GSM4138156,1,0.8872548812707727,921,3
GSM4138126,1,0.9524638586524139,758,3
GSM4138135,2,0.6564988257794164,757,3
GSM4138116,1,0.9173589317471659,704,3
GSM4138140,1,0.9132339081662535,702,3
GSM4138142,1,0.8939122300750916,689,3
GSM4138132,1,0.9245017598925419,643,3
GSM4138136,1,0.900254442022012,641,3
GSM4138110,1,0.9189053976740237,628,3
GSM4138120,1,0.8350058803258972,609,3
GSM4138137,2,0.7017061104587874,609,3
GSM4138123,2,0.6366317250817843,597,3
GSM4138130,1,0.9144422904626787,586,3
GSM4138138,1,0.8917051116700222,577,3
GSM4138128,1,0.8848603499237071,545,3
GSM4138122,1,0.8848603499237071,545,3
GSM4138131,2,0.651456611089368,538,3
GSM4138139,2,0.6293473734254722,502,3
GSM4138162,1,0.8899451442375059,485,3
GSM4138160,1,0.9043595733831085,485,3
GSM4138155,2,0.5335574056956156,472,3
GSM4138166,1,0.8787661686891861,468,3
GSM4138152,1,0.8579958550273622,462,3
GSM4138146,1,0.8766444694029204,461,3
GSM4138165,1,0.8800031964381653,437,3
GSM4138163,1,0.9087111349062196,424,3
GSM4138125,2,0.6664908644063515,393,3
GSM4138154,1,0.8306580194411339,356,3
GSM4138112,1,0.8710378138208937,355,3
GSM4138114,1,0.8669014489056055,353,3
GSM4138124,1,0.9287415601125042,341,3
GSM4138167,1,0.8926047298520585,340,3
GSM4138141,1,0.8644043440019915,300,3
GSM4138127,2,0.6670379665961677,300,3
GSM4138144,1,0.8395818442923761,298,3
GSM4138118,1,0.8707060076322368,292,3
GSM4138145,1,0.8013543644020593,290,3
GSM4138158,1,0.8937477002522067,277,3
GSM4138141,2,0.6376957193379349,257,3
GSM4138133,2,0.6543184248575297,234,3
GSM4138161,2,0.6042175339904976,200,3
GSM4138145,2,0.6592061349125975,197,3
GSM4138150,1,0.8893628817520021,190,3
GSM4138117,2,0.6832966071943741,182,3
GSM4138148,1,0.8320514530999539,178,3
GSM4138143,1,0.8192126481446224,176,3
GSM4138143,2,0.6109645173967979,170,3
GSM4138155,1,0.7799353402624333,169,3
GSM4138111,2,0.6298627836623951,162,3
GSM4138129,2,0.7040098082479593,161,3
GSM4138164,1,0.8498413236837918,155,3
GSM4138111,1,0.7605835059563701,148,3
GSM4138121,2,0.5964377476822584,147,3
GSM4138117,1,0.796345356628499,143,3
GSM4138161,1,0.8026136883454329,129,3
GSM4138127,1,0.8811718035368108,129,3
GSM4138139,1,0.8282577691269681,125,3
GSM4138125,1,0.856757554094669,124,3
GSM4138161,3,0.7861723827885154,114,3
GSM4138131,3,0.8727891936617708,112,3
GSM4138157,2,0.6618766993278877,106,3
GSM4138137,1,0.8967774320378931,103,3
GSM4138115,2,0.6917745653384216,103,3
GSM4138131,1,0.8872688346219206,102,3
GSM4138113,1,0.7961175146374182,93,3
GSM4138159,2,0.6460334112232176,88,3
GSM4138129,1,0.8556444866417943,85,3
GSM4138135,1,0.9103715829893827,83,3
GSM4138141,3,0.8934944874676117,75,3
GSM4138119,2,0.6025476195857516,74,3
GSM4138111,3,0.7304192708886548,72,3
GSM4138133,1,0.8842966793807653,63,3
GSM4138155,3,0.8065072308234937,56,3
GSM4138157,1,0.846698337641533,53,3
GSM4138123,3,0.89082161286665,50,3
GSM4138143,3,0.854836173635095,47,3
GSM4138145,3,0.8910345097419601,47,3
GSM4138115,1,0.8733544180322814,46,3
GSM4138113,2,0.6942686935590024,46,3
GSM4138159,1,0.8770521503913169,46,3
GSM4138119,1,0.8907264916806871,43,3
GSM4138153,2,0.7293645585847299,38,3
GSM4138113,3,0.7799159025409726,38,3
GSM4138121,1,0.8957715012116396,37,3
GSM4138127,3,0.8841099372340152,33,3
GSM4138147,3,0.8610042948818039,32,3
GSM4138129,3,0.9162232384408977,28,3
GSM4138149,2,0.7844084055793299,28,3
GSM4138112,3,0.9480145225252716,25,3
GSM4138123,1,0.9385981078063117,24,3
GSM4138153,1,0.8706846332766258,24,3
GSM4138139,3,0.9288264594772754,24,3
GSM4138160,3,0.9637168406872293,23,3
GSM4138133,3,0.968913729778171,22,3
GSM4138110,3,0.9492793865854678,21,3
GSM4138115,3,0.937336703195328,21,3
GSM4138122,3,0.9671572886913489,20,3
GSM4138128,3,0.9671572886913489,20,3
GSM4138168,3,0.9011449212070114,20,3
GSM4138170,2,0.9093490045761847,19,3
GSM4138135,3,0.9277395526018997,19,3
GSM4138162,3,0.9844611143723536,17,3
GSM4138130,3,0.9655214820192857,17,3
GSM4138157,3,0.9372135155166408,17,3
GSM4138172,1,0.8942882041960688,17,3
GSM4138163,3,0.9903020421816136,16,3
GSM4138147,2,0.8054698739036412,16,3
GSM4138151,3,0.962833882807993,16,3
GSM4138172,2,0.9155732980030669,16,3
GSM4138121,3,0.9032983957695009,16,3
GSM4138134,3,0.975264804294986,15,3
GSM4138117,3,0.8988714761016199,15,3
