sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9374220727345686,1210,16
GSM4138156,1,0.887510168532576,917,16
GSM4138135,1,0.668648122972823,818,16
GSM4138126,1,0.9523004174829047,755,16
GSM4138137,1,0.7113959929339724,706,16
GSM4138116,1,0.9173589317471659,704,16
GSM4138140,1,0.9137519304612384,701,16
GSM4138142,1,0.8935885513639119,687,16
GSM4138132,1,0.9252686258223495,639,16
GSM4138136,1,0.9033978495279605,638,16
GSM4138110,1,0.9184866843580517,625,16
GSM4138131,1,0.6717216664016985,618,16
GSM4138155,1,0.5428153731756107,615,16
GSM4138120,1,0.8347697605961332,608,16
GSM4138123,1,0.6573086043507425,604,16
GSM4138130,1,0.9147414083068914,580,16
GSM4138138,1,0.8917537038599938,574,16
GSM4138139,1,0.646690756599145,564,16
GSM4138128,1,0.8861109283669465,544,16
GSM4138122,1,0.8861109283669465,544,16
GSM4138141,1,0.6890440041064947,535,16
GSM4138125,1,0.6728200189751465,510,16
GSM4138162,1,0.8899451442375059,485,16
GSM4138160,1,0.9043595733831085,485,16
GSM4138145,1,0.6846327725246026,475,16
GSM4138166,1,0.87663727547679,465,16
GSM4138152,1,0.857685084205237,459,16
GSM4138146,1,0.8766984643801011,458,16
GSM4138165,1,0.8808668559395728,435,16
GSM4138127,1,0.6761798868187787,429,16
GSM4138163,1,0.9093561396785959,423,16
GSM4138154,1,0.8256502423023702,358,16
GSM4138112,1,0.8715541607377193,353,16
GSM4138114,1,0.8679780579332581,351,16
GSM4138167,1,0.8924861629313795,339,16
GSM4138124,1,0.9326278231654823,334,16
GSM4138161,1,0.6224911032420688,316,16
GSM4138143,1,0.6529370685773914,311,16
GSM4138117,1,0.6690501177802012,309,16
GSM4138144,1,0.8405292665232333,296,16
GSM4138118,1,0.8741229683350646,291,16
GSM4138133,1,0.6785371179469011,287,16
GSM4138158,1,0.8983735815098156,277,16
GSM4138111,1,0.6756454552479039,274,16
GSM4138129,1,0.7174887449912872,235,16
GSM4138150,1,0.8916171938184835,189,16
GSM4138121,1,0.5938551927914043,181,16
GSM4138148,1,0.8323964376463104,175,16
GSM4138164,1,0.8544998275594902,155,16
GSM4138157,1,0.6877201194802887,147,16
GSM4138115,1,0.7122301581545205,138,16
GSM4138113,1,0.7280634114115505,133,16
GSM4138159,1,0.6840842033938701,132,16
GSM4138119,1,0.6089314119536329,109,16
GSM4138161,2,0.8448719442826157,71,16
GSM4138131,2,0.9170892625519018,55,16
GSM4138153,1,0.7121671856840752,53,16
GSM4138141,4,0.8345152601156389,52,16
GSM4138139,5,0.9694151508178581,44,16
GSM4138145,2,0.89550098658229,41,16
GSM4138131,4,0.8721386729550489,40,16
GSM4138111,4,0.7077055019038093,39,16
GSM4138123,2,0.8857824850767687,34,16
GSM4138111,2,0.9006361243289372,32,16
GSM4138143,2,0.851024588581835,32,16
GSM4138147,2,0.8600958259446456,29,16
GSM4138172,1,0.8742635108190436,29,16
GSM4138112,2,0.9277261643232915,27,16
GSM4138147,1,0.7064469349197797,26,16
GSM4138149,1,0.8195079534874182,25,16
GSM4138155,4,0.8424138666281793,25,16
GSM4138161,9,0.875783726366587,25,16
GSM4138141,2,0.9183675458395644,24,16
GSM4138171,1,0.9054783827598089,24,16
GSM4138110,2,0.9268166476531382,22,16
GSM4138170,1,0.8918273032656474,22,16
GSM4138160,2,0.9627380234869497,22,16
GSM4138129,2,0.9209486329742378,21,16
GSM4138143,5,0.9491913185294877,21,16
GSM4138113,2,0.952643962986313,21,16
GSM4138161,4,0.8836593092793197,21,16
GSM4138122,2,0.9657659181856452,20,16
GSM4138155,2,0.8918241314917157,20,16
GSM4138128,2,0.9657659181856452,20,16
GSM4138151,1,0.9515940720299555,19,16
GSM4138139,2,0.929307196983121,19,16
GSM4138111,5,0.9778320828186812,19,16
GSM4138123,4,0.9057724838423221,19,16
GSM4138130,2,0.9754510568881344,18,16
GSM4138131,9,0.951405695402047,18,16
GSM4138169,1,0.927572122785193,17,16
GSM4138156,2,0.9606114237187845,17,16
GSM4138134,2,0.9638068131405606,17,16
GSM4138162,2,0.9844611143723536,17,16
GSM4138131,5,0.9698296203761931,17,16
GSM4138163,2,0.985707629631537,17,16
GSM4138133,2,0.9764108518927004,16,16
GSM4138155,5,0.9406172165412503,16,16
GSM4138152,2,0.9592866854289103,16,16
GSM4138168,4,0.9583626765031676,16,16
GSM4138135,5,0.9827575232591389,15,16
GSM4138155,9,0.9542955658258034,15,16
GSM4138145,4,0.9475886478102277,15,16
GSM4138143,4,0.9583805112401539,15,16
