sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9375265302853202,1213,8
GSM4138156,1,0.8962845623652773,912,8
GSM4138126,1,0.9524984459421777,757,8
GSM4138116,1,0.9295774111559684,701,8
GSM4138140,1,0.9257737344992634,692,8
GSM4138142,1,0.9002363493779278,686,8
GSM4138132,1,0.9296274694721512,641,8
GSM4138136,1,0.9112063847134529,634,8
GSM4138110,1,0.918949879088445,625,8
GSM4138120,1,0.8622278369830793,591,8
GSM4138130,1,0.9188261994959755,584,8
GSM4138138,1,0.9054728130863178,573,8
GSM4138128,1,0.903928028039257,535,8
GSM4138122,1,0.903928028039257,535,8
GSM4138160,1,0.9236412351360601,481,8
GSM4138162,1,0.9145018391035543,467,8
GSM4138166,1,0.8848076657610547,458,8
GSM4138146,1,0.8913312494576806,455,8
GSM4138152,1,0.8904055571403878,447,8
GSM4138165,1,0.8949539722707532,433,8
GSM4138123,3,0.7056966901536563,422,8
GSM4138163,1,0.9220566445695577,415,8
GSM4138112,1,0.8784565288273578,349,8
GSM4138154,1,0.870017801971714,346,8
GSM4138114,1,0.8952898969794837,344,8
GSM4138124,1,0.9370433623226164,339,8
GSM4138167,1,0.8935792123325513,336,8
GSM4138125,7,0.7000642563861541,332,8
GSM4138135,3,0.7466090061792985,299,8
GSM4138141,1,0.8534085921421988,292,8
GSM4138118,1,0.9025207988684305,288,8
GSM4138144,1,0.8892252132518056,278,8
GSM4138158,1,0.9196855226314223,268,8
GSM4138135,5,0.7373910401237708,237,8
GSM4138145,1,0.8318953205630475,232,8
GSM4138137,3,0.798218449741139,228,8
GSM4138150,1,0.8997570528556955,188,8
GSM4138155,1,0.7830198655286797,184,8
GSM4138131,3,0.7657052548228008,179,8
GSM4138145,2,0.7004566877662045,179,8
GSM4138148,1,0.8521061316511702,169,8
GSM4138155,2,0.625158429494278,169,8
GSM4138117,1,0.7565186077638129,168,8
GSM4138135,1,0.8760816429168722,167,8
GSM4138137,5,0.7543199543957191,165,8
GSM4138139,1,0.8395107245811823,160,8
GSM4138127,1,0.8325987578470584,159,8
GSM4138164,1,0.8740532525534911,149,8
GSM4138137,1,0.86351942208051,144,8
GSM4138131,4,0.6553440377810731,141,8
GSM4138131,1,0.8629969982358728,139,8
GSM4138155,5,0.6968803528549797,139,8
GSM4138139,5,0.8023351654865333,139,8
GSM4138143,1,0.8195375659552298,134,8
GSM4138161,1,0.8364628750076347,128,8
GSM4138111,1,0.7573151191946219,128,8
GSM4138127,5,0.7751105703555827,111,8
GSM4138125,1,0.8740194371725551,109,8
GSM4138131,6,0.8808569845713285,109,8
GSM4138127,4,0.694609755813069,107,8
GSM4138161,6,0.8292133355754832,107,8
GSM4138131,5,0.7561235553096497,104,8
GSM4138139,3,0.7872554345444164,96,8
GSM4138143,2,0.7165353824123863,96,8
GSM4138141,2,0.713023639104498,95,8
GSM4138161,2,0.6487782330650107,94,8
GSM4138129,1,0.8752548058735793,92,8
GSM4138121,5,0.6982498348295687,91,8
GSM4138113,1,0.797215949100031,88,8
GSM4138141,4,0.6864874624166977,76,8
GSM4138115,2,0.7412897505103714,74,8
GSM4138133,4,0.6830011464829217,73,8
GSM4138141,6,0.8882469191880943,72,8
GSM4138137,7,0.7549502931024112,71,8
GSM4138123,4,0.6339999897295099,71,8
GSM4138111,4,0.6366291764582162,71,8
GSM4138133,1,0.8878702596954421,68,8
GSM4138139,7,0.7253198692609512,68,8
GSM4138133,3,0.7425318412898495,68,8
GSM4138155,7,0.6590969422899818,67,8
GSM4138117,3,0.7697666163826173,67,8
GSM4138137,4,0.744982579872684,66,8
GSM4138133,2,0.7634162621141619,66,8
GSM4138141,3,0.7946094248972597,64,8
GSM4138111,6,0.8934359830003882,64,8
GSM4138111,2,0.7175171168771153,64,8
GSM4138139,8,0.954392453358975,59,8
GSM4138143,4,0.7718475034697743,58,8
GSM4138131,2,0.7852492532829344,58,8
GSM4138139,2,0.823099057002914,54,8
GSM4138135,4,0.758695706842408,54,8
GSM4138159,1,0.9129118316654723,53,8
GSM4138161,5,0.7874038607482015,53,8
GSM4138139,4,0.7146595935133482,53,8
GSM4138157,1,0.894589192020375,52,8
GSM4138155,6,0.8268653204988696,51,8
GSM4138123,6,0.8975763485769659,48,8
GSM4138119,1,0.8392866204238005,47,8
GSM4138157,2,0.7206591386296191,47,8
GSM4138117,4,0.7521050418008633,46,8
GSM4138121,1,0.843838932733449,46,8
GSM4138143,6,0.8686542379614236,46,8
GSM4138145,6,0.9147704153933427,45,8
GSM4138159,2,0.7157781662283377,45,8
GSM4138161,4,0.7156846499879327,41,8
GSM4138123,2,0.6566371105784945,41,8
GSM4138129,7,0.8566354780274117,40,8
GSM4138123,5,0.8294051324384963,40,8
GSM4138155,4,0.7145675163363563,38,8
GSM4138125,3,0.8417560044161253,37,8
GSM4138123,1,0.8821741426919781,35,8
GSM4138129,3,0.887846199303265,35,8
GSM4138113,6,0.8770105097170787,34,8
GSM4138137,2,0.762451351535602,33,8
GSM4138129,5,0.8319020461597082,33,8
GSM4138135,2,0.7978440956072073,32,8
GSM4138145,5,0.8927881744270443,32,8
GSM4138143,8,0.9499099441330963,31,8
