sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9375265302853202,1213,4
GSM4138156,1,0.8898235532929372,919,4
GSM4138126,1,0.9524638586524139,758,4
GSM4138116,1,0.9194511038188075,703,4
GSM4138140,1,0.9181030810489229,700,4
GSM4138142,1,0.8939122300750916,689,4
GSM4138132,1,0.9245017598925419,643,4
GSM4138136,1,0.900254442022012,641,4
GSM4138110,1,0.9189053976740237,628,4
GSM4138120,1,0.8350058803258972,609,4
GSM4138130,1,0.9145429713993988,585,4
GSM4138138,1,0.8946940598911253,576,4
GSM4138123,2,0.6374608015596221,562,4
GSM4138122,1,0.8882989825751952,543,4
GSM4138128,1,0.8882989825751952,543,4
GSM4138135,2,0.6956905630594556,521,4
GSM4138160,1,0.9043595733831085,485,4
GSM4138162,1,0.8899451442375059,485,4
GSM4138137,2,0.7122106249424418,469,4
GSM4138166,1,0.8748052691542805,467,4
GSM4138146,1,0.8766444694029204,461,4
GSM4138152,1,0.861871870831414,461,4
GSM4138165,1,0.8800031964381653,437,4
GSM4138131,2,0.6865194434418933,436,4
GSM4138163,1,0.9087111349062196,424,4
GSM4138125,2,0.6781620077310064,383,4
GSM4138112,1,0.8692096204364403,354,4
GSM4138114,1,0.8727743280621546,352,4
GSM4138154,1,0.8554243030770464,352,4
GSM4138139,2,0.6689479468258397,349,4
GSM4138124,1,0.9287415601125042,341,4
GSM4138167,1,0.8926047298520585,340,4
GSM4138155,2,0.5747932083159533,319,4
GSM4138144,1,0.8395818442923761,298,4
GSM4138141,1,0.8683274332887482,294,4
GSM4138118,1,0.8707060076322368,292,4
GSM4138145,1,0.795396596243545,279,4
GSM4138158,1,0.8934536144496751,275,4
GSM4138133,2,0.6503142241578368,250,4
GSM4138141,2,0.6441906769873009,245,4
GSM4138135,4,0.7431930830339346,206,4
GSM4138143,2,0.6323006355725633,196,4
GSM4138150,1,0.8893628817520021,190,4
GSM4138155,1,0.7700529991813994,189,4
GSM4138111,2,0.604012101052005,179,4
GSM4138117,2,0.6768969940567736,178,4
GSM4138148,1,0.8433939758251854,177,4
GSM4138145,2,0.6623639036020814,172,4
GSM4138127,2,0.6820641103681071,165,4
GSM4138164,1,0.8498413236837918,155,4
GSM4138127,1,0.8740052546525878,148,4
GSM4138143,1,0.8119754737607391,147,4
GSM4138161,2,0.6091342648864404,147,4
GSM4138117,1,0.7924811537183419,145,4
GSM4138139,1,0.8512745766547406,142,4
GSM4138155,4,0.6862845367208752,137,4
GSM4138139,4,0.8084416438187683,137,4
GSM4138161,1,0.8066222726705019,137,4
GSM4138129,2,0.7180417336720439,133,4
GSM4138125,1,0.8597859015246782,130,4
GSM4138137,4,0.7802254672128748,129,4
GSM4138111,1,0.7719263449117347,127,4
GSM4138115,2,0.7005367547853906,122,4
GSM4138131,1,0.8473425991784402,117,4
GSM4138127,4,0.7735484817142165,117,4
GSM4138137,1,0.8816264909047027,114,4
GSM4138135,1,0.9020158123485298,114,4
GSM4138161,3,0.7961539325378617,113,4
GSM4138131,3,0.8805059006911912,111,4
GSM4138113,1,0.8020183909418108,92,4
GSM4138157,2,0.7065770601739423,91,4
GSM4138129,1,0.881235890066883,89,4
GSM4138131,4,0.7462460856584932,88,4
GSM4138121,4,0.7141143672061319,85,4
GSM4138159,2,0.6598074354866754,75,4
GSM4138141,3,0.8916367495065172,74,4
GSM4138111,3,0.7586753836429339,71,4
GSM4138119,2,0.5930030785628881,60,4
GSM4138121,2,0.6704998076722386,57,4
GSM4138155,3,0.822255839416768,52,4
GSM4138157,1,0.8641175229199973,51,4
GSM4138159,1,0.9247693220083734,50,4
GSM4138119,1,0.7652097301772163,50,4
GSM4138123,3,0.89082161286665,50,4
GSM4138143,3,0.8312257644588733,48,4
GSM4138113,2,0.7136410944873308,47,4
GSM4138133,1,0.93043632861976,46,4
GSM4138145,3,0.9157891509887158,46,4
GSM4138161,4,0.8245747160094892,46,4
GSM4138121,1,0.8405190953348887,43,4
GSM4138153,2,0.7057081177465747,43,4
GSM4138113,3,0.7799159025409726,38,4
GSM4138145,4,0.8938578333136451,37,4
GSM4138123,4,0.8386398489047179,32,4
GSM4138147,3,0.8610042948818039,32,4
GSM4138127,3,0.9002007116477044,32,4
GSM4138149,2,0.780801232618827,28,4
GSM4138115,1,0.9339541698481095,28,4
GSM4138129,4,0.8503529347465156,27,4
GSM4138123,1,0.9321866434337187,27,4
GSM4138112,3,0.9480145225252716,25,4
GSM4138129,3,0.9522192501682015,25,4
GSM4138160,3,0.9637168406872293,23,4
GSM4138139,3,0.9353229218665795,23,4
GSM4138133,3,0.968913729778171,22,4
GSM4138110,3,0.9492793865854678,21,4
GSM4138170,2,0.9310118739481323,20,4
GSM4138128,3,0.9671572886913489,20,4
GSM4138115,3,0.9465956413034108,20,4
GSM4138168,3,0.9011449212070114,20,4
GSM4138122,3,0.9671572886913489,20,4
GSM4138141,4,0.919475788810371,19,4
GSM4138153,1,0.9379991373692309,19,4
GSM4138147,2,0.8350821125764198,19,4
GSM4138171,2,0.9337810089115642,18,4
GSM4138135,3,0.9478940622923178,18,4
GSM4138172,2,0.8832833746836937,18,4
GSM4138157,3,0.9372135155166408,17,4
GSM4138162,3,0.9844611143723536,17,4
GSM4138157,4,0.9590931618417233,17,4
GSM4138130,3,0.9655214820192857,17,4
GSM4138163,3,0.9903020421816136,16,4
GSM4138172,1,0.9159979071124504,15,4
GSM4138134,3,0.975264804294986,15,4
GSM4138121,3,0.8925741955797982,15,4
GSM4138151,3,0.9660966498243028,15,4
