sample,cluster,ROGUE,n_cells,K
GSM4138126,4,0.9722689775917617,433,25
GSM4138120,4,0.8834681774763109,411,25
GSM4138131,1,0.7230162816732881,406,25
GSM4138156,3,0.8726704112813414,405,25
GSM4138134,4,0.9504139573402267,385,25
GSM4138134,3,0.9272774476156569,353,25
GSM4138140,4,0.9534646102380454,294,25
GSM4138116,3,0.9307352017105054,283,25
GSM4138142,4,0.9332814506433312,276,25
GSM4138163,4,0.9385997300044412,271,25
GSM4138135,5,0.7209375324808861,270,25
GSM4138123,2,0.6941123290072522,265,25
GSM4138152,4,0.8852340583697834,257,25
GSM4138162,4,0.9341373622462956,253,25
GSM4138116,2,0.8989300863147625,235,25
GSM4138165,3,0.855830964060315,227,25
GSM4138145,2,0.7019191011696948,224,25
GSM4138134,2,0.9349086456790519,222,25
GSM4138110,4,0.9420812653514323,214,25
GSM4138122,3,0.8759015234111432,212,25
GSM4138128,3,0.8759015234111432,212,25
GSM4138160,3,0.8817439275612701,203,25
GSM4138154,4,0.8978223743778484,203,25
GSM4138141,4,0.7985692067540573,201,25
GSM4138118,4,0.9016981032164966,199,25
GSM4138138,4,0.9474555095416263,198,25
GSM4138155,2,0.6352558633840457,196,25
GSM4138132,4,0.9546680077133676,196,25
GSM4138130,4,0.9069717841356839,195,25
GSM4138155,5,0.6535863677628021,194,25
GSM4138130,3,0.8994231696514504,193,25
GSM4138110,3,0.8923679828251215,191,25
GSM4138135,2,0.7676800017756171,189,25
GSM4138156,4,0.9466303523164035,188,25
GSM4138122,4,0.9186370317901317,186,25
GSM4138128,4,0.9186370317901317,186,25
GSM4138136,3,0.8785568140186515,185,25
GSM4138134,6,0.9512439370239175,182,25
GSM4138136,4,0.9520758786426149,182,25
GSM4138112,3,0.844180090058259,180,25
GSM4138146,3,0.8405855394645685,178,25
GSM4138125,3,0.6976114961563507,174,25
GSM4138166,4,0.9413309481255893,173,25
GSM4138138,3,0.8778478351928727,170,25
GSM4138136,2,0.9318231194067483,165,25
GSM4138110,2,0.9460082514395426,164,25
GSM4138140,3,0.8894826624595888,162,25
GSM4138137,1,0.7674380428147611,162,25
GSM4138167,3,0.8746664124354299,161,25
GSM4138137,5,0.7492203311513628,158,25
GSM4138142,3,0.8797547615243777,158,25
GSM4138156,1,0.8989465927414095,157,25
GSM4138156,2,0.898889458929905,154,25
GSM4138126,3,0.9113153725938781,153,25
GSM4138139,1,0.7138376276494705,151,25
GSM4138124,3,0.9149753255245106,150,25
GSM4138132,3,0.9244476794377979,148,25
GSM4138125,2,0.6862386517130394,147,25
GSM4138114,3,0.8447411419769326,146,25
GSM4138155,3,0.6074969375654069,143,25
GSM4138135,1,0.7368182319764407,141,25
GSM4138160,2,0.9255879639464264,138,25
GSM4138166,3,0.8400782546390606,138,25
GSM4138132,1,0.960854384477662,138,25
GSM4138138,2,0.9216641877415057,134,25
GSM4138114,4,0.9579280444810008,134,25
GSM4138139,5,0.8045819769562429,132,25
GSM4138123,1,0.6866425974655217,130,25
