sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9350232638727825,682,29
GSM4138156,1,0.8829425515198659,653,29
GSM4138126,1,0.9504686433760765,555,29
GSM4138116,1,0.925531821538055,495,29
GSM4138140,1,0.8991419504249493,455,29
GSM4138142,1,0.8927400941239253,435,29
GSM4138110,1,0.9129845303550747,433,29
GSM4138130,1,0.9183440671140775,429,29
GSM4138128,1,0.8844580913585578,391,29
GSM4138122,1,0.8844580913585578,391,29
GSM4138162,1,0.8857503966485659,380,29
GSM4138120,1,0.8222310637629133,374,29
GSM4138136,1,0.8877307121194788,372,29
GSM4138160,1,0.8953061733358568,369,29
GSM4138152,1,0.8592281453316208,357,29
GSM4138132,1,0.9141366496805441,347,29
GSM4138138,1,0.8874781240030879,331,29
GSM4138163,1,0.902873234980207,327,29
GSM4138165,1,0.877268884173106,326,29
GSM4138146,1,0.8644917630589364,318,29
GSM4138125,1,0.6850797907746615,294,29
GSM4138166,1,0.8729580548525517,284,29
GSM4138135,3,0.6666134046528092,274,29
GSM4138114,1,0.8622381172769755,271,29
GSM4138124,1,0.9276478932225212,263,29
GSM4138112,1,0.8654232111656168,260,29
GSM4138123,1,0.6533278054553324,257,29
GSM4138167,1,0.8827543955481468,254,29
GSM4138141,1,0.7747664669890817,251,29
GSM4138135,2,0.6720134652585014,251,29
GSM4138154,1,0.8217314122867725,248,29
GSM4138137,3,0.7287897477945162,229,29
GSM4138155,1,0.5940558466297303,225,29
GSM4138139,1,0.7497122136621914,214,29
GSM4138134,2,0.9430232102065629,214,29
GSM4138155,2,0.5598336806659052,213,29
GSM4138131,1,0.7366976804287207,205,29
GSM4138145,3,0.6893243088132208,201,29
GSM4138118,1,0.8516444643666954,201,29
GSM4138145,1,0.761875880454126,199,29
GSM4138144,1,0.8309959295135185,198,29
GSM4138117,1,0.689924023476691,192,29
GSM4138123,3,0.6643994604421248,184,29
GSM4138137,2,0.7303306680902305,174,29
GSM4138116,2,0.9163320663026515,173,29
GSM4138141,3,0.6942533481697483,170,29
GSM4138131,2,0.6905155053944179,169,29
GSM4138135,1,0.782829598025244,169,29
GSM4138143,1,0.6849513643455595,167,29
GSM4138158,1,0.9024095397488161,164,29
GSM4138139,3,0.6569016923475869,161,29
GSM4138137,1,0.7734540769510507,160,29
GSM4138111,1,0.7123007259179923,156,29
GSM4138131,3,0.6679641483857288,149,29
GSM4138134,3,0.9542458660519998,148,29
GSM4138161,1,0.6595748562290851,147,29
GSM4138123,2,0.6809839463387406,139,29
GSM4138156,2,0.9051231489979525,137,29
GSM4138127,2,0.7726766446455879,137,29
GSM4138148,1,0.8217842544291255,134,29
GSM4138132,2,0.9644787264011774,131,29
GSM4138120,8,0.8860586939738465,128,29
GSM4138150,1,0.8719265361962356,128,29
GSM4138164,1,0.8491243707083458,128,29
GSM4138139,2,0.6920499334057572,127,29
GSM4138125,3,0.7196109564968203,124,29
GSM4138142,2,0.9297108401001305,115,29
GSM4138140,2,0.9331778564102375,114,29
GSM4138110,2,0.9596258267547632,113,29
GSM4138161,3,0.654892533382627,113,29
GSM4138155,3,0.6314652128419752,110,29
GSM4138136,2,0.9468720107023493,109,29
GSM4138129,1,0.7879487998225454,108,29
GSM4138127,1,0.7532087364418641,103,29
GSM4138121,2,0.6388248172930955,101,29
GSM4138126,2,0.9690638240376002,98,29
GSM4138136,3,0.9502104652078364,98,29
