sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9211610888579823,696,35
GSM4138156,1,0.8751462822106749,627,35
GSM4138120,1,0.8298787337044489,533,35
GSM4138126,1,0.9464155807612823,529,35
GSM4138116,1,0.9135518907294609,500,35
GSM4138142,1,0.8932816906379879,488,35
GSM4138140,1,0.9025143118577791,481,35
GSM4138110,1,0.9007005901797236,452,35
GSM4138122,1,0.8835946358214598,442,35
GSM4138128,1,0.8835946358214598,442,35
GSM4138130,1,0.8985694079492341,432,35
GSM4138136,1,0.8896990908240879,415,35
GSM4138162,1,0.8751731211310563,401,35
GSM4138152,1,0.8437777502054982,396,35
GSM4138160,1,0.8535432792342998,394,35
GSM4138131,1,0.6951764413187624,383,35
GSM4138146,1,0.8634248872795878,375,35
GSM4138138,1,0.8852854341001035,369,35
GSM4138141,1,0.7109130259270697,367,35
GSM4138132,1,0.9144368969374298,367,35
GSM4138163,1,0.8916436384783384,360,35
GSM4138166,1,0.8648577356043671,352,35
GSM4138165,1,0.8630918725674361,317,35
GSM4138112,1,0.8330459463243023,307,35
GSM4138154,1,0.8085066255077528,300,35
GSM4138123,1,0.6681429654797182,297,35
GSM4138145,1,0.7382160571188574,294,35
GSM4138155,1,0.6232528311676653,285,35
GSM4138114,1,0.8583689051113306,285,35
GSM4138124,1,0.9250550504394479,263,35
GSM4138144,1,0.8326605686411161,242,35
GSM4138143,1,0.6933791552114037,239,35
GSM4138118,1,0.8558999607935154,236,35
GSM4138167,1,0.8811001305462268,235,35
GSM4138161,1,0.6779070787816426,226,35
GSM4138134,5,0.953691247483612,223,35
GSM4138139,1,0.7081997458640408,207,35
GSM4138125,1,0.7214401073457604,197,35
GSM4138117,1,0.6819830090503634,192,35
GSM4138111,1,0.7109942518115631,191,35
GSM4138135,1,0.7298365015457076,188,35
GSM4138158,1,0.882950380900868,178,35
GSM4138135,15,0.7291644227750735,173,35
GSM4138156,5,0.9183268449231039,167,35
GSM4138137,4,0.8375604064681648,165,35
GSM4138135,5,0.792838442737314,164,35
GSM4138137,1,0.7687525043582749,162,35
GSM4138134,2,0.9551972606756928,156,35
GSM4138150,1,0.8647530990556405,155,35
GSM4138148,1,0.823850528264616,147,35
GSM4138125,6,0.7092060422319423,143,35
GSM4138132,5,0.9693221900856419,133,35
GSM4138137,5,0.7978620754972292,132,35
GSM4138164,1,0.848214550703115,128,35
GSM4138127,1,0.7429361377927983,127,35
GSM4138133,1,0.745416923674443,118,35
GSM4138134,3,0.9619679280730802,114,35
GSM4138127,11,0.7917334584015412,111,35
GSM4138113,1,0.7422437850290621,106,35
GSM4138138,5,0.9530193452698091,103,35
GSM4138155,11,0.6793909874978522,101,35
GSM4138129,1,0.7729165068626995,97,35
GSM4138123,5,0.6820161674132719,96,35
GSM4138135,4,0.8150041918876398,90,35
GSM4138136,2,0.9603878232026025,90,35
GSM4138133,5,0.7890740913933141,84,35
GSM4138137,11,0.8077584792255654,83,35
GSM4138123,2,0.7018681944824594,82,35
GSM4138110,2,0.9617578442513992,81,35
GSM4138155,18,0.7015082090885326,78,35
GSM4138140,2,0.9774373220904267,77,35
GSM4138142,5,0.955075082545801,76,35
GSM4138131,5,0.7798335055094776,73,35
GSM4138140,5,0.9550572177170219,73,35
GSM4138126,3,0.971028412394408,73,35
GSM4138141,5,0.7621081926919173,73,35
GSM4138139,15,0.8303229654758304,73,35
GSM4138156,2,0.9295582718286448,73,35
GSM4138126,5,0.9915872380323686,72,35
GSM4138135,11,0.8110040694153021,71,35
GSM4138130,5,0.9447617703269335,70,35
GSM4138139,11,0.8076237981672431,70,35
GSM4138126,2,0.9687639047683376,69,35
GSM4138136,5,0.9719392506886734,68,35
GSM4138145,18,0.7351548790735969,68,35
GSM4138161,18,0.7224691721109188,68,35
GSM4138116,5,0.9611463753565354,66,35
GSM4138116,2,0.9752064812485743,66,35
GSM4138157,1,0.7994712099770811,64,35
GSM4138132,3,0.9791616559087873,62,35
GSM4138155,15,0.6950234165409999,62,35
GSM4138132,2,0.9798221090034688,62,35
GSM4138138,2,0.9708796402268614,61,35
GSM4138116,3,0.9593450801043105,61,35
GSM4138142,2,0.9575138061121544,60,35
GSM4138156,3,0.9447405392967857,59,35
GSM4138165,5,0.9382329580572335,59,35
GSM4138130,2,0.9457062497399528,58,35
GSM4138121,11,0.7391772930836815,57,35
GSM4138131,4,0.7622319448478962,57,35
GSM4138111,2,0.72432297007314,56,35
GSM4138140,3,0.9617248424322076,56,35
GSM4138110,5,0.9902950839566956,53,35
GSM4138145,15,0.8566345632059877,53,35
GSM4138159,1,0.7493873319020081,51,35
GSM4138141,2,0.7766272485365489,50,35
GSM4138128,3,0.9530370272780763,50,35
GSM4138122,3,0.9530370272780763,50,35
