sample,cluster,ROGUE,n_cells,K
GSM4138116,1,0.94640205574479,677,20
GSM4138156,1,0.9636642903730156,613,20
GSM4138134,1,0.9869040653783135,604,20
GSM4138126,1,0.9854728133770931,561,20
GSM4138123,4,0.6905541446373064,422,20
GSM4138120,2,0.8543605212493257,388,20
GSM4138160,1,0.9724934874874545,353,20
GSM4138134,2,0.9467185528295683,346,20
GSM4138142,1,0.9751205110663594,345,20
GSM4138135,4,0.7446358704401994,319,20
GSM4138110,1,0.9808890848319627,317,20
GSM4138140,2,0.9108686442688616,297,20
GSM4138132,2,0.9271352956286886,291,20
GSM4138138,1,0.9863599836127779,289,20
GSM4138136,1,0.9749740255129646,287,20
GSM4138125,9,0.6986987213603217,286,20
GSM4138140,1,0.9845431522476421,285,20
GSM4138137,4,0.7896209098848326,266,20
GSM4138134,3,0.9728554833763279,264,20
GSM4138146,3,0.9521691380993482,252,20
GSM4138132,1,0.991253121941168,235,20
GSM4138165,1,0.9767236355329278,229,20
GSM4138122,2,0.884812916619351,227,20
GSM4138128,2,0.884812916619351,227,20
GSM4138162,2,0.9002132444517872,222,20
GSM4138156,3,0.9577517753810016,220,20
GSM4138152,2,0.8749580259657754,217,20
GSM4138130,1,0.9808385158380911,216,20
GSM4138130,3,0.9677496161340523,213,20
GSM4138135,5,0.7446336537357685,207,20
GSM4138142,2,0.917344149075784,206,20
GSM4138163,2,0.9047012013945729,203,20
GSM4138128,3,0.978381683573897,200,20
GSM4138122,3,0.978381683573897,200,20
GSM4138110,2,0.9123874435070074,199,20
GSM4138120,1,0.942843631562333,190,20
GSM4138154,1,0.9648810494274419,189,20
GSM4138163,1,0.9772727900342312,188,20
GSM4138136,3,0.9648257943918037,186,20
GSM4138118,2,0.8805433558755551,185,20
GSM4138124,1,0.9795981089825907,183,20
GSM4138162,1,0.9793945887837049,176,20
GSM4138158,1,0.9841531533620815,174,20
GSM4138136,2,0.8942881172434342,168,20
GSM4138131,10,0.7693517167644278,166,20
GSM4138114,1,0.976842402925276,165,20
GSM4138167,2,0.866252817349021,164,20
GSM4138166,1,0.9831459147147317,164,20
GSM4138166,2,0.8874132072206035,160,20
GSM4138141,2,0.7982588871041745,159,20
GSM4138138,3,0.9616052005339193,157,20
GSM4138130,2,0.9159737770327153,154,20
GSM4138112,1,0.9744297761990752,153,20
GSM4138126,2,0.9334962541225976,148,20
GSM4138145,2,0.8070209733141174,146,20
GSM4138155,5,0.6834221844915938,145,20
GSM4138166,3,0.9497182889481405,143,20
GSM4138142,3,0.9725866740850654,138,20
GSM4138152,1,0.9656639643205123,136,20
GSM4138146,1,0.9768547057988395,133,20
GSM4138165,3,0.9392317275851253,132,20
GSM4138112,3,0.9463818967047463,132,20
GSM4138145,1,0.8600288975179863,132,20
GSM4138143,2,0.7055595496853077,129,20
GSM4138138,2,0.9000185227003219,129,20
GSM4138155,1,0.8325602365819185,128,20
GSM4138154,2,0.8564806957300588,128,20
GSM4138139,5,0.8140199376212971,123,20
GSM4138141,1,0.9412613906128414,121,20
GSM4138122,1,0.98914258694849,119,20
GSM4138128,1,0.98914258694849,119,20
GSM4138144,2,0.83299363876644,118,20
GSM4138140,3,0.9540489751855232,116,20
GSM4138132,3,0.974669325374043,116,20
GSM4138131,4,0.7912903628235429,116,20
GSM4138127,1,0.9090595968414824,115,20
GSM4138117,1,0.8353187567498864,114,20
GSM4138110,3,0.9662143863682576,113,20
GSM4138155,2,0.7003957764474695,113,20
GSM4138161,8,0.799457622916289,111,20
GSM4138167,1,0.9863936086645857,111,20
GSM4138152,3,0.9259931033555523,108,20
GSM4138131,8,0.8751870114387335,108,20
GSM4138114,2,0.8758058252166641,108,20
GSM4138137,5,0.789493838859087,105,20
GSM4138161,2,0.7428615660321032,101,20
GSM4138118,1,0.9607526928857557,99,20
GSM4138144,1,0.9802081035392727,97,20
GSM4138145,7,0.7540289003778138,96,20
GSM4138139,2,0.8135100801400693,96,20
GSM4138127,6,0.6860414562173609,95,20
GSM4138139,4,0.7736224985199947,94,20
GSM4138135,2,0.8580462383207765,88,20
GSM4138127,5,0.8238780249012029,86,20
GSM4138162,3,0.9560514502866712,86,20
GSM4138121,5,0.7139340616729579,85,20
GSM4138156,2,0.9044180975443601,84,20
GSM4138160,2,0.8933667168357968,83,20
GSM4138111,2,0.7745426503876899,83,20
GSM4138144,3,0.9637395279919089,82,20
GSM4138150,2,0.9069606956719877,79,20
GSM4138158,2,0.9063192801776188,79,20
GSM4138148,1,0.9861902834622891,79,20
GSM4138114,3,0.953843477712395,78,20
GSM4138125,2,0.7997232858458061,78,20
GSM4138137,1,0.8935456038971549,77,20
GSM4138124,3,0.9508664893937501,77,20
GSM4138165,2,0.8657159617302816,76,20
GSM4138133,4,0.7555868914461691,76,20
GSM4138124,2,0.9188730929336517,76,20
GSM4138129,2,0.8145219446998226,75,20
