sample,cluster,ROGUE,n_cells,K
GSM4138134,3,0.9322299576324873,669,33
GSM4138156,3,0.9022822175095786,594,33
GSM4138120,2,0.8273061885138008,460,33
GSM4138126,3,0.9649549930342913,447,33
GSM4138123,2,0.6558079497013585,432,33
GSM4138132,3,0.937380873136527,414,33
GSM4138145,2,0.6937843891713816,401,33
GSM4138155,2,0.5670355525626845,401,33
GSM4138131,2,0.6743329234305665,393,33
GSM4138134,2,0.9296952190719237,390,33
GSM4138130,3,0.9022959120043059,373,33
GSM4138152,2,0.8517828529819569,366,33
GSM4138141,2,0.6832255017652173,357,33
GSM4138116,3,0.948264191815897,331,33
GSM4138125,2,0.6856493168173349,331,33
GSM4138140,3,0.9288546458337653,330,33
GSM4138128,2,0.8773012096840584,330,33
GSM4138122,2,0.8773012096840584,330,33
GSM4138135,3,0.7164455680943224,319,33
GSM4138110,2,0.8949310043948332,317,33
GSM4138142,3,0.9111564697493604,306,33
GSM4138136,2,0.8939210352400672,305,33
GSM4138142,2,0.8826162884524053,298,33
GSM4138162,2,0.8795777878263964,291,33
GSM4138116,2,0.9003923600226754,290,33
GSM4138140,2,0.9007527492023694,290,33
GSM4138154,2,0.810158817159535,288,33
GSM4138161,2,0.6047493652175687,288,33
GSM4138165,3,0.9051474447572776,287,33
GSM4138139,2,0.6614386155941645,283,33
GSM4138137,3,0.7471989309010871,275,33
GSM4138135,2,0.6759894016593555,275,33
GSM4138156,2,0.8688305515711712,270,33
GSM4138163,2,0.8948808269272922,261,33
GSM4138138,2,0.8799260369624182,259,33
GSM4138160,2,0.8873446309630711,255,33
GSM4138138,3,0.9130860884263253,252,33
GSM4138136,3,0.933639833390642,251,33
GSM4138137,2,0.7278307766717189,246,33
GSM4138110,3,0.9268181326410679,239,33
GSM4138126,2,0.9325729147816008,233,33
GSM4138131,3,0.6879556883929139,228,33
GSM4138166,3,0.9062585928009429,226,33
GSM4138118,2,0.8558302976605472,225,33
GSM4138146,2,0.8587794215801837,224,33
GSM4138111,2,0.6864114421875075,221,33
GSM4138112,3,0.8485906023869173,211,33
GSM4138160,3,0.8561708980595957,210,33
GSM4138146,3,0.8975615892472295,208,33
GSM4138144,2,0.8306706891149429,208,33
GSM4138166,2,0.8572939687453598,207,33
GSM4138127,2,0.7101095200204608,206,33
GSM4138167,3,0.9402146160808157,201,33
GSM4138143,2,0.6615946835515443,197,33
GSM4138122,3,0.9240805098634968,185,33
GSM4138128,3,0.9240805098634968,185,33
GSM4138117,2,0.695498660789726,181,33
GSM4138114,3,0.8807227283854255,175,33
GSM4138162,3,0.887688686247237,167,33
GSM4138124,3,0.9491314303238773,166,33
GSM4138141,3,0.7435813441349809,165,33
GSM4138130,2,0.9223558238233464,163,33
GSM4138155,3,0.597261127665307,159,33
GSM4138114,2,0.8606905826619481,157,33
GSM4138135,1,0.689230763620482,149,33
GSM4138132,2,0.926215943116772,145,33
GSM4138112,2,0.8476883087036232,143,33
GSM4138139,1,0.7350100019265234,141,33
GSM4138134,1,0.9663211368296573,140,33
GSM4138133,3,0.7272173850536124,140,33
GSM4138129,2,0.7172178598774247,138,33
GSM4138158,2,0.8869825214537949,137,33
GSM4138163,3,0.899355306778014,136,33
GSM4138124,2,0.9188077258501981,136,33
GSM4138165,2,0.8460328189714357,128,33
GSM4138139,3,0.7347114363779345,127,33
GSM4138143,3,0.6925340608927557,124,33
GSM4138120,3,0.914424594716711,122,33
GSM4138137,1,0.7436108143810314,121,33
GSM4138121,2,0.6060892525515479,121,33
GSM4138117,3,0.7190792549769434,109,33
GSM4138127,3,0.7545447947299045,107,33
GSM4138158,3,0.948993565460089,104,33
GSM4138167,2,0.8730825360482272,103,33
GSM4138125,3,0.7387800622105218,103,33
GSM4138150,2,0.8820134869456243,101,33
GSM4138119,2,0.6309433791565482,101,33
GSM4138164,3,0.8874655403253571,97,33
GSM4138127,1,0.7382477946322175,94,33
