NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CD38	51	8.504496072418988E-4	0.03403709	No	
row_1	TLR4	1194	-5.523164145415649E-5	-0.19281855	No	
row_2	BST1	1277	-6.061283784219995E-5	-0.20615715	No	
row_3	IL2	1458	-7.319400901906192E-5	-0.23855478	No	
row_4	IRS2	1705	-8.902418630896136E-5	-0.2834049	No	
row_5	TNFRSF4	2164	-1.2141068145865574E-4	-0.36921546	No	
row_6	TNFSF13B	2457	-1.4519547403324395E-4	-0.42039347	No	
row_7	CDKN1A	2585	-1.566266146255657E-4	-0.4377836	No	
row_8	EPHB2	2760	-1.736373087624088E-4	-0.46374252	No	
row_9	MEF2C	2788	-1.7669984663370997E-4	-0.4599704	No	
row_10	PELI1	3228	-2.266831143060699E-4	-0.5364756	No	
row_11	CLCF1	4120	-3.8381616468541324E-4	-0.6957237	No	
row_12	TNFSF13	4361	-4.844540962949395E-4	-0.7187704	Yes	
row_13	BCL6	4462	-5.404524272307754E-4	-0.71073705	Yes	
row_14	TFRC	4477	-5.500002880580723E-4	-0.684906	Yes	
row_15	GPR183	4528	-5.80542313400656E-4	-0.66472614	Yes	
row_16	VAV3	4549	-5.878019728697836E-4	-0.63813317	Yes	
row_17	NFATC2	4605	-6.393039948306978E-4	-0.6158985	Yes	
row_18	IL7	4607	-6.406304310075939E-4	-0.5827317	Yes	
row_19	BCL2	4695	-7.518716738559306E-4	-0.5610712	Yes	
row_20	BTK	4720	-7.885218365117908E-4	-0.5248282	Yes	
row_21	NCKAP1L	4796	-9.087938815355301E-4	-0.49258018	Yes	
row_22	SASH3	4859	-0.0010785622289404273	-0.4488744	Yes	
row_23	PTPRC	4874	-0.0011121099814772606	-0.3937653	Yes	
row_24	CARD11	4887	-0.001165006891824305	-0.33549863	Yes	
row_25	FCRL3	4913	-0.0012882320443168283	-0.27342886	Yes	
row_26	CD40	4965	-0.001630360260605812	-0.19876926	Yes	
row_27	TNFRSF13C	4983	-0.0019276642706245184	-0.1017846	Yes	
row_28	CD74	4987	-0.002012094482779503	0.0024140298	Yes	
