NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	KANK1	162	1.29212872707285E-4	-0.031231726	No	
row_1	CDKL5	172	1.1320084013277665E-4	-0.0312424	No	
row_2	IGF1	193	7.712194201303646E-5	-0.034103263	No	
row_3	PSD2	214	6.268757715588436E-5	-0.037198894	No	
row_4	GPR4	357	8.293380233226344E-6	-0.06628211	No	
row_5	SYNPO2L	508	-6.367164132825565E-6	-0.09704275	No	
row_6	RELN	974	-4.1102746763499454E-5	-0.19205324	No	
row_7	NTRK1	1107	-4.980810626875609E-5	-0.21840362	No	
row_8	CHN1	1140	-5.1983770390506834E-5	-0.22414248	No	
row_9	APOA1	1236	-5.783918822999112E-5	-0.24274907	No	
row_10	ADCYAP1R1	1266	-5.983238952467218E-5	-0.247743	No	
row_11	FBP1	1327	-6.408301851479337E-5	-0.25904638	No	
row_12	RHOD	1519	-7.758935680612922E-5	-0.2970848	No	
row_13	MET	1545	-7.961683149915189E-5	-0.3009339	No	
row_14	ARHGEF15	1641	-8.5227977251634E-5	-0.31909502	No	
row_15	DLC1	1689	-8.804068784229457E-5	-0.32733387	No	
row_16	TEK	1693	-8.808264828985557E-5	-0.3265185	No	
row_17	TGFB2	1744	-9.226948895957321E-5	-0.33530584	No	
row_18	RASGEF1A	1771	-9.412831423105672E-5	-0.33912465	No	
row_19	RASA4B	1779	-9.479432628722861E-5	-0.3390232	No	
row_20	FGD5	1844	-9.867788321571425E-5	-0.35058695	No	
row_21	CXCL13	1889	-1.0162660328205675E-4	-0.35798752	No	
row_22	FGF10	1914	-1.0315397230442613E-4	-0.36124802	No	
row_23	ARHGEF25	1920	-1.0338134597986937E-4	-0.36059538	No	
row_24	PREX2	1934	-1.0476642637513578E-4	-0.36156628	No	
row_25	ARHGAP18	1948	-1.0550834849709645E-4	-0.3625251	No	
row_26	ARHGAP29	1950	-1.0583096445770934E-4	-0.36100957	No	
row_27	CCL19	2040	-1.1224747868254781E-4	-0.37749663	No	
row_28	CGNL1	2084	-1.1455347703304142E-4	-0.3844812	No	
row_29	ARHGEF40	2112	-1.1689971870509908E-4	-0.3881354	No	
row_30	SPRY4	2131	-1.1921324039576575E-4	-0.38990015	No	
row_31	PLEKHG4B	2138	-1.1963914585066959E-4	-0.38918883	No	
row_32	ITSN1	2346	-1.3599279918707907E-4	-0.42956954	No	
row_33	GPR55	2364	-1.3708611368201673E-4	-0.4308378	No	
row_34	RASIP1	2373	-1.3802549801766872E-4	-0.43023896	No	
row_35	RHOU	2385	-1.3927948020864278E-4	-0.430237	No	
row_36	ARHGAP11B	2388	-1.3942955411039293E-4	-0.42838076	No	
row_37	EPS8L1	2391	-1.3949981075711548E-4	-0.42652336	No	
row_38	ARHGEF17	2410	-1.4131880016066134E-4	-0.42792854	No	
row_39	KALRN	2449	-1.4466699212789536E-4	-0.43339452	No	
row_40	ARHGEF28	2459	-1.4523250865750015E-4	-0.4328842	No	
row_41	ABL2	2495	-1.4877092326059937E-4	-0.43766612	No	
row_42	TIAM1	2507	-1.497522316640243E-4	-0.43749383	No	
row_43	APOE	2533	-1.5222675574477762E-4	-0.44016194	No	
row_44	SRGAP3	2679	-1.6633872292004526E-4	-0.4672919	No	
row_45	RASGRF2	2737	-1.7114267393480986E-4	-0.4762367	No	
row_46	EPHB2	2760	-1.736373087624088E-4	-0.47793928	No	
row_47	KIF14	2794	-1.774300471879542E-4	-0.48184356	No	
