NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	XBP1	8	0.002911639166995883	0.30738476	Yes	
row_1	BMP6	18	0.0021158005110919476	0.5301114	Yes	
row_2	GIPR	137	2.0282466721255332E-4	0.52791244	Yes	
row_3	INSR	155	1.4540378469973803E-4	0.53992546	Yes	
row_4	IGF1	193	7.712194201303646E-5	0.5406712	Yes	
row_5	CCDC39	404	1.0759642918856116E-6	0.49856585	No	
row_6	IL6R	981	-4.1380506445420906E-5	0.38715512	No	
row_7	ALDH1A2	1529	-7.830101094441488E-5	0.28549284	No	
row_8	MET	1545	-7.961683149915189E-5	0.29092637	No	
row_9	FGF10	1914	-1.0315397230442613E-4	0.2278887	No	
row_10	INSM1	2003	-1.0952750744763762E-4	0.22182015	No	
row_11	PROX1	2008	-1.0989314614562318E-4	0.23267819	No	
row_12	CDH2	2133	-1.1925578291993588E-4	0.2204044	No	
row_13	MEIS2	2167	-1.2170789705123752E-4	0.22668596	No	
row_14	FOXF1	2427	-1.427744427928701E-4	0.1897669	No	
row_15	BMP4	2573	-1.5533868281636387E-4	0.17710039	No	
row_16	NR5A2	2743	-1.72018728335388E-4	0.16137893	No	
row_17	WNT5A	2856	-1.842756028054282E-4	0.1584178	No	
row_18	GDF11	3082	-2.113005321007222E-4	0.13560651	No	
row_19	GATA6	3156	-2.1981589088682085E-4	0.14425781	No	
row_20	DLL1	3316	-2.3898636572994292E-4	0.13765365	No	
row_21	WLS	3679	-2.899311075452715E-4	0.095643684	No	
row_22	HES1	3749	-3.0171882826834917E-4	0.11379099	No	
row_23	SOX4	3800	-3.1083004432730377E-4	0.13672507	No	
row_24	IL6	4275	-4.446546081453562E-4	0.0886178	No	
row_25	RFX3	4458	-5.346423713490367E-4	0.10876562	No	
