NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	LIME1	153	1.5685649123042822E-4	-0.01953306	No	
row_1	JPH3	237	4.427480234880932E-5	-0.03307349	No	
row_2	F2RL3	452	-2.461628810124239E-6	-0.076041095	No	
row_3	CXCL11	575	-1.1530660231073853E-5	-0.09980619	No	
row_4	RYR2	591	-1.3199078239267692E-5	-0.10187836	No	
row_5	CASQ1	725	-2.3289858290809207E-5	-0.12701303	No	
row_6	PLN	759	-2.501136259525083E-5	-0.13186224	No	
row_7	HRC	812	-2.934041367552709E-5	-0.14022985	No	
row_8	CASQ2	1070	-4.7238278057193384E-5	-0.18863718	No	
row_9	CEMIP	1074	-4.767606151290238E-5	-0.18580325	No	
row_10	JPH4	1094	-4.893611912848428E-5	-0.18610424	No	
row_11	CXCL10	1144	-5.234425771050155E-5	-0.1922078	No	
row_12	JPH2	1145	-5.235416392679326E-5	-0.1884316	No	
row_13	CACNA1C	1315	-6.325884169200435E-5	-0.21794146	No	
row_14	ATP1A2	1390	-6.824127194704488E-5	-0.22793873	No	
row_15	CXCL9	1433	-7.12488908902742E-5	-0.23126744	No	
row_16	HAP1	1749	-9.252341988030821E-5	-0.288102	No	
row_17	AKAP6	1782	-9.512394171906635E-5	-0.28769252	No	
row_18	APLNR	1875	-1.0064169327961281E-4	-0.29898185	No	
row_19	ANK2	1979	-1.076314874808304E-4	-0.31198475	No	
row_20	CX3CL1	2181	-1.2269809667486697E-4	-0.343659	No	
row_21	SNCA	2327	-1.3404515630099922E-4	-0.3632245	No	
row_22	THY1	2439	-1.4395586913451552E-4	-0.3752203	No	
row_23	ITGB3	2689	-1.673303049756214E-4	-0.41335276	No	
row_24	P2RY6	2722	-1.7006939742714167E-4	-0.40753764	No	
row_25	DMD	3043	-2.0726595539599657E-4	-0.45710412	No	
row_26	SLC8A1	3526	-2.685995714273304E-4	-0.53490806	No	
row_27	CXCR3	3797	-3.103958733845502E-4	-0.5669554	No	
row_28	CYBA	3906	-3.329264582134783E-4	-0.5647163	No	
row_29	PRKCE	4391	-5.053630447946489E-4	-0.6258462	Yes	
row_30	PDE4D	4497	-5.61071268748492E-4	-0.60654676	Yes	
row_31	DIAPH1	4507	-5.679198075085878E-4	-0.5673985	Yes	
row_32	CAPN3	4537	-5.841716774739325E-4	-0.5311102	Yes	
row_33	PLCG1	4628	-6.616198807023466E-4	-0.5015342	Yes	
row_34	PTK2B	4704	-7.626148872077465E-4	-0.46164945	Yes	
row_35	LYN	4781	-8.898759260773659E-4	-0.41278723	Yes	
row_36	CHD7	4858	-0.0010773122776299715	-0.35040563	Yes	
row_37	PTPN6	4947	-0.0015060692094266415	-0.25951812	Yes	
row_38	CORO1A	4974	-0.0017972049536183476	-0.13513163	Yes	
row_39	CD19	4984	-0.0019405888160690665	0.003024249	Yes	
