NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_42	CACNA1I	2288	-1.308430073549971E-4	-0.3565439	No	
row_43	GP1BB	2307	-1.3260921696200967E-4	-0.3563108	No	
row_44	SNCA	2327	-1.3404515630099922E-4	-0.3562392	No	
row_45	PLCL1	2432	-1.4307549281511456E-4	-0.37321717	No	
row_46	THY1	2439	-1.4395586913451552E-4	-0.37020588	No	
row_47	ITGB3	2689	-1.673303049756214E-4	-0.4160081	No	
row_48	P2RY6	2722	-1.7006939742714167E-4	-0.4175253	No	
row_49	PLCB1	2798	-1.7771185957826674E-4	-0.4275771	No	
row_50	AKAP5	2857	-1.847198000177741E-4	-0.43395984	No	
row_51	FASLG	2880	-1.8735119374468923E-4	-0.4329317	No	
row_52	DMD	3043	-2.0726595539599657E-4	-0.45983693	No	
row_53	PLCE1	3071	-2.1030522475484759E-4	-0.4591523	No	
row_54	PLCB4	3449	-2.565325703471899E-4	-0.5284058	No	
row_55	SLC8A1	3526	-2.685995714273304E-4	-0.53598845	No	
row_56	ERO1A	3541	-2.702421334106475E-4	-0.53089297	No	
row_57	SLC24A4	3597	-2.7672943542711437E-4	-0.53395873	No	
row_58	CCR5	3664	-2.8714092331938446E-4	-0.538959	No	
row_59	P2RX7	3678	-2.897534577641636E-4	-0.53308606	No	
row_60	CXCR3	3797	-3.103958733845502E-4	-0.54799527	No	
row_61	XCR1	3897	-3.314868954475969E-4	-0.5584138	No	
row_62	CYBA	3906	-3.329264582134783E-4	-0.5502526	No	
row_63	PLCH2	4099	-3.802161372732371E-4	-0.5781829	No	
row_64	TRPM2	4150	-3.930462116841227E-4	-0.5768094	No	
row_65	CD4	4270	-4.4374552089720964E-4	-0.5880007	No	
row_66	PRKCE	4391	-5.053630447946489E-4	-0.5975837	Yes	
row_67	LCK	4405	-5.113642546348274E-4	-0.58519346	Yes	
row_68	FLNA	4463	-5.413643084466457E-4	-0.5808841	Yes	
row_69	PDE4D	4497	-5.61071268748492E-4	-0.57110626	Yes	
row_70	FYN	4500	-5.615124828182161E-4	-0.5550005	Yes	
row_71	DIAPH1	4507	-5.679198075085878E-4	-0.5395211	Yes	
row_72	CAPN3	4537	-5.841716774739325E-4	-0.528249	Yes	
row_73	TRPV2	4538	-5.84314635489136E-4	-0.51106524	Yes	
row_74	PLCG1	4628	-6.616198807023466E-4	-0.509738	Yes	
row_75	CCR7	4678	-7.18664494343102E-4	-0.4985849	Yes	
row_76	BCL2	4695	-7.518716738559306E-4	-0.47973284	Yes	
row_77	PTK2B	4704	-7.626148872077465E-4	-0.4589352	Yes	
row_78	PLCG2	4748	-8.375314064323902E-4	-0.44306415	Yes	
row_79	LYN	4781	-8.898759260773659E-4	-0.42341292	Yes	
row_80	ITPR2	4783	-8.91240662895143E-4	-0.39740664	Yes	
row_81	PLCB2	4813	-9.338263189420104E-4	-0.3758518	Yes	
row_82	KCNN4	4832	-9.889438515529037E-4	-0.35043526	Yes	
row_83	CHD7	4858	-0.0010773122776299715	-0.32384586	Yes	
row_84	ITPR1	4869	-0.0010977662168443203	-0.29359937	Yes	
row_85	PTPRC	4874	-0.0011121099814772606	-0.2617088	Yes	
row_86	PTPN6	4947	-0.0015060692094266415	-0.2320846	Yes	
row_87	P2RX5	4967	-0.0016393951373174787	-0.18774301	Yes	
row_88	CORO1A	4974	-0.0017972049536183476	-0.13611229	Yes	
row_89	CD19	4984	-0.0019405888160690665	-0.080875985	Yes	
row_90	MS4A1	4999	-0.0028470633551478386	-2.3406392E-7	Yes	
