NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SPNS2	1843	-9.864336607279256E-5	-0.36176282	No	
row_1	TNFSF13B	2457	-1.4519547403324395E-4	-0.47286633	No	
row_2	MEF2C	2788	-1.7669984663370997E-4	-0.5245915	No	
row_3	FOXP3	3280	-2.339017519261688E-4	-0.6039325	No	
row_4	BCL2L11	3516	-2.6702863397076726E-4	-0.62918043	No	
row_5	SH2B2	3990	-3.539969038683921E-4	-0.6950542	No	
row_6	TNFAIP3	4019	-3.626799734774977E-4	-0.67091167	No	
row_7	IL7R	4310	-4.616174555849284E-4	-0.69122916	No	
row_8	BCL2	4695	-7.518716738559306E-4	-0.7065925	Yes	
row_9	LYN	4781	-8.898759260773659E-4	-0.6506272	Yes	
row_10	NCKAP1L	4796	-9.087938815355301E-4	-0.578861	Yes	
row_11	DOCK10	4806	-9.2081178445369E-4	-0.5051052	Yes	
row_12	SASH3	4859	-0.0010785622289404273	-0.42703375	Yes	
row_13	DOCK11	4860	-0.0010803374461829662	-0.33838114	Yes	
row_14	GAPT	4880	-0.0011431408347561955	-0.24838783	Yes	
row_15	TNFRSF13B	4914	-0.0013009354006499052	-0.14825544	Yes	
row_16	CD74	4987	-0.002012094482779503	0.0024081618	Yes	
