NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL10	892	-3.507931251078844E-5	-0.17724392	No	
row_1	INHBA	1789	-9.549422975396737E-5	-0.35181877	No	
row_2	SFRP1	2122	-1.1779057240346447E-4	-0.41176787	No	
row_3	TYROBP	2491	-1.4857787755317986E-4	-0.47718188	No	
row_4	CDKN2A	2514	-1.5008440823294222E-4	-0.47297552	No	
row_5	CTLA4	2928	-1.933100720634684E-4	-0.54486156	No	
row_6	FOXP3	3280	-2.339017519261688E-4	-0.60195434	No	
row_7	ID2	3492	-2.6364161749370396E-4	-0.6292025	No	
row_8	TNFRSF21	3758	-3.0280998907983303E-4	-0.66505116	No	
row_9	MNDA	3947	-3.412374935578555E-4	-0.6832166	No	
row_10	TNFAIP3	4019	-3.626799734774977E-4	-0.67663646	No	
row_11	CD300A	4145	-3.9155283593572676E-4	-0.67924875	No	
row_12	SAMSN1	4425	-5.212115356698632E-4	-0.7053561	Yes	
row_13	BCL6	4462	-5.404524272307754E-4	-0.6815231	Yes	
row_14	FCGR2B	4613	-6.469876389019191E-4	-0.67447585	Yes	
row_15	BTK	4720	-7.885218365117908E-4	-0.6504501	Yes	
row_16	LYN	4781	-8.898759260773659E-4	-0.6113537	Yes	
row_17	TBC1D10C	4903	-0.0012166270753368735	-0.5657329	Yes	
row_18	TNFRSF13B	4914	-0.0013009354006499052	-0.49295855	Yes	
row_19	ATM	4918	-0.001311120460741222	-0.418192	Yes	
row_20	INPP5D	4948	-0.0015130904503166676	-0.3370403	Yes	
row_21	LAPTM5	4981	-0.0018982670735567808	-0.23434976	Yes	
row_22	CR1	4982	-0.001916541950777173	-0.124177784	Yes	
row_23	BANK1	4991	-0.002216123044490814	0.0016078011	Yes	
