NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IFNG	1023	-4.390132744447328E-5	-0.20060347	No	
row_1	PLPP4	1059	-4.654646181734279E-5	-0.20264997	No	
row_2	NOS2	2251	-1.2789943139068782E-4	-0.42798582	No	
row_3	HCK	3917	-3.3533628447912633E-4	-0.7262631	Yes	
row_4	PLD2	3959	-3.448777715675533E-4	-0.697612	Yes	
row_5	APPL2	4007	-3.599423507694155E-4	-0.668554	Yes	
row_6	PRKCD	4072	-3.7475491990335286E-4	-0.6413237	Yes	
row_7	PRKCE	4391	-5.053630447946489E-4	-0.6511003	Yes	
row_8	PLA2G6	4493	-5.597919807769358E-4	-0.6115084	Yes	
row_9	FYN	4500	-5.615124828182161E-4	-0.55266786	Yes	
row_10	VAV3	4549	-5.878019728697836E-4	-0.4994447	Yes	
row_11	VAV2	4600	-6.339570973068476E-4	-0.44168732	Yes	
row_12	FGR	4689	-7.402922492474318E-4	-0.38018507	Yes	
row_13	VAV1	4746	-8.347993134520948E-4	-0.30215496	Yes	
row_14	LYN	4781	-8.898759260773659E-4	-0.21382031	Yes	
row_15	MYO1G	4889	-0.0011683503398671746	-0.11035711	Yes	
row_16	FCER2	4904	-0.0012365730945020914	0.019064853	Yes	
