NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DERL3	6	0.0033708722330629826	0.2747948	Yes	
row_1	UBE2J1	12	0.0024948103819042444	0.47806033	Yes	
row_2	ERLEC1	42	9.517883299849927E-4	0.55016625	Yes	
row_3	YOD1	354	8.75017030921299E-6	0.48842037	No	
row_4	CABP1	655	-1.870344567578286E-5	0.4296987	No	
row_5	PLN	759	-2.501136259525083E-5	0.4110597	No	
row_6	CRYAB	1393	-6.85297345626168E-5	0.2895368	No	
row_7	PCSK9	1500	-7.619826646987349E-5	0.27448636	No	
row_8	APOD	1557	-8.034634083742276E-5	0.2698177	No	
row_9	MAP1B	1665	-8.64387329784222E-5	0.25540486	No	
row_10	CD36	2561	-1.545366831123829E-4	0.08830303	No	
row_11	FERMT1	2674	-1.6572981257922947E-4	0.07937816	No	
row_12	INSIG1	2841	-1.8278468633070588E-4	0.06100415	No	
row_13	PKIA	3213	-2.2474022989626974E-4	0.004892449	No	
row_14	ARHGAP8	3375	-2.4663328076712787E-4	-0.007249553	No	
row_15	NFKBIA	3450	-2.5685448781587183E-4	-0.0010812774	No	
row_16	HDAC3	3870	-3.2563437707722187E-4	-0.05857247	No	
row_17	ABCA2	4369	-4.895436577498913E-4	-0.11850976	No	
row_18	PKIG	4606	-6.405570893548429E-4	-0.11346139	No	
row_19	LRRK2	4865	-0.0010911013232544065	-0.07594197	No	
row_20	SP100	4909	-0.0012537483125925064	0.018075999	No	
