NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_27	CDKN2A	2514	-1.5008440823294222E-4	-0.45271602	No	
row_28	LAG3	2565	-1.5495727711822838E-4	-0.45965078	No	
row_29	BMP4	2573	-1.5533868281636387E-4	-0.4578002	No	
row_30	VTCN1	2637	-1.6155724006239325E-4	-0.46724924	No	
row_31	BTN2A2	2683	-1.669521298026666E-4	-0.47291017	No	
row_32	GPNMB	2756	-1.7305351502727717E-4	-0.4839536	No	
row_33	TNFSF4	2758	-1.7345046217087656E-4	-0.4804959	No	
row_34	TSPAN32	2774	-1.7557144747115672E-4	-0.47985116	No	
row_35	PDCD1	2902	-1.9010175310540944E-4	-0.5017615	No	
row_36	CTLA4	2928	-1.933100720634684E-4	-0.5027835	No	
row_37	CD274	2949	-1.9593219622038305E-4	-0.5027295	No	
row_38	TBX21	2974	-1.9796339620370418E-4	-0.50344914	No	
row_39	GLI3	3224	-2.262518828501925E-4	-0.5494993	No	
row_40	PELI1	3228	-2.266831143060699E-4	-0.54532605	No	
row_41	FOXP3	3280	-2.339017519261688E-4	-0.5507983	No	
row_42	SMAD7	3289	-2.3458631767425686E-4	-0.5474788	No	
row_43	NRARP	3347	-2.4408094759564847E-4	-0.55396086	No	
row_44	ID2	3492	-2.6364161749370396E-4	-0.5777887	No	
row_45	MDK	3578	-2.7467028121463954E-4	-0.5893405	No	
row_46	IL4I1	3609	-2.7942683664150536E-4	-0.58956504	No	
row_47	HAVCR2	3624	-2.8206524439156055E-4	-0.5864679	No	
row_48	SDC4	3691	-2.9191665817052126E-4	-0.59377724	No	
row_49	TNFAIP8L2	3692	-2.92448588879779E-4	-0.58760315	No	
row_50	ERBB2	3711	-2.9579558758996427E-4	-0.5850327	No	
row_51	TNFRSF21	3758	-3.0280998907983303E-4	-0.58802956	No	
row_52	PLA2G2A	3827	-3.155085432808846E-4	-0.59524906	No	
row_53	LST1	3934	-3.385927411727607E-4	-0.6097379	Yes	
row_54	MNDA	3947	-3.412374935578555E-4	-0.60498327	Yes	
row_55	IDO1	3962	-3.4542105277068913E-4	-0.6005486	Yes	
row_56	SPN	3970	-3.4815361141227186E-4	-0.59462744	Yes	
row_57	TIGIT	4012	-3.609770501498133E-4	-0.59537566	Yes	
row_58	TNFAIP3	4019	-3.626799734774977E-4	-0.58894366	Yes	
row_59	FGL2	4080	-3.763177082873881E-4	-0.5932464	Yes	
row_60	IL2RA	4097	-3.796572855208069E-4	-0.5884972	Yes	
row_61	ZC3H12A	4139	-3.8870933349244297E-4	-0.58866	Yes	
row_62	CD300A	4145	-3.9155283593572676E-4	-0.5814143	Yes	
row_63	SOCS5	4176	-4.051135329063982E-4	-0.5789854	Yes	
row_64	ANXA1	4189	-4.1020469507202506E-4	-0.5727748	Yes	
row_65	RUNX3	4249	-4.3500945321284235E-4	-0.57563436	Yes	
row_66	CD86	4253	-4.3587031541392207E-4	-0.5670448	Yes	
row_67	SOCS1	4259	-4.383315972518176E-4	-0.55881155	Yes	
row_68	IRF1	4295	-4.5556380064226687E-4	-0.5563382	Yes	
row_69	RUNX1	4303	-4.6005856711417437E-4	-0.54805446	Yes	
row_70	RASSF5	4319	-4.640387778636068E-4	-0.5413197	Yes	
row_71	PTPN22	4327	-4.658204270526767E-4	-0.5329144	Yes	
row_72	LGALS9	4358	-4.830736725125462E-4	-0.52883965	Yes	
row_73	TNFRSF14	4373	-4.913308657705784E-4	-0.5213246	Yes	
row_74	LGALS3	4399	-5.086024757474661E-4	-0.51569027	Yes	
row_75	SAMSN1	4425	-5.212115356698632E-4	-0.5097897	Yes	
row_76	CD69	4446	-5.296983290463686E-4	-0.5026894	Yes	
row_77	BCL6	4462	-5.404524272307754E-4	-0.49434146	Yes	
row_78	CBLB	4588	-6.221973453648388E-4	-0.5067213	Yes	
row_79	FCGR2B	4613	-6.469876389019191E-4	-0.4979613	Yes	
row_80	PAG1	4625	-6.607652176171541E-4	-0.48625687	Yes	
row_81	CLNK	4636	-6.694595795124769E-4	-0.47416475	Yes	
row_82	LILRB1	4647	-6.750981556251645E-4	-0.46195358	Yes	
row_83	FGR	4689	-7.402922492474318E-4	-0.45469388	Yes	
row_84	BTK	4720	-7.885218365117908E-4	-0.44417062	Yes	
row_85	CD80	4724	-7.952677551656961E-4	-0.42799363	Yes	
row_86	DTX1	4738	-8.145931060425937E-4	-0.41344988	Yes	
row_87	LYN	4781	-8.898759260773659E-4	-0.40323636	Yes	
row_88	JAK3	4797	-9.129375102929771E-4	-0.38702467	Yes	
row_89	TBC1D10C	4903	-0.0012166270753368735	-0.38277268	Yes	
row_90	TNFRSF13B	4914	-0.0013009354006499052	-0.3573491	Yes	
row_91	ATM	4918	-0.001311120460741222	-0.33028162	Yes	
row_92	TMEM131L	4934	-0.0014070599572733045	-0.3036382	Yes	
row_93	PTPN6	4947	-0.0015060692094266415	-0.27429217	Yes	
row_94	INPP5D	4948	-0.0015130904503166676	-0.24234842	Yes	
row_95	RIPOR2	4954	-0.001557743875309825	-0.21048258	Yes	
row_96	LAPTM5	4981	-0.0018982670735567808	-0.17571434	Yes	
row_97	CR1	4982	-0.001916541950777173	-0.1352531	Yes	
row_98	CD74	4987	-0.002012094482779503	-0.09359108	Yes	
row_99	BANK1	4991	-0.002216123044490814	-0.047417566	Yes	
row_100	CD37	4994	-0.0023137114476412535	0.001020316	Yes	
