NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DERL3	6	0.0033708722330629826	0.18877101	Yes	
row_1	XBP1	8	0.002911639166995883	0.35266557	Yes	
row_2	HERPUD1	9	0.002905893139541149	0.51643735	Yes	
row_3	DNAJB9	17	0.002136243972927332	0.6354255	Yes	
row_4	ERLEC1	42	9.517883299849927E-4	0.6842418	Yes	
row_5	ERN1	43	9.496225393377244E-4	0.7377611	Yes	
row_6	HSPA5	65	7.041946519166231E-4	0.77322644	Yes	
row_7	CTH	163	1.2784349382854998E-4	0.7609301	No	
row_8	PPP1R15A	209	6.427153857657686E-5	0.7555053	No	
row_9	DDIT3	248	3.598572948249057E-5	0.7498937	No	
row_10	YOD1	354	8.75017030921299E-6	0.7292771	No	
row_11	PACRG	540	-8.579660061514005E-6	0.6925672	No	
row_12	STC2	866	-3.335443761898205E-5	0.62910724	No	
row_13	ATF3	1054	-4.623876156983897E-5	0.5941177	No	
row_14	HSPB8	1469	-7.389071834040806E-5	0.5150493	No	
row_15	FUT1	1790	-9.552898700349033E-5	0.4560986	No	
row_16	BBC3	2072	-1.1371859000064433E-4	0.40601385	No	
row_17	HSPA1A	2677	-1.6592330939602107E-4	0.29393357	No	
row_18	CREB3L1	3357	-2.451921463944018E-4	0.1712424	No	
row_19	BCL2L11	3516	-2.6702863397076726E-4	0.15452655	No	
row_20	ERO1A	3541	-2.702421334106475E-4	0.1649319	No	
row_21	CCND1	3650	-2.855439961422235E-4	0.15931182	No	
row_22	AGR2	3894	-3.312714397907257E-4	0.12912774	No	
row_23	PIK3R1	4291	-4.537475761026144E-4	0.07508628	No	
row_24	PARP8	4389	-5.04771014675498E-4	0.084033005	No	
row_25	ABCA7	4650	-6.814178195782006E-4	0.070164874	No	
